id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
47,sells,shopkeeper,well,Something sells this shopkeeper well.,-4.317475,-0.6521509,patient,patient,-3.6653241
48,sells,toy,quickly,Something sells this toy quickly.,-7.5189323,-0.009456521,patient,patient,-7.509475779000001
49,sells,book,quickly,Something sells this book quickly.,-3.7989373,-0.20261747,patient,patient,-3.59631983
50,sells,novel,quickly,Something sells this novel quickly.,-3.346003,-0.090523526,patient,patient,-3.255479474
51,sells,magazine,quickly,Something sells this magazine quickly.,-1.4981765,-0.67548376,patient,patient,-0.82269274
52,sells,hat,quickly,Something sells this hat quickly.,-8.7033825,-0.009433658,patient,patient,-8.693948842
53,sells,lotion,quickly,Something sells this lotion quickly.,-7.5982213,-0.015161274,patient,patient,-7.583060026
54,sells,album,quickly,Something sells this album quickly.,-5.3781495,-0.06729874,patient,patient,-5.31085076
55,sells,car,quickly,Something sells this car quickly.,-2.419878,-0.7363159,patient,patient,-1.6835621
56,sells,suv,quickly,Something sells this SUV quickly.,-1.7417108,-0.3032439,patient,patient,-1.4384668999999999
57,sells,product,quickly,Something sells this product quickly.,-3.97539,-0.08277371,patient,patient,-3.89261629
58,sells,make,quickly,Something sells this make quickly.,-5.507276,-0.6327502,patient,patient,-4.8745258
59,sells,item,quickly,Something sells this item quickly.,-3.0601966,-0.11678101,patient,patient,-2.94341559
60,sells,cd,quickly,Something sells this CD quickly.,-7.375709,-0.07419867,patient,patient,-7.301510329999999
61,sells,drug,quickly,Something sells this drug quickly.,-3.1722786,-0.40982947,patient,patient,-2.76244913
62,sells,snack,quickly,Something sells this snack quickly.,-8.942143,-0.0057634595,patient,patient,-8.936379540499999
63,sells,salesman,quickly,Something sells this salesman quickly.,-0.6940638,-7.6409855,patient,agent,6.9469217
64,sells,saleswoman,quickly,Something sells this saleswoman quickly.,-1.7171594,-0.81207204,patient,patient,-0.9050873599999999
65,sells,businessman,quickly,Something sells this businessman quickly.,-0.47494787,-4.3224964,patient,agent,3.8475485300000005
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-2.7613835,-0.23398358,patient,patient,-2.52739992
67,sells,trader,quickly,Something sells this trader quickly.,-0.16134615,-3.4303672,patient,agent,3.26902105
68,sells,peddler,quickly,Something sells this peddler quickly.,-5.4749455,-0.06980423,patient,patient,-5.40514127
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-0.2714012,-2.2359712,patient,agent,1.9645699999999997
70,sells,dealer,quickly,Something sells this dealer quickly.,-0.4457803,-6.2139,patient,agent,5.7681197
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-1.7375067,-2.4345167,patient,agent,0.6970100000000001
72,drives,car,nicely,Something drives this car nicely.,-4.8691044,-0.022417098,patient,patient,-4.846687302
73,drives,suv,nicely,Something drives this SUV nicely.,-2.90311,-0.07784916,patient,patient,-2.82526084
74,drives,truck,nicely,Something drives this truck nicely.,-4.349503,-0.0216309,patient,patient,-4.3278721
75,drives,convertible,nicely,Something drives this convertible nicely.,-4.61762,-0.021385167,patient,patient,-4.596234833
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-3.4530113,-0.042927623,patient,patient,-3.410083677
77,drives,tank,nicely,Something drives this tank nicely.,-8.373776,-0.0033347977,patient,patient,-8.3704412023
78,drives,bus,nicely,Something drives this bus nicely.,-6.3858747,-0.0063841864,patient,patient,-6.3794905135999995
79,drives,tractor,nicely,Something drives this tractor nicely.,-4.3239417,-0.022222305,patient,patient,-4.301719395
80,drives,van,nicely,Something drives this van nicely.,-5.6551585,-0.011298067,patient,patient,-5.6438604329999995
81,drives,driver,nicely,Something drives this driver nicely.,-4.2976956,-0.033364065,patient,patient,-4.264331535
82,drives,person,nicely,Something drives this person nicely.,-4.111403,-0.075178824,patient,patient,-4.036224176
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-2.152577,-0.25794548,patient,patient,-1.89463152
84,drives,car,smoothly,Something drives this car smoothly.,-2.1273737,-0.17284493,patient,patient,-1.95452877
85,drives,suv,smoothly,Something drives this SUV smoothly.,-0.6462227,-0.8043267,patient,agent,0.1581039999999999
86,drives,truck,smoothly,Something drives this truck smoothly.,-2.6436014,-0.08597675,patient,patient,-2.55762465
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-3.579076,-0.044095416,patient,patient,-3.5349805840000004
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-0.73886406,-0.71132,patient,patient,-0.027544060000000092
89,drives,tank,smoothly,Something drives this tank smoothly.,-6.386045,-0.008110145,patient,patient,-6.377934855
90,drives,bus,smoothly,Something drives this bus smoothly.,-2.5168042,-0.103190064,patient,patient,-2.413614136
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-3.5306716,-0.03868843,patient,patient,-3.4919831699999997
92,drives,van,smoothly,Something drives this van smoothly.,-3.2641501,-0.049676824,patient,patient,-3.214473276
93,drives,driver,smoothly,Something drives this driver smoothly.,-1.3468455,-0.4627446,patient,patient,-0.8841009
94,drives,person,smoothly,Something drives this person smoothly.,-2.1634295,-0.2860083,patient,patient,-1.8774212
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-1.0128975,-0.8841647,patient,patient,-0.12873279999999998
96,drives,car,well,Something drives this car well.,-3.384367,-0.07986669,patient,patient,-3.3045003100000003
97,drives,suv,well,Something drives this SUV well.,-2.1373246,-0.1693958,patient,patient,-1.9679288
98,drives,truck,well,Something drives this truck well.,-2.4362783,-0.1272783,patient,patient,-2.309
99,drives,convertible,well,Something drives this convertible well.,-5.508296,-0.012045364,patient,patient,-5.496250636
100,drives,vehicle,well,Something drives this vehicle well.,-0.70436,-0.7871046,patient,agent,0.08274460000000006
101,drives,tank,well,Something drives this tank well.,-9.719115,-0.0016708159,patient,patient,-9.7174441841
102,drives,bus,well,Something drives this bus well.,-6.152415,-0.0068104225,patient,patient,-6.1456045775
103,drives,tractor,well,Something drives this tractor well.,-3.1145213,-0.062829316,patient,patient,-3.0516919839999996
104,drives,van,well,Something drives this van well.,-5.6402783,-0.014493535,patient,patient,-5.625784765000001
105,drives,driver,well,Something drives this driver well.,-1.2143078,-0.6795196,patient,patient,-0.5347882
106,drives,person,well,Something drives this person well.,-2.881208,-0.13538632,patient,patient,-2.74582168
107,drives,chauffeur,well,Something drives this chauffeur well.,-0.3522894,-1.6305907,patient,agent,1.2783012999999999
108,flies,plane,nicely,Something flies this plane nicely.,-3.7340233,-0.039892446,patient,patient,-3.694130854
109,flies,kite,nicely,Something flies this kite nicely.,-8.367248,-0.002006293,patient,patient,-8.365241707
110,flies,jet,nicely,Something flies this jet nicely.,-7.2437053,-0.004080774,patient,patient,-7.239624526
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-4.2231407,-0.023822615,patient,patient,-4.199318085
112,flies,pilot,nicely,Something flies this pilot nicely.,-4.4054384,-0.023938235,patient,patient,-4.381500165
113,flies,person,nicely,Something flies this person nicely.,-6.2060256,-0.016563127,patient,patient,-6.189462473
114,flies,aviator,nicely,Something flies this aviator nicely.,-8.491677,-0.0026941395,patient,patient,-8.488982860499998
115,flies,captain,nicely,Something flies this captain nicely.,-2.50703,-0.11710789,patient,patient,-2.3899221099999997
116,flies,plane,smoothly,Something flies this plane smoothly.,-1.350557,-0.34112144,patient,patient,-1.00943556
117,flies,kite,smoothly,Something flies this kite smoothly.,-4.4648027,-0.018821085,patient,patient,-4.445981615
118,flies,jet,smoothly,Something flies this jet smoothly.,-5.726126,-0.008922047,patient,patient,-5.717203952999999
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-2.047287,-0.15761574,patient,patient,-1.8896712599999999
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-2.1037223,-0.17996669,patient,patient,-1.9237556099999997
121,flies,person,smoothly,Something flies this person smoothly.,-3.3542984,-0.11112112,patient,patient,-3.24317728
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-5.542729,-0.016909638,patient,patient,-5.525819362
123,flies,captain,smoothly,Something flies this captain smoothly.,-0.8427855,-0.713185,patient,patient,-0.1296005
124,flies,plane,well,Something flies this plane well.,-3.2414117,-0.07361994,patient,patient,-3.16779176
125,flies,kite,well,Something flies this kite well.,-8.177005,-0.002080472,patient,patient,-8.174924528
126,flies,jet,well,Something flies this jet well.,-7.661101,-0.0030215317,patient,patient,-7.6580794683
127,flies,aircraft,well,Something flies this aircraft well.,-1.5368414,-0.2942113,patient,patient,-1.2426301
128,flies,pilot,well,Something flies this pilot well.,-2.1776228,-0.19252577,patient,patient,-1.98509703
129,flies,person,well,Something flies this person well.,-4.084655,-0.043207463,patient,patient,-4.041447537
130,flies,aviator,well,Something flies this aviator well.,-6.092046,-0.016977414,patient,patient,-6.0750685859999995
131,flies,captain,well,Something flies this captain well.,-0.85761714,-0.67217404,patient,patient,-0.18544309999999997
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-14.385102,-0.00047016633,patient,patient,-14.38463183367
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-11.936529,-0.000526521,patient,patient,-11.936002479
134,cooks,fish,nicely,Something cooks this fish nicely.,-11.998937,-0.0004844188,patient,patient,-11.9984525812
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-14.108154,-0.00038554877,patient,patient,-14.107768451230001
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-10.700754,-0.0010201293,patient,patient,-10.6997338707
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-10.613099,-0.0010231105,patient,patient,-10.6120758895
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-14.179274,-0.00062468514,patient,patient,-14.17864931486
139,cooks,herb,nicely,Something cooks this herb nicely.,-15.366882,-0.00032920254,patient,patient,-15.36655279746
140,cooks,meat,nicely,Something cooks this meat nicely.,-8.357332,-0.0012308902,patient,patient,-8.356101109799999
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-5.406152,-0.04746845,patient,patient,-5.358683549999999
142,cooks,steak,nicely,Something cooks this steak nicely.,-8.7393,-0.0015263426,patient,patient,-8.7377736574
143,cooks,chef,nicely,Something cooks this chef nicely.,-5.0261116,-0.014080212,patient,patient,-5.0120313880000005
144,cooks,cook,nicely,Something cooks this cook nicely.,-6.8799386,-0.1673689,patient,patient,-6.7125697
145,cooks,baker,nicely,Something cooks this baker nicely.,-10.715477,-0.0010981162,patient,patient,-10.7143788838
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-7.4810147,-0.015710354,patient,patient,-7.465304346
147,cooks,mushroom,well,Something cooks this mushroom well.,-14.512445,-0.00045621043,patient,patient,-14.51198878957
148,cooks,pepper,well,Something cooks this pepper well.,-13.520606,-0.00034488458,patient,patient,-13.52026111542
149,cooks,fish,well,Something cooks this fish well.,-14.060134,-0.0003170395,patient,patient,-14.0598169605
150,cooks,salmon,well,Something cooks this salmon well.,-14.504228,-0.00032598388,patient,patient,-14.50390201612
151,cooks,tuna,well,Something cooks this tuna well.,-12.238665,-0.00066780584,patient,patient,-12.23799719416
152,cooks,fillet,well,Something cooks this fillet well.,-11.418109,-0.0005716645,patient,patient,-11.417537335499999
153,cooks,vegetable,well,Something cooks this vegetable well.,-13.72186,-0.0006912467,patient,patient,-13.721168753299999
154,cooks,herb,well,Something cooks this herb well.,-15.837112,-0.0003146553,patient,patient,-15.836797344699999
155,cooks,meat,well,Something cooks this meat well.,-7.675456,-0.0016012026,patient,patient,-7.6738547974
156,cooks,ingredient,well,Something cooks this ingredient well.,-5.8816586,-0.052523796,patient,patient,-5.829134804
157,cooks,steak,well,Something cooks this steak well.,-8.613032,-0.0014401444,patient,patient,-8.6115918556
158,cooks,chef,well,Something cooks this chef well.,-4.7664533,-0.019884003,patient,patient,-4.746569297000001
159,cooks,cook,well,Something cooks this cook well.,-8.247989,-0.008862751,patient,patient,-8.239126249
160,cooks,baker,well,Something cooks this baker well.,-8.235146,-0.0021411593,patient,patient,-8.2330048407
161,cooks,caterer,well,Something cooks this caterer well.,-7.479163,-0.00940917,patient,patient,-7.46975383
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-11.836229,-0.0004841794,patient,patient,-11.835744820599999
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-7.977992,-0.0033385654,patient,patient,-7.9746534346
164,cooks,fish,terribly,Something cooks this fish terribly.,-8.806458,-0.00077904906,patient,patient,-8.805678950939999
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-11.176008,-0.0003352268,patient,patient,-11.175672773199999
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-8.820292,-0.0014027805,patient,patient,-8.8188892195
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-8.608861,-0.002152809,patient,patient,-8.606708191
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-11.813128,-0.0005857987,patient,patient,-11.812542201300001
169,cooks,herb,terribly,Something cooks this herb terribly.,-11.6308155,-0.00042866106,patient,patient,-11.63038683894
170,cooks,meat,terribly,Something cooks this meat terribly.,-3.8171246,-0.026954042,patient,patient,-3.7901705580000002
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-3.528951,-0.13146922,patient,patient,-3.39748178
172,cooks,steak,terribly,Something cooks this steak terribly.,-5.9010673,-0.0059104054,patient,patient,-5.8951568946
173,cooks,chef,terribly,Something cooks this chef terribly.,-2.0355127,-0.17968352,patient,patient,-1.85582918
174,cooks,cook,terribly,Something cooks this cook terribly.,-6.069876,-0.034501534,patient,patient,-6.0353744659999995
175,cooks,baker,terribly,Something cooks this baker terribly.,-5.7548766,-0.0058412184,patient,patient,-5.749035381600001
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-5.9931917,-0.033995934,patient,patient,-5.959195766
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-10.14451,-0.0007079482,patient,patient,-10.1438020518
178,bakes,potato,nicely,Something bakes this potato nicely.,-14.8840685,-0.00054291834,patient,patient,-14.883525581659999
179,bakes,bread,nicely,Something bakes this bread nicely.,-13.027396,-0.00078895374,patient,patient,-13.026607046259999
180,bakes,cake,nicely,Something bakes this cake nicely.,-15.873052,-0.0005779873,patient,patient,-15.8724740127
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-14.9481125,-0.00051447254,patient,patient,-14.94759802746
182,bakes,dough,nicely,Something bakes this dough nicely.,-13.47028,-0.00055460737,patient,patient,-13.46972539263
183,bakes,pie,nicely,Something bakes this pie nicely.,-15.05117,-0.0005018289,patient,patient,-15.050668171100002
184,bakes,clay,nicely,Something bakes this clay nicely.,-14.186347,-0.000464082,patient,patient,-14.185882917999999
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-9.1215315,-0.005799372,patient,patient,-9.115732128
186,bakes,chef,nicely,Something bakes this chef nicely.,-8.601372,-0.0016244277,patient,patient,-8.5997475723
187,bakes,cook,nicely,Something bakes this cook nicely.,-12.400085,-0.00053069333,patient,patient,-12.39955430667
188,bakes,baker,nicely,Something bakes this baker nicely.,-12.230708,-0.001047276,patient,patient,-12.229660724
189,bakes,person,nicely,Something bakes this person nicely.,-8.632643,-0.013238865,patient,patient,-8.619404135
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-13.191227,-0.0008862496,patient,patient,-13.190340750399999
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-7.7569313,-0.001281918,patient,patient,-7.755649382
192,bakes,potato,terribly,Something bakes this potato terribly.,-14.955677,-0.00029950924,patient,patient,-14.95537749076
193,bakes,bread,terribly,Something bakes this bread terribly.,-11.334431,-0.00051602407,patient,patient,-11.33391497593
194,bakes,cake,terribly,Something bakes this cake terribly.,-14.406887,-0.00040045741,patient,patient,-14.406486542589999
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-13.414056,-0.000323121,patient,patient,-13.413732879000001
196,bakes,dough,terribly,Something bakes this dough terribly.,-11.291584,-0.00049073686,patient,patient,-11.29109326314
197,bakes,pie,terribly,Something bakes this pie terribly.,-12.773033,-0.00035430674,patient,patient,-12.77267869326
198,bakes,clay,terribly,Something bakes this clay terribly.,-12.064726,-0.000447267,patient,patient,-12.064278733
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-7.2965255,-0.011012553,patient,patient,-7.285512947000001
200,bakes,chef,terribly,Something bakes this chef terribly.,-4.3034334,-0.03782166,patient,patient,-4.265611740000001
201,bakes,cook,terribly,Something bakes this cook terribly.,-8.446114,-0.0065244455,patient,patient,-8.4395895545
202,bakes,baker,terribly,Something bakes this baker terribly.,-7.3808737,-0.0020979738,patient,patient,-7.378775726200001
203,bakes,person,terribly,Something bakes this person terribly.,-7.25426,-0.008238444,patient,patient,-7.2460215560000005
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-9.789078,-0.0013328867,patient,patient,-9.7877451133
205,bakes,pizza,well,Something bakes this pizza well.,-9.145943,-0.00080189493,patient,patient,-9.145141105070001
206,bakes,potato,well,Something bakes this potato well.,-14.89384,-0.00043975122,patient,patient,-14.89340024878
207,bakes,bread,well,Something bakes this bread well.,-12.151133,-0.0007031761,patient,patient,-12.1504298239
208,bakes,cake,well,Something bakes this cake well.,-15.907748,-0.0003816121,patient,patient,-15.9073663879
209,bakes,pastry,well,Something bakes this pastry well.,-14.700673,-0.00050779217,patient,patient,-14.70016520783
210,bakes,dough,well,Something bakes this dough well.,-13.46957,-0.00065874035,patient,patient,-13.46891125965
211,bakes,pie,well,Something bakes this pie well.,-14.559921,-0.00048525323,patient,patient,-14.55943574677
212,bakes,clay,well,Something bakes this clay well.,-13.75425,-0.0003813765,patient,patient,-13.7538686235
213,bakes,patissier,well,Something bakes this patissier well.,-9.01691,-0.002884872,patient,patient,-9.014025128
214,bakes,chef,well,Something bakes this chef well.,-6.942055,-0.004606924,patient,patient,-6.937448076
215,bakes,cook,well,Something bakes this cook well.,-11.971219,-0.00060428825,patient,patient,-11.970614711749999
216,bakes,baker,well,Something bakes this baker well.,-9.289808,-0.0010999034,patient,patient,-9.2887080966
217,bakes,person,well,Something bakes this person well.,-7.0285378,-0.008243914,patient,patient,-7.020293885999999
218,bakes,confectioner,well,Something bakes this confectioner well.,-11.910012,-0.0008154978,patient,patient,-11.9091965022
219,reads,passage,nicely,Something reads this passage nicely.,-5.075285,-0.011277453,patient,patient,-5.064007547
220,reads,poem,nicely,Something reads this poem nicely.,-7.550203,-0.009370361,patient,patient,-7.540832639
221,reads,verse,nicely,Something reads this verse nicely.,-4.9611263,-1.2461557,patient,patient,-3.7149706
222,reads,line,nicely,Something reads this line nicely.,-5.4391093,-0.34197325,patient,patient,-5.0971360500000005
223,reads,passage,nicely,Something reads this passage nicely.,-5.075285,-0.011277453,patient,patient,-5.064007547
224,reads,script,nicely,Something reads this script nicely.,-3.3020566,-0.045877926,patient,patient,-3.2561786739999996
225,reads,abstract,nicely,Something reads this abstract nicely.,-1.9662114,-0.20814909,patient,patient,-1.75806231
226,reads,essay,nicely,Something reads this essay nicely.,-4.1246967,-0.028290048,patient,patient,-4.096406652000001
227,reads,letter,nicely,Something reads this letter nicely.,-6.3661838,-0.030233277,patient,patient,-6.335950523
228,reads,report,nicely,Something reads this report nicely.,-3.8062272,-0.40632614,patient,patient,-3.39990106
229,reads,student,nicely,Something reads this student nicely.,-3.9591763,-0.091047764,patient,patient,-3.8681285360000004
230,reads,orator,nicely,Something reads this orator nicely.,-6.1825933,-0.014728747,patient,patient,-6.167864552999999
231,reads,person,nicely,Something reads this person nicely.,-1.5806154,-0.33474663,patient,patient,-1.24586877
232,reads,narrator,nicely,Something reads this narrator nicely.,-1.3007995,-0.58911043,patient,patient,-0.7116890700000001
233,reads,announcer,nicely,Something reads this announcer nicely.,-0.75064176,-5.2478952,patient,agent,4.497253440000001
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-1.5395843,-0.6783229,patient,patient,-0.8612614000000001
235,reads,teacher,nicely,Something reads this teacher nicely.,-1.5736641,-1.2610048,patient,patient,-0.3126593
236,reads,passage,well,Something reads this passage well.,-5.3380237,-0.01323506,patient,patient,-5.3247886399999995
237,reads,poem,well,Something reads this poem well.,-8.062213,-0.0106650675,patient,patient,-8.0515479325
238,reads,verse,well,Something reads this verse well.,-3.9372818,-1.9922218,patient,patient,-1.94506
239,reads,line,well,Something reads this line well.,-3.2580626,-0.92433393,patient,patient,-2.33372867
240,reads,passage,well,Something reads this passage well.,-5.3380237,-0.01323506,patient,patient,-5.3247886399999995
241,reads,script,well,Something reads this script well.,-2.2308607,-0.13967322,patient,patient,-2.09118748
242,reads,abstract,well,Something reads this abstract well.,-1.3468983,-0.39982915,patient,patient,-0.9470691500000001
243,reads,essay,well,Something reads this essay well.,-6.245282,-0.005051814,patient,patient,-6.240230186
244,reads,letter,well,Something reads this letter well.,-3.4001908,-0.16105701,patient,patient,-3.23913379
245,reads,report,well,Something reads this report well.,-4.517404,-0.7244619,patient,patient,-3.7929421
246,reads,student,well,Something reads this student well.,-3.332711,-0.20481944,patient,patient,-3.12789156
247,reads,orator,well,Something reads this orator well.,-5.5263667,-0.017008575,patient,patient,-5.509358124999999
248,reads,person,well,Something reads this person well.,-2.416375,-0.15133941,patient,patient,-2.26503559
249,reads,narrator,well,Something reads this narrator well.,-3.1565218,-1.1614677,patient,patient,-1.9950541000000002
250,reads,announcer,well,Something reads this announcer well.,-0.3679546,-6.83116,patient,agent,6.4632054
251,reads,broadcaster,well,Something reads this broadcaster well.,-1.6315892,-0.31731537,patient,patient,-1.31427383
252,reads,teacher,well,Something reads this teacher well.,-2.7625825,-3.391993,patient,agent,0.6294104999999997
253,paints,wall,easily,Something paints this wall easily.,-6.1669393,-0.0052023097,patient,patient,-6.1617369903000005
254,paints,fabric,easily,Something paints this fabric easily.,-9.224637,-0.0028285033,patient,patient,-9.2218084967
255,paints,glass,easily,Something paints this glass easily.,-5.5916743,-0.022872664,patient,patient,-5.568801636
256,paints,canvas,easily,Something paints this canvas easily.,-6.3584824,-0.007247702,patient,patient,-6.351234698
257,paints,wood,easily,Something paints this wood easily.,-6.0942326,-0.0059255753,patient,patient,-6.0883070247
258,paints,surface,easily,Something paints this surface easily.,-6.229982,-0.005007962,patient,patient,-6.224974038
259,paints,panel,easily,Something paints this panel easily.,-7.0970845,-0.0042086197,patient,patient,-7.0928758803
260,paints,painter,easily,Something paints this painter easily.,-4.031186,-0.04866686,patient,patient,-3.98251914
261,paints,artist,easily,Something paints this artist easily.,-4.3324213,-0.023706768,patient,patient,-4.308714532
262,paints,person,easily,Something paints this person easily.,-7.3715835,-0.010874134,patient,patient,-7.360709366
263,paints,illustrator,easily,Something paints this illustrator easily.,-3.131737,-0.053572804,patient,patient,-3.0781641960000004
264,paints,portraitist,easily,Something paints this portraitist easily.,-0.43014684,-1.3370377,patient,agent,0.9068908600000001
265,paints,wall,terribly,Something paints this wall terribly.,-7.1549077,-0.002461438,patient,patient,-7.152446262
266,paints,fabric,terribly,Something paints this fabric terribly.,-9.334067,-0.002202087,patient,patient,-9.331864912999999
267,paints,glass,terribly,Something paints this glass terribly.,-5.308887,-0.026720587,patient,patient,-5.282166413000001
