id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
28,sells,hat,well,This hat sells well.,-17.153086,-0.0012967177,patient,patient,-17.151789282299998,patient
29,sells,lotion,well,This lotion sells well.,-16.38945,-0.0008075043,patient,patient,-16.3886424957,patient
30,sells,album,well,This album sells well.,-16.639095,-0.001004496,patient,patient,-16.638090504,patient
31,sells,car,well,This car sells well.,-15.771252,-0.00089686754,patient,patient,-15.77035513246,patient
32,sells,suv,well,This SUV sells well.,-16.186474,-0.0009192403,patient,patient,-16.1855547597,patient
33,sells,product,well,This product sells well.,-15.94217,-0.00067209924,patient,patient,-15.941497900760002,patient
34,sells,make,well,This make sells well.,-9.377369,-0.0016160691,patient,patient,-9.3757529309,patient
35,sells,item,well,This item sells well.,-17.465746,-0.0009845094,patient,patient,-17.4647614906,patient
36,sells,cd,well,This CD sells well.,-17.264576,-0.0010335548,patient,patient,-17.263542445200002,patient
37,sells,drug,well,This drug sells well.,-15.980709,-0.00068277825,patient,patient,-15.980026221749998,patient
38,sells,snack,well,This snack sells well.,-17.281761,-0.0009986492,patient,patient,-17.2807623508,patient
39,sells,salesman,well,This salesman sells well.,-0.0008361988,-16.842295,agent,agent,16.8414588012,agent
40,sells,saleswoman,well,This saleswoman sells well.,-0.0010708455,-16.185823,agent,agent,16.1847521545,agent
41,sells,businessman,well,This businessman sells well.,-0.00097615726,-15.90541,agent,agent,15.90443384274,agent
42,sells,businesswoman,well,This businesswoman sells well.,-0.0012376334,-15.581076,agent,agent,15.579838366599999,agent
43,sells,trader,well,This trader sells well.,-0.00085934316,-15.567879,agent,agent,15.56701965684,agent
44,sells,peddler,well,This peddler sells well.,-0.0011495523,-14.208408,agent,agent,14.207258447700001,agent
45,sells,telemarketer,well,This telemarketer sells well.,-0.0012608491,-14.384764,agent,agent,14.383503150900001,agent
46,sells,dealer,well,This dealer sells well.,-0.0008010614,-15.77483,agent,agent,15.774028938599999,agent
47,sells,shopkeeper,well,This shopkeeper sells well.,-0.0010186979,-15.887773,agent,agent,15.8867543021,agent
48,sells,toy,quickly,This toy sells quickly.,-15.7999115,-0.00077642646,patient,patient,-15.79913507354,patient
49,sells,book,quickly,This book sells quickly.,-15.954659,-0.0009521147,patient,patient,-15.953706885299999,patient
50,sells,novel,quickly,This novel sells quickly.,-16.687243,-0.0010638057,patient,patient,-16.6861791943,patient
51,sells,magazine,quickly,This magazine sells quickly.,-9.770304,-0.00068373187,patient,patient,-9.76962026813,patient
52,sells,hat,quickly,This hat sells quickly.,-16.317623,-0.000977585,patient,patient,-16.316645415,patient
53,sells,lotion,quickly,This lotion sells quickly.,-16.34179,-0.00079712283,patient,patient,-16.34099287717,patient
54,sells,album,quickly,This album sells quickly.,-16.822498,-0.001176226,patient,patient,-16.821321774,patient
55,sells,car,quickly,This car sells quickly.,-13.681598,-0.0006588605,patient,patient,-13.6809391395,patient
56,sells,suv,quickly,This SUV sells quickly.,-16.047249,-0.00087562966,patient,patient,-16.04637337034,patient
57,sells,product,quickly,This product sells quickly.,-16.048368,-0.0007722504,patient,patient,-16.0475957496,patient
58,sells,make,quickly,This make sells quickly.,-9.417596,-0.0011521796,patient,patient,-9.4164438204,patient
59,sells,item,quickly,This item sells quickly.,-16.8696,-0.00088207255,patient,patient,-16.86871792745,patient
60,sells,cd,quickly,This CD sells quickly.,-17.232647,-0.0010153544,patient,patient,-17.2316316456,patient
61,sells,drug,quickly,This drug sells quickly.,-15.035079,-0.00062373054,patient,patient,-15.03445526946,patient
62,sells,snack,quickly,This snack sells quickly.,-16.710516,-0.0009448345,patient,patient,-16.709571165499998,patient
63,sells,salesman,quickly,This salesman sells quickly.,-0.00090695056,-16.810938,agent,agent,16.81003104944,agent
64,sells,saleswoman,quickly,This saleswoman sells quickly.,-0.00120147,-16.257784,agent,agent,16.25658253,agent
65,sells,businessman,quickly,This businessman sells quickly.,-0.0006143074,-14.751538,agent,agent,14.7509236926,agent
66,sells,businesswoman,quickly,This businesswoman sells quickly.,-0.0013429143,-15.519638,agent,agent,15.5182950857,agent
67,sells,trader,quickly,This trader sells quickly.,-0.0009866551,-14.911419,agent,agent,14.9104323449,agent
68,sells,peddler,quickly,This peddler sells quickly.,-0.0012215778,-14.087038,agent,agent,14.085816422199999,agent
69,sells,telemarketer,quickly,This telemarketer sells quickly.,-0.0012743383,-14.117875,agent,agent,14.1166006617,agent
70,sells,dealer,quickly,This dealer sells quickly.,-0.00086721935,-15.77362,agent,agent,15.772752780649999,agent
71,sells,shopkeeper,quickly,This shopkeeper sells quickly.,-0.0010701293,-16.400976,agent,agent,16.3999058707,agent
72,drives,car,nicely,This car drives nicely.,-0.0009304562,-11.702138,patient,agent,11.701207543799999,agent
73,drives,suv,nicely,This SUV drives nicely.,-0.0009777051,-8.663596,patient,agent,8.6626182949,patient
74,drives,truck,nicely,This truck drives nicely.,-0.0012631178,-7.9289994,patient,agent,7.927736282200001,patient
75,drives,convertible,nicely,This convertible drives nicely.,-0.008180514,-5.023034,patient,agent,5.014853486,patient
76,drives,vehicle,nicely,This vehicle drives nicely.,-0.0007593665,-10.823397,patient,agent,10.8226376335,agent
77,drives,tank,nicely,This tank drives nicely.,-0.0011614263,-8.22087,patient,agent,8.2197085737,patient
78,drives,bus,nicely,This bus drives nicely.,-0.0010043769,-13.071898,patient,agent,13.0708936231,agent
79,drives,tractor,nicely,This tractor drives nicely.,-0.00090152235,-12.652067,patient,agent,12.65116547765,agent
80,drives,van,nicely,This van drives nicely.,-0.0009667905,-9.451347,patient,agent,9.4503802095,patient
81,drives,driver,nicely,This driver drives nicely.,-0.0011191785,-16.654346,agent,agent,16.6532268215,agent
82,drives,person,nicely,This person drives nicely.,-0.0013470894,-15.40344,agent,agent,15.4020929106,agent
83,drives,chauffeur,nicely,This chauffeur drives nicely.,-0.001361354,-15.497081,agent,agent,15.495719646,agent
84,drives,car,smoothly,This car drives smoothly.,-0.00097329344,-12.326101,patient,agent,12.32512770656,agent
85,drives,suv,smoothly,This SUV drives smoothly.,-0.0010347478,-9.407553,patient,agent,9.4065182522,patient
86,drives,truck,smoothly,This truck drives smoothly.,-0.0011904896,-9.807736,patient,agent,9.8065455104,patient
87,drives,convertible,smoothly,This convertible drives smoothly.,-0.010686152,-4.4212084,patient,agent,4.410522248,patient
88,drives,vehicle,smoothly,This vehicle drives smoothly.,-0.00079372677,-11.165824,patient,agent,11.16503027323,agent
89,drives,tank,smoothly,This tank drives smoothly.,-0.002371577,-6.3894196,patient,agent,6.387048023,patient
90,drives,bus,smoothly,This bus drives smoothly.,-0.00095951214,-13.256375,patient,agent,13.25541548786,agent
91,drives,tractor,smoothly,This tractor drives smoothly.,-0.00088839623,-12.730362,patient,agent,12.72947360377,agent
92,drives,van,smoothly,This van drives smoothly.,-0.0010346277,-9.71206,patient,agent,9.7110253723,patient
93,drives,driver,smoothly,This driver drives smoothly.,-0.0010559285,-16.71912,agent,agent,16.7180640715,agent
94,drives,person,smoothly,This person drives smoothly.,-0.0010972817,-14.562318,agent,agent,14.5612207183,agent
95,drives,chauffeur,smoothly,This chauffeur drives smoothly.,-0.0014030179,-15.664257,agent,agent,15.6628539821,agent
96,drives,car,well,This car drives well.,-0.00085099385,-11.618041,patient,agent,11.61719000615,agent
97,drives,suv,well,This SUV drives well.,-0.00081585546,-9.650817,patient,agent,9.65000114454,patient
98,drives,truck,well,This truck drives well.,-0.0011534909,-8.162772,patient,agent,8.1616185091,patient
99,drives,convertible,well,This convertible drives well.,-0.006352695,-5.199631,patient,agent,5.193278305,patient
100,drives,vehicle,well,This vehicle drives well.,-0.00082301453,-11.491714,patient,agent,11.49089098547,agent
101,drives,tank,well,This tank drives well.,-0.0017497487,-7.148041,patient,agent,7.1462912513,patient
102,drives,bus,well,This bus drives well.,-0.000968343,-12.975803,patient,agent,12.974834657,agent
103,drives,tractor,well,This tractor drives well.,-0.00088004506,-12.382979,patient,agent,12.38209895494,agent
104,drives,van,well,This van drives well.,-0.0010035424,-9.675116,patient,agent,9.6741124576,patient
105,drives,driver,well,This driver drives well.,-0.0010652371,-16.905323,agent,agent,16.9042577629,agent
106,drives,person,well,This person drives well.,-0.0011926383,-14.460544,agent,agent,14.459351361700001,agent
107,drives,chauffeur,well,This chauffeur drives well.,-0.001248854,-15.285626,agent,agent,15.284377146,agent
108,flies,plane,nicely,This plane flies nicely.,-0.00081597466,-12.344694,patient,agent,12.34387802534,agent
109,flies,kite,nicely,This kite flies nicely.,-0.02026725,-4.0998,patient,agent,4.07953275,patient
110,flies,jet,nicely,This jet flies nicely.,-0.00083691406,-11.014211,patient,agent,11.013374085939999,agent
111,flies,aircraft,nicely,This aircraft flies nicely.,-0.00092031324,-8.740492,patient,agent,8.73957168676,patient
112,flies,pilot,nicely,This pilot flies nicely.,-0.0009042069,-16.419628,agent,agent,16.4187237931,agent
113,flies,person,nicely,This person flies nicely.,-0.0010709657,-13.728962,agent,agent,13.727891034299999,agent
114,flies,aviator,nicely,This aviator flies nicely.,-0.0011265778,-14.743256,agent,agent,14.742129422200001,agent
115,flies,captain,nicely,This captain flies nicely.,-0.0010210839,-14.852509,agent,agent,14.8514879161,agent
116,flies,plane,smoothly,This plane flies smoothly.,-0.0007848969,-12.708167,patient,agent,12.707382103099999,agent
117,flies,kite,smoothly,This kite flies smoothly.,-0.017423714,-4.131013,patient,agent,4.113589286,patient
118,flies,jet,smoothly,This jet flies smoothly.,-0.0008571955,-10.812626,patient,agent,10.8117688045,agent
119,flies,aircraft,smoothly,This aircraft flies smoothly.,-0.000941614,-8.571531,patient,agent,8.570589386,patient
120,flies,pilot,smoothly,This pilot flies smoothly.,-0.0009716236,-17.072691,agent,agent,17.071719376399997,agent
121,flies,person,smoothly,This person flies smoothly.,-0.0011091537,-14.154824,agent,agent,14.1537148463,agent
122,flies,aviator,smoothly,This aviator flies smoothly.,-0.0010233489,-15.744628,agent,agent,15.7436046511,agent
123,flies,captain,smoothly,This captain flies smoothly.,-0.0010433393,-15.9079685,agent,agent,15.9069251607,agent
124,flies,plane,well,This plane flies well.,-0.0007668814,-12.1093235,patient,agent,12.1085566186,agent
125,flies,kite,well,This kite flies well.,-0.04494974,-3.0172186,patient,agent,2.9722688600000002,patient
126,flies,jet,well,This jet flies well.,-0.0008270714,-10.646328,patient,agent,10.6455009286,agent
127,flies,aircraft,well,This aircraft flies well.,-0.00081597466,-8.9090395,patient,agent,8.90822352534,patient
128,flies,pilot,well,This pilot flies well.,-0.0009057576,-16.615715,agent,agent,16.614809242400003,agent
129,flies,person,well,This person flies well.,-0.0010775287,-14.548653,agent,agent,14.5475754713,agent
130,flies,aviator,well,This aviator flies well.,-0.0011206109,-15.526059,agent,agent,15.5249383891,agent
131,flies,captain,well,This captain flies well.,-0.0011240707,-15.120307,agent,agent,15.1191829293,agent
132,cooks,mushroom,nicely,This mushroom cooks nicely.,-15.808688,-0.00063643424,patient,patient,-15.80805156576,patient
133,cooks,pepper,nicely,This pepper cooks nicely.,-18.58837,-0.0007591272,patient,patient,-18.587610872800003,patient
134,cooks,fish,nicely,This fish cooks nicely.,-18.701267,-0.0007813178,patient,patient,-18.7004856822,patient
135,cooks,salmon,nicely,This salmon cooks nicely.,-17.865665,-0.00055114744,patient,patient,-17.86511385256,patient
136,cooks,tuna,nicely,This tuna cooks nicely.,-16.799067,-0.00054590043,patient,patient,-16.79852109957,patient
137,cooks,fillet,nicely,This fillet cooks nicely.,-18.29626,-0.0009815245,patient,patient,-18.2952784755,patient
138,cooks,vegetable,nicely,This vegetable cooks nicely.,-17.800303,-0.00056760764,patient,patient,-17.79973539236,patient
139,cooks,herb,nicely,This herb cooks nicely.,-17.390484,-0.00051769393,patient,patient,-17.38996630607,patient
140,cooks,meat,nicely,This meat cooks nicely.,-18.788218,-0.00084526715,patient,patient,-18.78737273285,patient
141,cooks,ingredient,nicely,This ingredient cooks nicely.,-13.29437,-0.00039687738,patient,patient,-13.29397312262,patient
142,cooks,steak,nicely,This steak cooks nicely.,-18.121832,-0.00088123814,patient,patient,-18.12095076186,patient
143,cooks,chef,nicely,This chef cooks nicely.,-0.0010828405,-16.02991,agent,agent,16.0288271595,agent
144,cooks,cook,nicely,This cook cooks nicely.,-0.0012055287,-16.7335,agent,agent,16.732294471299998,agent
145,cooks,baker,nicely,This baker cooks nicely.,-0.0011385729,-15.944794,agent,agent,15.9436554271,agent
146,cooks,caterer,nicely,This caterer cooks nicely.,-0.001118819,-14.842528,agent,agent,14.841409181,agent
147,cooks,mushroom,well,This mushroom cooks well.,-16.019272,-0.00074868655,patient,patient,-16.01852331345,patient
148,cooks,pepper,well,This pepper cooks well.,-18.531883,-0.0008103671,patient,patient,-18.5310726329,patient
149,cooks,fish,well,This fish cooks well.,-18.754059,-0.00074188696,patient,patient,-18.75331711304,patient
150,cooks,salmon,well,This salmon cooks well.,-17.908203,-0.00061502174,patient,patient,-17.90758797826,patient
151,cooks,tuna,well,This tuna cooks well.,-17.25521,-0.0006034519,patient,patient,-17.2546065481,patient
152,cooks,fillet,well,This fillet cooks well.,-18.282671,-0.0011220442,patient,patient,-18.2815489558,patient
153,cooks,vegetable,well,This vegetable cooks well.,-18.16844,-0.00051960035,patient,patient,-18.16792039965,patient
154,cooks,herb,well,This herb cooks well.,-17.37655,-0.00045346864,patient,patient,-17.37609653136,patient
155,cooks,meat,well,This meat cooks well.,-19.109097,-0.001007482,patient,patient,-19.108089518,patient
156,cooks,ingredient,well,This ingredient cooks well.,-14.118898,-0.00040403462,patient,patient,-14.118493965379999,patient
157,cooks,steak,well,This steak cooks well.,-18.203598,-0.0010126107,patient,patient,-18.2025853893,patient
158,cooks,chef,well,This chef cooks well.,-0.0009929797,-16.453966,agent,agent,16.4529730203,agent
159,cooks,cook,well,This cook cooks well.,-0.0012188359,-16.903217,agent,agent,16.9019981641,agent
160,cooks,baker,well,This baker cooks well.,-0.0010198909,-15.208933,agent,agent,15.2079131091,agent
161,cooks,caterer,well,This caterer cooks well.,-0.0010061669,-15.227071,agent,agent,15.2260648331,agent
162,cooks,mushroom,terribly,This mushroom cooks terribly.,-14.660962,-0.0004994438,patient,patient,-14.660462556199999,patient
163,cooks,pepper,terribly,This pepper cooks terribly.,-16.276579,-0.00047749997,patient,patient,-16.276101500030002,patient
164,cooks,fish,terribly,This fish cooks terribly.,-15.556977,-0.00037040273,patient,patient,-15.55660659727,patient
165,cooks,salmon,terribly,This salmon cooks terribly.,-16.324768,-0.0004285409,patient,patient,-16.3243394591,patient
166,cooks,tuna,terribly,This tuna cooks terribly.,-15.145832,-0.00035156214,patient,patient,-15.14548043786,patient
167,cooks,fillet,terribly,This fillet cooks terribly.,-16.943224,-0.0009950692,patient,patient,-16.942228930800002,patient
168,cooks,vegetable,terribly,This vegetable cooks terribly.,-16.964973,-0.0004891853,patient,patient,-16.9644838147,patient
169,cooks,herb,terribly,This herb cooks terribly.,-15.634267,-0.00044452143,patient,patient,-15.63382247857,patient
170,cooks,meat,terribly,This meat cooks terribly.,-18.352331,-0.00073914323,patient,patient,-18.35159185677,patient
171,cooks,ingredient,terribly,This ingredient cooks terribly.,-14.515964,-0.00042079046,patient,patient,-14.51554320954,patient
172,cooks,steak,terribly,This steak cooks terribly.,-17.763966,-0.000759007,patient,patient,-17.763206993,patient
173,cooks,chef,terribly,This chef cooks terribly.,-0.00092425174,-13.454028,agent,agent,13.453103748259998,agent
174,cooks,cook,terribly,This cook cooks terribly.,-0.000881118,-15.105417,agent,agent,15.104535881999999,agent
175,cooks,baker,terribly,This baker cooks terribly.,-0.00095617055,-13.107924,agent,agent,13.106967829450001,agent
176,cooks,caterer,terribly,This caterer cooks terribly.,-0.0010708455,-12.034093,agent,agent,12.033022154500001,agent
177,bakes,pizza,nicely,This pizza bakes nicely.,-16.576675,-0.0004681379,patient,patient,-16.5762068621,patient
178,bakes,potato,nicely,This potato bakes nicely.,-18.309383,-0.0010852267,patient,patient,-18.3082977733,patient
179,bakes,bread,nicely,This bread bakes nicely.,-14.743636,-0.0004051084,patient,patient,-14.7432308916,patient
180,bakes,cake,nicely,This cake bakes nicely.,-11.253528,-0.00034083053,patient,patient,-11.25318716947,patient
181,bakes,pastry,nicely,This pastry bakes nicely.,-14.060452,-0.0004291388,patient,patient,-14.0600228612,patient
182,bakes,dough,nicely,This dough bakes nicely.,-17.185436,-0.0009559331,patient,patient,-17.1844800669,patient
183,bakes,pie,nicely,This pie bakes nicely.,-12.872501,-0.00054363545,patient,patient,-12.87195736455,patient
184,bakes,clay,nicely,This clay bakes nicely.,-16.781925,-0.00074713683,patient,patient,-16.78117786317,patient
185,bakes,patissier,nicely,This patissier bakes nicely.,-0.0013639814,-13.700404,agent,agent,13.6990400186,agent
186,bakes,chef,nicely,This chef bakes nicely.,-0.001133738,-15.052913,agent,agent,15.051779262,agent
187,bakes,cook,nicely,This cook bakes nicely.,-0.0011365436,-15.994165,agent,agent,15.993028456400001,agent
188,bakes,baker,nicely,This baker bakes nicely.,-0.0012027832,-16.33377,agent,agent,16.3325672168,agent
189,bakes,person,nicely,This person bakes nicely.,-0.0013625489,-14.75054,agent,agent,14.749177451100001,agent
190,bakes,confectioner,nicely,This confectioner bakes nicely.,-0.0013949606,-14.359333,agent,agent,14.357938039399999,agent
191,bakes,pizza,terribly,This pizza bakes terribly.,-15.680858,-0.0004724313,patient,patient,-15.6803855687,patient
192,bakes,potato,terribly,This potato bakes terribly.,-17.678862,-0.0011575487,patient,patient,-17.6777044513,patient
193,bakes,bread,terribly,This bread bakes terribly.,-13.848086,-0.0003776801,patient,patient,-13.8477083199,patient
194,bakes,cake,terribly,This cake bakes terribly.,-9.84809,-0.0003677792,patient,patient,-9.8477222208,patient
195,bakes,pastry,terribly,This pastry bakes terribly.,-14.114753,-0.0004492926,patient,patient,-14.1143037074,patient
196,bakes,dough,terribly,This dough bakes terribly.,-16.61808,-0.0007326985,patient,patient,-16.6173473015,patient
197,bakes,pie,terribly,This pie bakes terribly.,-11.674633,-0.000493718,patient,patient,-11.674139282,patient
198,bakes,clay,terribly,This clay bakes terribly.,-16.111437,-0.0006807489,patient,patient,-16.1107562511,patient
199,bakes,patissier,terribly,This patissier bakes terribly.,-0.0013423164,-12.053048,agent,agent,12.0517056836,agent
200,bakes,chef,terribly,This chef bakes terribly.,-0.0010434575,-13.955959,agent,agent,13.9549155425,agent
201,bakes,cook,terribly,This cook bakes terribly.,-0.0011689449,-13.821597,agent,agent,13.8204280551,agent
202,bakes,baker,terribly,This baker bakes terribly.,-0.0010017524,-14.30393,agent,agent,14.302928247599999,agent
203,bakes,person,terribly,This person bakes terribly.,-0.0011958607,-12.158573,agent,agent,12.157377139300001,agent
204,bakes,confectioner,terribly,This confectioner bakes terribly.,-0.001490166,-11.724086,agent,agent,11.722595834,agent
205,bakes,pizza,well,This pizza bakes well.,-17.145218,-0.00056247984,patient,patient,-17.14465552016,patient
206,bakes,potato,well,This potato bakes well.,-17.939844,-0.00093421456,patient,patient,-17.93890978544,patient
207,bakes,bread,well,This bread bakes well.,-16.780685,-0.0005193619,patient,patient,-16.780165638099998,patient
208,bakes,cake,well,This cake bakes well.,-12.044698,-0.00034715232,patient,patient,-12.04435084768,patient
209,bakes,pastry,well,This pastry bakes well.,-16.181963,-0.0004993255,patient,patient,-16.181463674499998,patient
210,bakes,dough,well,This dough bakes well.,-17.460762,-0.00092640036,patient,patient,-17.459835599639998,patient
211,bakes,pie,well,This pie bakes well.,-12.765253,-0.0005581845,patient,patient,-12.7646948155,patient
212,bakes,clay,well,This clay bakes well.,-16.595943,-0.00059498526,patient,patient,-16.595348014739997,patient
213,bakes,patissier,well,This patissier bakes well.,-0.0014743459,-14.013488,agent,agent,14.0120136541,agent
214,bakes,chef,well,This chef bakes well.,-0.0010713233,-14.7521925,agent,agent,14.7511211767,agent
215,bakes,cook,well,This cook bakes well.,-0.0011527737,-15.752874,agent,agent,15.7517212263,agent
216,bakes,baker,well,This baker bakes well.,-0.0012332771,-15.927944,agent,agent,15.9267107229,agent
217,bakes,person,well,This person bakes well.,-0.0014482627,-15.020533,agent,agent,15.0190847373,agent
218,bakes,confectioner,well,This confectioner bakes well.,-0.0015637131,-14.266717,agent,agent,14.2651532869,agent
219,reads,passage,nicely,This passage reads nicely.,-17.344738,-0.00089030544,patient,patient,-17.34384769456,patient
220,reads,poem,nicely,This poem reads nicely.,-17.18956,-0.00051971956,patient,patient,-17.18904028044,patient
221,reads,verse,nicely,This verse reads nicely.,-16.869658,-0.00051757385,patient,patient,-16.86914042615,patient
222,reads,line,nicely,This line reads nicely.,-17.635382,-0.0009226992,patient,patient,-17.6344593008,patient
223,reads,passage,nicely,This passage reads nicely.,-17.299944,-0.0008856516,patient,patient,-17.2990583484,patient
224,reads,script,nicely,This script reads nicely.,-16.823036,-0.0004878777,patient,patient,-16.8225481223,patient
225,reads,abstract,nicely,This abstract reads nicely.,-17.61888,-0.0007726081,patient,patient,-17.6181073919,patient
226,reads,essay,nicely,This essay reads nicely.,-17.31368,-0.0006334503,patient,patient,-17.3130465497,patient
227,reads,letter,nicely,This letter reads nicely.,-16.624516,-0.000595938,patient,patient,-16.623920062,patient
228,reads,report,nicely,This report reads nicely.,-17.256094,-0.0006641085,patient,patient,-17.2554298915,patient
229,reads,student,nicely,This student reads nicely.,-0.00094519305,-13.312292,agent,agent,13.311346806949999,agent
230,reads,orator,nicely,This orator reads nicely.,-0.0012666996,-14.125144,agent,agent,14.1238773004,agent
231,reads,person,nicely,This person reads nicely.,-0.0011815969,-14.383847,agent,agent,14.382665403099999,agent
232,reads,narrator,nicely,This narrator reads nicely.,-0.0009818821,-15.277866,agent,agent,15.2768841179,agent
233,reads,announcer,nicely,This announcer reads nicely.,-0.00090540084,-14.350423,agent,agent,14.349517599159999,agent
234,reads,broadcaster,nicely,This broadcaster reads nicely.,-0.0009827194,-14.206235,agent,agent,14.2052522806,agent
235,reads,teacher,nicely,This teacher reads nicely.,-0.00097198214,-17.128633,agent,agent,17.12766101786,agent
236,reads,passage,well,This passage reads well.,-17.259064,-0.000861609,patient,patient,-17.258202390999998,patient
237,reads,poem,well,This poem reads well.,-16.995295,-0.00052938296,patient,patient,-16.99476561704,patient
238,reads,verse,well,This verse reads well.,-16.488184,-0.0005501929,patient,patient,-16.4876338071,patient
239,reads,line,well,This line reads well.,-17.454422,-0.00096523983,patient,patient,-17.453456760170003,patient
240,reads,passage,well,This passage reads well.,-17.272243,-0.000869306,patient,patient,-17.271373694,patient
241,reads,script,well,This script reads well.,-17.006083,-0.0005242523,patient,patient,-17.0055587477,patient
242,reads,abstract,well,This abstract reads well.,-17.754599,-0.0007662843,patient,patient,-17.7538327157,patient
243,reads,essay,well,This essay reads well.,-17.400862,-0.0005641506,patient,patient,-17.4002978494,patient
244,reads,letter,well,This letter reads well.,-16.8069,-0.00070735306,patient,patient,-16.806192646939998,patient
245,reads,report,well,This report reads well.,-17.176035,-0.0006617234,patient,patient,-17.1753732766,patient
246,reads,student,well,This student reads well.,-0.0009334393,-13.012971,agent,agent,13.0120375607,agent
247,reads,orator,well,This orator reads well.,-0.0011902513,-14.051183,agent,agent,14.0499927487,agent
248,reads,person,well,This person reads well.,-0.0011282497,-14.352033,agent,agent,14.3509047503,agent
249,reads,narrator,well,This narrator reads well.,-0.0009486529,-15.578704,agent,agent,15.5777553471,agent
250,reads,announcer,well,This announcer reads well.,-0.00086519,-14.268367,agent,agent,14.267501809999999,agent
251,reads,broadcaster,well,This broadcaster reads well.,-0.0009283096,-14.2041855,agent,agent,14.203257190399999,agent
252,reads,teacher,well,This teacher reads well.,-0.0009031922,-16.912764,agent,agent,16.9118608078,agent
253,paints,wall,easily,This wall paints easily.,-15.247462,-0.0007704604,patient,patient,-15.2466915396,patient
254,paints,fabric,easily,This fabric paints easily.,-15.172459,-0.00040248584,patient,patient,-15.17205651416,patient
255,paints,glass,easily,This glass paints easily.,-13.9145155,-0.00037350404,patient,patient,-13.91414199596,patient
256,paints,canvas,easily,This canvas paints easily.,-13.525658,-0.00041083325,patient,patient,-13.52524716675,patient
257,paints,wood,easily,This wood paints easily.,-16.507006,-0.0005978472,patient,patient,-16.5064081528,patient
258,paints,surface,easily,This surface paints easily.,-17.547743,-0.00064740895,patient,patient,-17.54709559105,patient
259,paints,panel,easily,This panel paints easily.,-2.6448832,-0.074338116,patient,patient,-2.5705450840000004,patient
260,paints,painter,easily,This painter paints easily.,-0.0010216809,-16.1724,agent,agent,16.1713783191,agent
261,paints,artist,easily,This artist paints easily.,-0.0008200306,-15.642732,agent,agent,15.6419119694,agent
262,paints,person,easily,This person paints easily.,-0.0010821836,-14.049638,agent,agent,14.0485558164,agent
