noun,num_counts,accuracy,overlap,avg_LL_delta
person,30,1.0,1.0,14.247153046581335
photographer,2,1.0,1.0,16.0320828949
pianist,2,1.0,1.0,14.9672871485
piano,2,0.0,0.0,2.685331197
pie,3,1.0,1.0,-12.436930487349999
pilot,7,1.0,1.0,15.499803775839998
pizza,3,1.0,1.0,-16.46708265032
plane,3,0.0,1.0,12.386605582346666
poem,2,1.0,1.0,-17.09190294874
poet,2,1.0,1.0,15.121741227880001
portraitist,4,1.0,1.0,13.8229096912
pot,3,1.0,1.0,-10.796053198849998
potato,3,1.0,1.0,-17.974970670013334
potter,3,1.0,1.0,14.400322463066667
product,3,1.0,1.0,-15.863264627253335
professor,2,1.0,1.0,17.106054909149996
proposal,2,1.0,1.0,-11.486917854525
pumpkin,4,1.0,1.0,-15.632837219195
quilt,4,1.0,1.0,-13.982720319277501
racer,4,1.0,1.0,9.8589151831
report,2,1.0,1.0,-17.21540158405
roadtripper,2,1.0,1.0,12.058695167549999
routine,1,0.0,0.0,4.614771796
salesman,3,1.0,1.0,16.576549338613333
saleswoman,3,1.0,1.0,15.939585558699997
salmon,3,1.0,1.0,-17.365680429973334
scene,1,1.0,1.0,-8.3127635189
screw,4,1.0,1.0,-5.19384879719
scribe,2,1.0,1.0,14.73488385465
script,2,1.0,1.0,-16.914053435
sculptor,7,1.0,1.0,15.39594934147143
seamster,8,1.0,1.0,14.0533880677125
seamstress,4,1.0,1.0,13.2950320424
section,2,1.0,1.0,-7.019321483865
shirt,2,1.0,1.0,-17.98692123435
shopkeeper,3,1.0,1.0,15.971670552466668
sideburn,3,1.0,1.0,-11.633581281766666
silk,4,1.0,1.0,-17.506674204455
silverware,3,1.0,1.0,-15.161333851230003
singer,1,1.0,1.0,15.9678621481
snack,3,1.0,1.0,-17.063121611019998
soloist,1,1.0,1.0,15.3773112563
sonata,1,0.0,0.0,2.01027738
song,1,0.0,0.0,5.4730347914
steak,7,1.0,1.0,-18.125572902651427
stone,7,0.8571428571428571,0.8571428571428571,-7.555506303632858
stubble,3,1.0,1.0,-15.713920329733334
student,4,1.0,1.0,13.9330886453125
suitcase,2,1.0,1.0,-9.852518762999999
surface,7,1.0,1.0,-17.853589155014287
surgeon,4,1.0,1.0,15.140821416375
suv,6,0.5,0.5,-3.4210211685900007
tailor,12,1.0,1.0,13.836443836891666
tank,3,0.0,0.0,7.2510159493333335
teacher,2,1.0,1.0,17.01976091283
telemarketer,3,1.0,1.0,14.105490568
tent,2,1.0,1.0,-12.139132565285
thread,4,1.0,1.0,-13.9860535951025
toy,3,1.0,1.0,-15.592616702753332
tractor,3,0.0,1.0,12.587579345453333
trader,3,1.0,1.0,15.200756529213335
traveller,2,1.0,1.0,13.17037602745
truck,3,0.0,1.0,8.631966767233335
tub,2,1.0,1.0,-14.52568389275
tuna,3,1.0,1.0,-16.39953602851
turkey,4,1.0,1.0,-14.977362148402499
upholsterer,4,1.0,1.0,12.792527025799998
valve,4,1.0,1.0,-5.19433410975
van,3,0.0,0.0,9.611839346466667
vegetable,3,1.0,1.0,-17.64404653557
vehicle,3,0.0,0.0,11.159519630733334
verse,2,1.0,1.0,-16.678387116625
view,2,1.0,1.0,-17.248483463250004
violin,2,0.5,0.5,0.46223257
violinist,2,1.0,1.0,14.805325411230001
waiter,3,1.0,1.0,14.041590361196667
waitress,3,1.0,1.0,14.272352794600002
wall,4,1.0,1.0,-15.643888506335
window,3,1.0,1.0,-16.283731805133332
windshield,5,1.0,1.0,-17.198449617131995
woman,5,1.0,1.0,13.494830293400003
wood,11,1.0,1.0,-16.069317821065454
wool,5,1.0,1.0,-15.841530548546
worker,4,1.0,1.0,11.840908890424998
wound,4,1.0,1.0,-17.726025849499997
yarn,5,1.0,1.0,-11.438081258931998
