noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
narrator,-2.0767696,-0.5208755,agent,patient,-1.5558941,0.9301596095106904,0.875,0.3823529412
notetaker,-2.1100395,-0.37294057,agent,patient,-1.7370989300000002,0.6521739130434783,0.888888889,0.3790849673
novel,-1.895707,-0.53364277,patient,patient,-1.36206423,0.5552851720679894,0.33333333325000003,1.294117647
novelist,-1.7857665,-0.7989176,agent,patient,-0.9868489,0.8581502958270066,0.9305555555,0.3300653595
orator,-2.119318,-0.409067,agent,patient,-1.7102509999999997,0.7630716592682172,0.9027777777499999,0.3692810458
packaging,-2.1325867,-0.45487434,patient,patient,-1.6777123600000001,0.7009678901262534,0.23611111099999998,1.114379085
painter,-2.006381,-0.65921223,agent,patient,-1.3471687700000001,0.7821009251135986,0.888888889,0.4967320261
panel,-2.6889668,-0.48710915,patient,patient,-2.20185765,0.6211102862989788,0.08333333324999997,0.3529411765
paper,-1.9995855,-0.45354933,patient,patient,-1.54603617,0.4392133193897121,0.19444444449999998,0.6535947712
passage,-2.1077993,-0.26961395,patient,patient,-1.8381853499999998,0.4899807559701843,0.26388888899999996,0.8790849673
pastry,-2.7517085,-0.24653016,patient,patient,-2.50517834,0.2701681953599662,0.18055555550000002,0.8006535948
patissier,-1.7023158,-0.52631134,agent,patient,-1.1760044600000001,1.0,0.8333333332499999,1.058823529
pattern,-2.2431693,-0.41273952,patient,patient,-1.8304297799999998,0.4493490801876835,0.11111111099999998,0.3790849673
peddler,-1.990994,-0.92362636,agent,patient,-1.06736764,0.8159688760395474,0.7916666667500001,1.441176471
pepper,-2.006358,-0.43673396,patient,patient,-1.56962404,0.3222268887955574,0.25,1.411764706
person,-1.7432834,-0.5518562,agent,patient,-1.1914272,0.7692866697575119,0.72222222225,0.5751633987
photographer,-2.061548,-0.5512349,agent,patient,-1.5103131000000003,0.8198028779152744,0.9305555555,0.2124183007
pianist,-2.0425696,-0.6553053,agent,patient,-1.3872643000000002,0.736492945359997,0.9166666667500001,0.2352941176
piano,-2.1950727,-0.48540378,patient,patient,-1.70966892,0.2521461282627244,0.27777777775,0.9281045752
pie,-2.2097805,-0.27034453,patient,patient,-1.93943597,0.2844567311909498,0.125,0.6176470588
pilot,-1.8380407,-0.6353306,agent,patient,-1.2027101,0.7922529936722077,0.9166666667500001,0.2352941176
pizza,-1.9057813,-0.3609308,patient,patient,-1.5448505,0.1931616041070905,0.20833333324999997,0.7352941176
plane,-1.874934,-0.4177884,patient,patient,-1.4571456,0.5646949588633563,0.52777777775,0.9281045752
poem,-2.4737236,-0.41760862,patient,patient,-2.0561149800000003,0.5112425583228677,0.375,0.9705882353
poet,-2.4617333,-1.0045077,agent,patient,-1.4572256000000001,0.8393257931005206,0.9027777777499999,0.3692810458
portraitist,-2.1199334,-0.55637854,agent,patient,-1.56355486,0.5025906735751295,0.9166666667500001,0.5882352941
pot,-2.037539,-0.5533528,patient,patient,-1.4841862000000003,0.2465232506696751,0.20833333324999997,0.6176470588
potato,-2.5437872,-0.16076493,patient,patient,-2.38302227,0.4906457200884057,0.16666666675000003,0.4705882353
potter,-2.0047238,-0.47244373,agent,patient,-1.5322800699999999,0.8048472398269155,0.8472222222500001,1.075163399
product,-1.8704356,-1.4778825,patient,patient,-0.3925531,0.578033384553348,0.18055555550000002,0.5653594771
professor,-2.1639106,-0.61297673,agent,patient,-1.55093387,0.5973223820861565,0.888888889,0.4967320261
proposal,-2.2082279,-0.34447742,patient,patient,-1.8637504799999998,0.4644766721689757,0.40277777775,1.310457516
pumpkin,-3.0882442,-0.12623592,patient,patient,-2.96200828,0.3378143392188336,0.20833333324999997,0.8529411765
quilt,-2.8850958,-0.20808348,patient,patient,-2.6770123200000002,0.2468254853136111,0.15277777775,0.9575163399
racer,-2.228828,-1.0430369,agent,patient,-1.1857911,0.5700952751312464,0.9166666667500001,0.2352941176
report,-2.6831982,-0.5712367,patient,patient,-2.1119615,0.5140173619638204,0.23611111099999998,1.114379085
roadtripper,-1.9891491,-1.0984257,agent,patient,-0.8907233999999999,,0.8194444445,0.6830065359
routine,-2.4187138,-0.2868541,patient,patient,-2.1318596999999997,0.4310884235551161,0.26388888899999996,0.9967320261
salesman,-1.4657,-1.0129671,agent,patient,-0.4527329,0.8408144354298549,0.875,0.5
saleswoman,-1.3894563,-1.1636771,agent,patient,-0.22577920000000007,0.6937556561085972,0.9027777777499999,0.4869281046
salmon,-2.455555,-0.338377,patient,patient,-2.117178,0.5145856694781662,0.4444444445,0.4183006536
scene,-2.2778242,-0.63990384,patient,patient,-1.6379203599999999,0.5275790932701754,0.15277777775,0.4869281046
screw,-2.3505728,-0.68809056,patient,patient,-1.6624822400000001,0.3746328524819579,0.29166666674999997,1.323529412
scribe,-1.9342009,-0.5719573,agent,patient,-1.3622436,0.8289168243991286,0.66666666675,2.588235294
script,-2.4399192,-0.31143728,patient,patient,-2.12848192,0.359241840356911,0.3055555555,1.477124183
sculptor,-2.0257103,-0.5537738,agent,patient,-1.4719365,0.8222244742353612,0.9027777777499999,0.4869281046
seamster,-2.0445716,-0.57312346,agent,patient,-1.4714481399999997,0.4697508896797153,0.875,0.9705882353
seamstress,-2.08452,-0.53134704,agent,patient,-1.55317296,0.705175983436853,0.9166666667500001,0.3529411765
section,-2.5625694,-0.5230674,patient,patient,-2.039502,0.6163031763845379,0.18055555550000002,0.8006535948
shirt,-2.061312,-0.38789392,patient,patient,-1.67341808,0.1470402120074231,0.16666666675000003,0.3529411765
shopkeeper,-1.7288667,-0.76538587,agent,patient,-0.96348083,0.8345768794862108,0.875,0.3823529412
sideburn,-2.4840875,-0.24330774,patient,patient,-2.2407797599999997,0.0,0.11111111099999998,0.4967320261
silk,-2.10056,-0.34406826,patient,patient,-1.7564917400000002,0.4336928958218347,0.125,0.6176470588
silverware,-2.3292065,-0.28494078,patient,patient,-2.0442657200000003,0.3993605580584217,0.16666666675000003,0.5882352941
singer,-2.004851,-0.98876154,agent,patient,-1.0160894599999999,0.7193847248894775,0.861111111,0.4967320261
snack,-2.2335916,-0.41660652,patient,patient,-1.81698508,0.1100928575284781,0.09722222224999999,0.3692810458
soloist,-2.0058396,-0.6107523,agent,patient,-1.3950872999999997,0.8883019840247359,0.888888889,1.08496732
sonata,-2.380196,-0.4725185,patient,patient,-1.9076775000000001,0.4617311122073388,0.3055555555,0.8888888889
song,-2.2700577,-0.6311379,patient,patient,-1.6389198,0.3290354885986993,0.40277777775,1.89869281
steak,-2.754202,-0.19817527,patient,patient,-2.5560267299999997,0.2259352888286574,0.15277777775,0.4869281046
stone,-2.919673,-0.2910512,patient,patient,-2.6286218,0.4616362957782713,0.20833333324999997,0.7352941176
stubble,-3.12354,-0.85426736,patient,patient,-2.26927264,0.3544248512310968,0.11111111099999998,0.614379085
student,-2.4258711,-0.75332284,agent,patient,-1.6725482600000001,0.8308998593674339,0.8055555555,0.6535947712
suitcase,-1.5532166,-0.56029665,patient,patient,-0.9929199500000001,0.0965088688139091,0.15277777775,0.839869281
surface,-1.8426511,-0.9434254,patient,patient,-0.8992257000000001,0.4936497931515636,0.11111111099999998,0.4967320261
surgeon,-3.2002172,-0.19250229,agent,patient,-3.00771491,0.7767204590230489,0.9444444445,0.1830065359
suv,-1.427908,-1.1407576,patient,patient,-0.28715040000000003,0.4802790448081567,0.5,1.058823529
tailor,-2.0739458,-0.84285986,agent,patient,-1.2310859400000003,0.7073704655567419,0.9166666667500001,0.3529411765
tank,-2.4280841,-0.85059035,patient,patient,-1.57749375,0.5643555656845368,0.54166666675,1.558823529
teacher,-1.9539659,-0.45978892,agent,patient,-1.49417698,0.852903806887263,0.9027777777499999,0.4869281046
telemarketer,-1.8268263,-0.6135924,agent,patient,-1.2132339,0.9025641025641026,0.8472222222500001,0.6045751634
tent,-2.7493825,-0.33556044,patient,patient,-2.4138220599999998,0.2612349060126976,0.15277777775,0.4869281046
thread,-2.365566,-0.30341327,patient,patient,-2.0621527299999998,0.4168559425526782,0.19444444449999998,1.124183007
toy,-2.78873,-0.23522218,patient,patient,-2.55350782,0.2655919465578029,0.34722222225,1.428104575
tractor,-2.0645857,-0.51207715,patient,patient,-1.5525085499999998,0.4009795115274391,0.5,1.058823529
trader,-1.454221,-1.2571757,agent,patient,-0.1970453000000001,0.8477268334299788,0.9027777777499999,0.3692810458
traveller,-1.7769967,-0.78218395,agent,patient,-0.99481275,0.7971025219023151,0.875,0.5
truck,-2.074722,-1.020832,patient,patient,-1.05389,0.4367212217297181,0.513888889,1.349673203
tub,-2.8220055,-0.4244711,patient,patient,-2.3975344,0.362541215707719,0.15277777775,0.6045751634
tuna,-2.822712,-0.21088411,patient,patient,-2.6118278900000003,0.4628746594005449,0.3055555555,1.124183007
turkey,-2.612562,-0.19451691,patient,patient,-2.41804509,0.6600621741141711,0.11111111099999998,0.4967320261
upholsterer,-1.4055632,-0.9394941,agent,patient,-0.4660691,0.7521718527878692,0.8194444445,1.506535948
valve,-2.3345945,-0.21860945,patient,patient,-2.11598505,0.5873641882485485,0.25,1.529411765
van,-2.1878304,-0.91520435,patient,patient,-1.2726260500000002,0.6877960570037831,0.4444444445,0.7712418301
vegetable,-2.2992406,-0.2195239,patient,patient,-2.0797167,0.4792890278649235,0.23611111099999998,1.232026144
vehicle,-1.6232178,-0.58499646,patient,patient,-1.0382213399999998,0.4678651645210992,0.54166666675,1.088235294
verse,-2.4358113,-0.289475,patient,patient,-2.1463363,0.5719814416545956,0.25,0.7058823529
view,-2.5201635,-0.322549,patient,patient,-2.1976145,0.3399770293139666,0.15277777775,0.4869281046
violin,-2.5078363,-0.6426582,patient,patient,-1.8651781,0.1815926865430424,0.3055555555,1.124183007
violinist,-2.1619787,-0.7834597,agent,patient,-1.3785190000000003,0.700546407738315,0.9166666667500001,0.2352941176
waiter,-2.0851543,-0.5957609,agent,patient,-1.4893934,0.7824631207164503,0.8472222222500001,0.4869281046
waitress,-2.347657,-0.51886505,agent,patient,-1.8287919499999998,0.8388309993141745,0.875,0.5
wall,-3.3496685,-1.076354,patient,patient,-2.2733144999999997,0.4903841994584626,0.16666666675000003,0.5882352941
window,-2.0277612,-0.48132294,patient,patient,-1.54643826,0.3977828955222731,0.15277777775,0.6045751634
windshield,-2.3069553,-0.47879696,patient,patient,-1.8281583399999999,0.1865197807564986,0.20833333324999997,1.323529412
woman,-2.2176983,-0.40761313,agent,patient,-1.8100851699999998,0.7307647710437403,0.75,0.7058823529
wood,-1.7837096,-0.494729,patient,patient,-1.2889806,0.5210197172202012,0.125,0.5
wool,-1.9635822,-0.5595515,patient,patient,-1.4040307,0.4215360067403708,0.09722222224999999,0.3692810458
worker,-1.6483566,-1.1554481,agent,patient,-0.49290849999999997,0.8575676370860542,0.8194444445,0.5653594771
wound,-3.1194096,-0.31744316,patient,patient,-2.80196644,0.4096044928574695,0.26388888899999996,0.7614379085
yarn,-2.3774338,-0.4035729,patient,patient,-1.9738609,0.2836521840638988,0.125,0.3823529412
