id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
47,sells,shopkeeper,well,Something sells this shopkeeper well.,-0.046585444,-4.0537457,patient,agent,4.007160256000001
48,sells,toy,quickly,Something sells this toy quickly.,-0.23934786,-1.7402165,patient,agent,1.50086864
49,sells,book,quickly,Something sells this book quickly.,-0.30895445,-1.350834,patient,agent,1.04187955
50,sells,novel,quickly,Something sells this novel quickly.,-0.17265889,-1.8964864,patient,agent,1.72382751
51,sells,magazine,quickly,Something sells this magazine quickly.,-0.29998696,-1.4018813,patient,agent,1.10189434
52,sells,hat,quickly,Something sells this hat quickly.,-0.15806264,-1.8961962,patient,agent,1.73813356
53,sells,lotion,quickly,Something sells this lotion quickly.,-0.06550936,-2.9102335,patient,agent,2.84472414
54,sells,album,quickly,Something sells this album quickly.,-0.7619127,-0.6744816,patient,patient,-0.08743109999999998
55,sells,car,quickly,Something sells this car quickly.,-0.5811184,-0.83673936,patient,agent,0.25562096
56,sells,suv,quickly,Something sells this SUV quickly.,-0.21108256,-1.7655946,patient,agent,1.55451204
57,sells,product,quickly,Something sells this product quickly.,-0.05789977,-3.350951,patient,agent,3.2930512299999997
58,sells,make,quickly,Something sells this make quickly.,-0.067137584,-2.9058082,patient,agent,2.838670616
59,sells,item,quickly,Something sells this item quickly.,-0.17161565,-1.9466666,patient,agent,1.7750509499999998
60,sells,cd,quickly,Something sells this CD quickly.,-0.48704863,-0.952574,patient,agent,0.46552537000000005
61,sells,drug,quickly,Something sells this drug quickly.,-0.014136858,-4.9377007,patient,agent,4.923563842
62,sells,snack,quickly,Something sells this snack quickly.,-0.33209494,-1.3410058,patient,agent,1.00891086
63,sells,salesman,quickly,Something sells this salesman quickly.,-0.01621462,-6.8109317,patient,agent,6.79471708
64,sells,saleswoman,quickly,Something sells this saleswoman quickly.,-0.017966455,-5.141799,patient,agent,5.123832545
65,sells,businessman,quickly,Something sells this businessman quickly.,-0.048819695,-4.621929,patient,agent,4.573109305
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-0.02226972,-5.138583,patient,agent,5.11631328
67,sells,trader,quickly,Something sells this trader quickly.,-0.023425197,-4.7200637,patient,agent,4.696638503
68,sells,peddler,quickly,Something sells this peddler quickly.,-0.04176585,-3.618401,patient,agent,3.57663515
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-0.05590974,-3.1762154,patient,agent,3.1203056599999996
70,sells,dealer,quickly,Something sells this dealer quickly.,-0.04333176,-5.788971,patient,agent,5.74563924
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-0.05483702,-3.351889,patient,agent,3.29705198
72,drives,car,nicely,Something drives this car nicely.,-0.27694437,-1.30675,patient,agent,1.02980563
73,drives,suv,nicely,Something drives this SUV nicely.,-0.050260503,-3.157571,patient,agent,3.107310497
74,drives,truck,nicely,Something drives this truck nicely.,-0.016143503,-4.652553,patient,agent,4.636409497
75,drives,convertible,nicely,Something drives this convertible nicely.,-0.08726027,-2.595811,patient,agent,2.50855073
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-0.13691783,-2.1984189,patient,agent,2.0615010700000003
77,drives,tank,nicely,Something drives this tank nicely.,-0.017905343,-5.1971045,patient,agent,5.179199157
78,drives,bus,nicely,Something drives this bus nicely.,-0.1361261,-2.296375,patient,agent,2.1602489
79,drives,tractor,nicely,Something drives this tractor nicely.,-0.013436451,-5.1538687,patient,agent,5.140432249000001
80,drives,van,nicely,Something drives this van nicely.,-0.07978245,-2.6496084,patient,agent,2.56982595
81,drives,driver,nicely,Something drives this driver nicely.,-0.03430622,-4.059375,patient,agent,4.02506878
82,drives,person,nicely,Something drives this person nicely.,-0.5166862,-0.9728377,patient,agent,0.45615150000000004
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-0.007920819,-6.5087304,patient,agent,6.500809581
84,drives,car,smoothly,Something drives this car smoothly.,-0.34944758,-1.3748081,patient,agent,1.02536052
85,drives,suv,smoothly,Something drives this SUV smoothly.,-0.07995837,-2.9003754,patient,agent,2.82041703
86,drives,truck,smoothly,Something drives this truck smoothly.,-0.016171793,-4.752225,patient,agent,4.736053207
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-0.17228168,-1.9204277,patient,agent,1.74814602
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-0.13766608,-2.2614853,patient,agent,2.12381922
89,drives,tank,smoothly,Something drives this tank smoothly.,-0.032194532,-4.225987,patient,agent,4.193792468
90,drives,bus,smoothly,Something drives this bus smoothly.,-0.15062328,-2.518991,patient,agent,2.36836772
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-0.018405668,-4.8991323,patient,agent,4.880726632
92,drives,van,smoothly,Something drives this van smoothly.,-0.0836003,-2.6073928,patient,agent,2.5237925
93,drives,driver,smoothly,Something drives this driver smoothly.,-0.027684938,-4.8063307,patient,agent,4.778645762
94,drives,person,smoothly,Something drives this person smoothly.,-0.5093321,-1.0125794,patient,agent,0.5032473
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-0.008511265,-6.3626423,patient,agent,6.354131035
96,drives,car,well,Something drives this car well.,-0.16606207,-1.9224534,patient,agent,1.75639133
97,drives,suv,well,Something drives this SUV well.,-0.04685575,-3.3884988,patient,agent,3.3416430499999996
98,drives,truck,well,Something drives this truck well.,-0.008914349,-5.6660376,patient,agent,5.657123251
99,drives,convertible,well,Something drives this convertible well.,-0.14078528,-2.1005309,patient,agent,1.9597456199999999
100,drives,vehicle,well,Something drives this vehicle well.,-0.1062353,-2.4050539,patient,agent,2.2988186
101,drives,tank,well,Something drives this tank well.,-0.01739387,-5.2490544,patient,agent,5.23166053
102,drives,bus,well,Something drives this bus well.,-0.06311084,-3.415384,patient,agent,3.35227316
103,drives,tractor,well,Something drives this tractor well.,-0.019037576,-4.6904464,patient,agent,4.671408824
104,drives,van,well,Something drives this van well.,-0.08118097,-2.6823084,patient,agent,2.60112743
105,drives,driver,well,Something drives this driver well.,-0.026504325,-4.4453826,patient,agent,4.418878275
106,drives,person,well,Something drives this person well.,-0.35628644,-1.2516987,patient,agent,0.89541226
107,drives,chauffeur,well,Something drives this chauffeur well.,-0.0122826565,-5.3512564,patient,agent,5.3389737434999995
108,flies,plane,nicely,Something flies this plane nicely.,-0.09282905,-2.6856875,patient,agent,2.5928584499999996
109,flies,kite,nicely,Something flies this kite nicely.,-0.975625,-0.47684348,patient,patient,-0.49878152
110,flies,jet,nicely,Something flies this jet nicely.,-0.022992622,-4.0611157,patient,agent,4.038123078
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-0.2554252,-2.4629474,patient,agent,2.2075222
112,flies,pilot,nicely,Something flies this pilot nicely.,-0.011406523,-5.825868,patient,agent,5.814461477
113,flies,person,nicely,Something flies this person nicely.,-0.5973833,-0.8309649,patient,agent,0.23358160000000006
114,flies,aviator,nicely,Something flies this aviator nicely.,-0.0488324,-3.0281339,patient,agent,2.9793015
115,flies,captain,nicely,Something flies this captain nicely.,-0.0350419,-3.575276,patient,agent,3.5402341
116,flies,plane,smoothly,Something flies this plane smoothly.,-0.14869793,-2.2681677,patient,agent,2.11946977
117,flies,kite,smoothly,Something flies this kite smoothly.,-1.2192267,-0.3730503,patient,patient,-0.8461764
118,flies,jet,smoothly,Something flies this jet smoothly.,-0.026132267,-4.058623,patient,agent,4.0324907329999995
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-0.30866536,-3.2523212,patient,agent,2.94365584
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-0.010118321,-6.5779686,patient,agent,6.567850279
121,flies,person,smoothly,Something flies this person smoothly.,-0.45687062,-1.1161782,patient,agent,0.65930758
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-0.02938352,-3.7876003,patient,agent,3.7582167799999997
123,flies,captain,smoothly,Something flies this captain smoothly.,-0.015612573,-4.886476,patient,agent,4.870863427
124,flies,plane,well,Something flies this plane well.,-0.13366489,-2.3378413,patient,agent,2.20417641
125,flies,kite,well,Something flies this kite well.,-1.9954209,-0.16317591,patient,patient,-1.83224499
126,flies,jet,well,Something flies this jet well.,-0.019921761,-4.4225707,patient,agent,4.402648939
127,flies,aircraft,well,Something flies this aircraft well.,-0.2114378,-3.1075006,patient,agent,2.8960627999999997
128,flies,pilot,well,Something flies this pilot well.,-0.013480672,-5.563265,patient,agent,5.549784328
129,flies,person,well,Something flies this person well.,-0.61529213,-0.7911496,patient,agent,0.17585746999999996
130,flies,aviator,well,Something flies this aviator well.,-0.060120713,-2.9305792,patient,agent,2.870458487
131,flies,captain,well,Something flies this captain well.,-0.026620071,-3.7708163,patient,agent,3.744196229
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-2.0437355,-0.14683522,patient,patient,-1.8969002799999999
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-3.3047397,-0.04357423,patient,patient,-3.26116547
134,cooks,fish,nicely,Something cooks this fish nicely.,-3.6763191,-0.031303585,patient,patient,-3.6450155150000003
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-3.3246832,-0.04492711,patient,patient,-3.27975609
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-3.567555,-0.03857784,patient,patient,-3.52897716
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-4.0118575,-0.02433207,patient,patient,-3.98752543
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-4.7407346,-0.016060216,patient,patient,-4.724674384
139,cooks,herb,nicely,Something cooks this herb nicely.,-1.9763542,-0.15985258,patient,patient,-1.8165016200000002
140,cooks,meat,nicely,Something cooks this meat nicely.,-2.664423,-0.07868046,patient,patient,-2.58574254
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-2.8640084,-0.07397973,patient,patient,-2.79002867
142,cooks,steak,nicely,Something cooks this steak nicely.,-2.6422267,-0.0805616,patient,patient,-2.5616651000000004
143,cooks,chef,nicely,Something cooks this chef nicely.,-0.26635447,-1.7380989,patient,agent,1.47174443
144,cooks,cook,nicely,Something cooks this cook nicely.,-0.7028075,-0.6687457,patient,patient,-0.03406180000000003
145,cooks,baker,nicely,Something cooks this baker nicely.,-1.3724029,-0.33383372,patient,patient,-1.03856918
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-0.5864058,-0.8299664,patient,agent,0.24356060000000002
147,cooks,mushroom,well,Something cooks this mushroom well.,-2.1128867,-0.13609523,patient,patient,-1.9767914699999998
148,cooks,pepper,well,Something cooks this pepper well.,-3.5273817,-0.03458662,patient,patient,-3.49279508
149,cooks,fish,well,Something cooks this fish well.,-3.966735,-0.02429512,patient,patient,-3.94243988
150,cooks,salmon,well,Something cooks this salmon well.,-3.603138,-0.034387648,patient,patient,-3.568750352
151,cooks,tuna,well,Something cooks this tuna well.,-4.1286044,-0.023124248,patient,patient,-4.105480152
152,cooks,fillet,well,Something cooks this fillet well.,-4.1980286,-0.019854575,patient,patient,-4.178174025
153,cooks,vegetable,well,Something cooks this vegetable well.,-4.609598,-0.015978333,patient,patient,-4.5936196670000005
154,cooks,herb,well,Something cooks this herb well.,-2.0619826,-0.14206892,patient,patient,-1.9199136799999998
155,cooks,meat,well,Something cooks this meat well.,-2.7044668,-0.06477979,patient,patient,-2.6396870100000003
156,cooks,ingredient,well,Something cooks this ingredient well.,-2.856431,-0.094572514,patient,patient,-2.7618584860000004
157,cooks,steak,well,Something cooks this steak well.,-2.8789554,-0.064611085,patient,patient,-2.814344315
158,cooks,chef,well,Something cooks this chef well.,-0.4755908,-1.0967817,patient,agent,0.6211909
159,cooks,cook,well,Something cooks this cook well.,-0.6821768,-0.7450241,patient,agent,0.06284729999999994
160,cooks,baker,well,Something cooks this baker well.,-1.51507,-0.26139593,patient,patient,-1.25367407
161,cooks,caterer,well,Something cooks this caterer well.,-0.9191459,-0.5581546,patient,patient,-0.3609913
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-1.9290613,-0.16632587,patient,patient,-1.7627354300000002
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-2.773141,-0.07097108,patient,patient,-2.70216992
164,cooks,fish,terribly,Something cooks this fish terribly.,-3.5904374,-0.039345007,patient,patient,-3.551092393
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-3.3334532,-0.041985564,patient,patient,-3.291467636
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-2.812261,-0.071144305,patient,patient,-2.741116695
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-4.023797,-0.025536466,patient,patient,-3.998260534
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-3.4541688,-0.040426854,patient,patient,-3.413741946
169,cooks,herb,terribly,Something cooks this herb terribly.,-1.5600393,-0.22697484,patient,patient,-1.33306446
170,cooks,meat,terribly,Something cooks this meat terribly.,-3.1426678,-0.052369084,patient,patient,-3.090298716
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-1.9791453,-0.15974447,patient,patient,-1.8194008300000002
172,cooks,steak,terribly,Something cooks this steak terribly.,-3.038204,-0.05575363,patient,patient,-2.98245037
173,cooks,chef,terribly,Something cooks this chef terribly.,-0.31819823,-1.4930222,patient,agent,1.1748239699999998
174,cooks,cook,terribly,Something cooks this cook terribly.,-1.166193,-0.38929158,patient,patient,-0.77690142
175,cooks,baker,terribly,Something cooks this baker terribly.,-1.4349082,-0.23502417,patient,patient,-1.19988403
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-0.5681818,-0.8689521,patient,agent,0.30077030000000005
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-2.9592662,-0.06325339,patient,patient,-2.89601281
178,bakes,potato,nicely,Something bakes this potato nicely.,-3.7811549,-0.03225467,patient,patient,-3.7489002300000003
179,bakes,bread,nicely,Something bakes this bread nicely.,-2.7664032,-0.08410932,patient,patient,-2.68229388
180,bakes,cake,nicely,Something bakes this cake nicely.,-2.607362,-0.09598986,patient,patient,-2.51137214
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-4.7178526,-0.018008934,patient,patient,-4.699843666
182,bakes,dough,nicely,Something bakes this dough nicely.,-2.042285,-0.15189363,patient,patient,-1.8903913700000001
183,bakes,pie,nicely,Something bakes this pie nicely.,-3.3721578,-0.046080943,patient,patient,-3.326076857
184,bakes,clay,nicely,Something bakes this clay nicely.,-1.7631336,-0.19649976,patient,patient,-1.56663384
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-0.5306763,-0.9182075,patient,agent,0.38753119999999996
186,bakes,chef,nicely,Something bakes this chef nicely.,-0.14108284,-2.2761424,patient,agent,2.1350595599999997
187,bakes,cook,nicely,Something bakes this cook nicely.,-0.65580595,-0.7962122,patient,agent,0.14040625000000007
188,bakes,baker,nicely,Something bakes this baker nicely.,-0.33296844,-1.3395104,patient,agent,1.00654196
189,bakes,person,nicely,Something bakes this person nicely.,-1.7173154,-0.20862553,patient,patient,-1.50868987
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-0.6440099,-0.80548334,patient,agent,0.16147343999999997
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-2.9626637,-0.051595997,patient,patient,-2.9110677029999996
192,bakes,potato,terribly,Something bakes this potato terribly.,-3.0477004,-0.05935395,patient,patient,-2.98834645
193,bakes,bread,terribly,Something bakes this bread terribly.,-2.9927142,-0.060966987,patient,patient,-2.931747213
194,bakes,cake,terribly,Something bakes this cake terribly.,-2.502049,-0.103963755,patient,patient,-2.398085245
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-4.3459477,-0.021839835,patient,patient,-4.324107865
196,bakes,dough,terribly,Something bakes this dough terribly.,-2.0583851,-0.14423642,patient,patient,-1.9141486800000003
197,bakes,pie,terribly,Something bakes this pie terribly.,-2.8582475,-0.07369512,patient,patient,-2.78455238
198,bakes,clay,terribly,Something bakes this clay terribly.,-1.3978375,-0.32001293,patient,patient,-1.0778245700000002
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-0.869573,-0.58390033,patient,patient,-0.2856726700000001
200,bakes,chef,terribly,Something bakes this chef terribly.,-0.15787269,-2.0598826,patient,agent,1.9020099099999999
201,bakes,cook,terribly,Something bakes this cook terribly.,-1.2439631,-0.35216713,patient,patient,-0.89179597
202,bakes,baker,terribly,Something bakes this baker terribly.,-0.8160636,-0.6078649,patient,patient,-0.20819869999999996
203,bakes,person,terribly,Something bakes this person terribly.,-2.1243136,-0.1345506,patient,patient,-1.9897629999999997
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-0.8609103,-0.5547221,patient,patient,-0.3061882
205,bakes,pizza,well,Something bakes this pizza well.,-3.5700243,-0.03882728,patient,patient,-3.53119702
206,bakes,potato,well,Something bakes this potato well.,-3.435246,-0.038403966,patient,patient,-3.3968420339999996
207,bakes,bread,well,Something bakes this bread well.,-2.9402988,-0.06204107,patient,patient,-2.87825773
208,bakes,cake,well,Something bakes this cake well.,-2.9711094,-0.066033445,patient,patient,-2.905075955
209,bakes,pastry,well,Something bakes this pastry well.,-4.762559,-0.015136704,patient,patient,-4.747422296000001
210,bakes,dough,well,Something bakes this dough well.,-2.265666,-0.11086744,patient,patient,-2.15479856
211,bakes,pie,well,Something bakes this pie well.,-3.783013,-0.033335716,patient,patient,-3.749677284
212,bakes,clay,well,Something bakes this clay well.,-1.9669015,-0.16098385,patient,patient,-1.80591765
213,bakes,patissier,well,Something bakes this patissier well.,-0.9770224,-0.4948332,patient,patient,-0.4821892
214,bakes,chef,well,Something bakes this chef well.,-0.16563162,-2.126489,patient,agent,1.9608573799999998
215,bakes,cook,well,Something bakes this cook well.,-0.5010054,-0.96156144,patient,agent,0.46055603999999994
216,bakes,baker,well,Something bakes this baker well.,-0.2293565,-1.7425123,patient,agent,1.5131558
217,bakes,person,well,Something bakes this person well.,-1.5647207,-0.22960605,patient,patient,-1.33511465
218,bakes,confectioner,well,Something bakes this confectioner well.,-0.5771697,-0.81141615,patient,agent,0.23424645
219,reads,passage,nicely,Something reads this passage nicely.,-2.299908,-0.11542413,patient,patient,-2.1844838699999998
220,reads,poem,nicely,Something reads this poem nicely.,-1.5493073,-0.23806302,patient,patient,-1.31124428
221,reads,verse,nicely,Something reads this verse nicely.,-2.3840544,-0.10628191,patient,patient,-2.2777724900000003
222,reads,line,nicely,Something reads this line nicely.,-2.0413404,-0.18608718,patient,patient,-1.8552532200000003
223,reads,passage,nicely,Something reads this passage nicely.,-2.338922,-0.10767334,patient,patient,-2.2312486600000003
224,reads,script,nicely,Something reads this script nicely.,-0.2852994,-1.2991956,patient,agent,1.0138962
225,reads,abstract,nicely,Something reads this abstract nicely.,-0.5743214,-0.87380266,patient,agent,0.29948125999999997
226,reads,essay,nicely,Something reads this essay nicely.,-2.683693,-0.07501613,patient,patient,-2.60867687
227,reads,letter,nicely,Something reads this letter nicely.,-1.1381196,-0.37913415,patient,patient,-0.75898545
228,reads,report,nicely,Something reads this report nicely.,-1.60569,-0.22157842,patient,patient,-1.3841115800000001
229,reads,student,nicely,Something reads this student nicely.,-1.4694538,-0.30169094,patient,patient,-1.1677628599999998
230,reads,orator,nicely,Something reads this orator nicely.,-0.1935317,-1.7587763,patient,agent,1.5652446
231,reads,person,nicely,Something reads this person nicely.,-1.5192736,-0.25938,patient,patient,-1.2598936
232,reads,narrator,nicely,Something reads this narrator nicely.,-0.17348655,-1.9088879,patient,agent,1.73540135
233,reads,announcer,nicely,Something reads this announcer nicely.,-0.01611879,-4.4724545,patient,agent,4.45633571
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-0.03380849,-3.598912,patient,agent,3.5651035099999997
235,reads,teacher,nicely,Something reads this teacher nicely.,-0.009826701,-5.9481964,patient,agent,5.938369699
236,reads,passage,well,Something reads this passage well.,-2.3510067,-0.1115172,patient,patient,-2.2394895
237,reads,poem,well,Something reads this poem well.,-1.4755952,-0.2679479,patient,patient,-1.2076473
238,reads,verse,well,Something reads this verse well.,-2.005088,-0.16272783,patient,patient,-1.8423601700000003
239,reads,line,well,Something reads this line well.,-2.1053605,-0.12533575,patient,patient,-1.9800247500000001
240,reads,passage,well,Something reads this passage well.,-2.300114,-0.1115172,patient,patient,-2.1885968
241,reads,script,well,Something reads this script well.,-0.4403539,-1.0440584,patient,agent,0.6037044999999999
242,reads,abstract,well,Something reads this abstract well.,-1.0937098,-0.55847335,patient,patient,-0.5352364500000001
243,reads,essay,well,Something reads this essay well.,-2.1623876,-0.1319477,patient,patient,-2.0304399
244,reads,letter,well,Something reads this letter well.,-1.2768769,-0.308459,patient,patient,-0.9684178999999999
245,reads,report,well,Something reads this report well.,-2.0167716,-0.18743092,patient,patient,-1.8293406800000003
246,reads,student,well,Something reads this student well.,-1.2502698,-0.34634903,patient,patient,-0.90392077
247,reads,orator,well,Something reads this orator well.,-0.09255197,-2.4639852,patient,agent,2.37143323
248,reads,person,well,Something reads this person well.,-1.2648926,-0.35609627,patient,patient,-0.90879633
249,reads,narrator,well,Something reads this narrator well.,-0.079371765,-2.7633522,patient,agent,2.683980435
250,reads,announcer,well,Something reads this announcer well.,-0.01087317,-5.1266317,patient,agent,5.11575853
251,reads,broadcaster,well,Something reads this broadcaster well.,-0.039667133,-3.3400867,patient,agent,3.300419567
252,reads,teacher,well,Something reads this teacher well.,-0.008355581,-6.2457843,patient,agent,6.237428719
253,paints,wall,easily,Something paints this wall easily.,-0.8128341,-0.61100745,patient,patient,-0.20182665
254,paints,fabric,easily,Something paints this fabric easily.,-0.9555606,-0.5062981,patient,patient,-0.4492625
255,paints,glass,easily,Something paints this glass easily.,-1.5887508,-0.22031957,patient,patient,-1.3684312299999999
256,paints,canvas,easily,Something paints this canvas easily.,-0.8029312,-0.5654462,patient,patient,-0.23748499999999995
257,paints,wood,easily,Something paints this wood easily.,-1.3126957,-0.32243857,patient,patient,-0.9902571299999999
258,paints,surface,easily,Something paints this surface easily.,-1.0034952,-0.50075406,patient,patient,-0.5027411399999999
259,paints,panel,easily,Something paints this panel easily.,-0.942336,-0.49105686,patient,patient,-0.45127913999999997
260,paints,painter,easily,Something paints this painter easily.,-0.027274523,-3.8799112,patient,agent,3.852636677
261,paints,artist,easily,Something paints this artist easily.,-0.036777295,-4.0472946,patient,agent,4.010517305
262,paints,person,easily,Something paints this person easily.,-0.39255708,-1.1636789,patient,agent,0.7711218200000001
263,paints,illustrator,easily,Something paints this illustrator easily.,-0.22028638,-1.7065182,patient,agent,1.48623182
264,paints,portraitist,easily,Something paints this portraitist easily.,-0.027696336,-3.9354262,patient,agent,3.907729864
265,paints,wall,terribly,Something paints this wall terribly.,-1.6636399,-0.21597947,patient,patient,-1.44766043
266,paints,fabric,terribly,Something paints this fabric terribly.,-2.2464573,-0.11428825,patient,patient,-2.13216905
267,paints,glass,terribly,Something paints this glass terribly.,-2.352344,-0.114445694,patient,patient,-2.237898306
268,paints,canvas,terribly,Something paints this canvas terribly.,-1.9789923,-0.15019168,patient,patient,-1.82880062
269,paints,wood,terribly,Something paints this wood terribly.,-2.9186034,-0.066386,patient,patient,-2.8522174
270,paints,surface,terribly,Something paints this surface terribly.,-2.3008919,-0.11252231,patient,patient,-2.1883695899999998
271,paints,panel,terribly,Something paints this panel terribly.,-3.1894422,-0.053237367,patient,patient,-3.136204833
