id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-17.014633,-0.0004975345,patient,patient,-17.0141354655
169,cooks,herb,terribly,Something cooks this herb terribly.,-18.57225,-0.0007788107,patient,patient,-18.5714711893
170,cooks,meat,terribly,Something cooks this meat terribly.,-16.78133,-0.0006604102,patient,patient,-16.780669589800002
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-16.96856,-0.0006862372,patient,patient,-16.9678737628
172,cooks,steak,terribly,Something cooks this steak terribly.,-16.736298,-0.0010147593,patient,patient,-16.735283240700003
173,cooks,chef,terribly,Something cooks this chef terribly.,-12.4030285,-0.00033391267,patient,patient,-12.40269458733
174,cooks,cook,terribly,Something cooks this cook terribly.,-12.12709,-0.00041446867,patient,patient,-12.126675531330001
175,cooks,baker,terribly,Something cooks this baker terribly.,-10.999768,-0.0002917607,patient,patient,-10.9994762393
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-12.541463,-0.000323121,patient,patient,-12.541139879000001
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-18.402597,-0.00058120594,patient,patient,-18.40201579406
178,bakes,potato,nicely,Something bakes this potato nicely.,-18.005207,-0.00071785087,patient,patient,-18.00448914913
179,bakes,bread,nicely,Something bakes this bread nicely.,-18.548391,-0.0006395365,patient,patient,-18.5477514635
180,bakes,cake,nicely,Something bakes this cake nicely.,-18.4235,-0.00068468647,patient,patient,-18.422815313530002
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-18.719204,-0.001053305,patient,patient,-18.718150695000002
182,bakes,dough,nicely,Something bakes this dough nicely.,-17.78887,-0.0007807199,patient,patient,-17.7880892801
183,bakes,pie,nicely,Something bakes this pie nicely.,-17.780134,-0.00064371066,patient,patient,-17.77949028934
184,bakes,clay,nicely,Something bakes this clay nicely.,-17.57694,-0.00068814546,patient,patient,-17.57625185454
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-11.831244,-0.00035108434,patient,patient,-11.83089291566
186,bakes,chef,nicely,Something bakes this chef nicely.,-9.385863,-0.00028329217,patient,patient,-9.38557970783
187,bakes,cook,nicely,Something bakes this cook nicely.,-11.47229,-0.00022373382,patient,patient,-11.472066266179999
188,bakes,baker,nicely,Something bakes this baker nicely.,-7.8709416,-0.0005391018,patient,patient,-7.8704024982
189,bakes,person,nicely,Something bakes this person nicely.,-14.110774,-0.00039568718,patient,patient,-14.11037831282
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-15.012895,-0.00069291756,patient,patient,-15.01220208244
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-16.46378,-0.00040212632,patient,patient,-16.46337787368
192,bakes,potato,terribly,Something bakes this potato terribly.,-17.126554,-0.00060965546,patient,patient,-17.12594434454
193,bakes,bread,terribly,Something bakes this bread terribly.,-18.152529,-0.0007477338,patient,patient,-18.1517812662
194,bakes,cake,terribly,Something bakes this cake terribly.,-18.391052,-0.00059546024,patient,patient,-18.39045653976
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-18.185827,-0.0014269535,patient,patient,-18.1844000465
196,bakes,dough,terribly,Something bakes this dough terribly.,-17.397818,-0.0008065496,patient,patient,-17.3970114504
197,bakes,pie,terribly,Something bakes this pie terribly.,-17.462261,-0.000696139,patient,patient,-17.461564861000003
198,bakes,clay,terribly,Something bakes this clay terribly.,-17.409464,-0.00079962896,patient,patient,-17.40866437104
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-10.901895,-0.00036539597,patient,patient,-10.90152960403
200,bakes,chef,terribly,Something bakes this chef terribly.,-11.968391,-0.0003170395,patient,patient,-11.9680739605
201,bakes,cook,terribly,Something bakes this cook terribly.,-13.578137,-0.00040641878,patient,patient,-13.577730581219999
202,bakes,baker,terribly,Something bakes this baker terribly.,-7.8642077,-0.00054983527,patient,patient,-7.8636578647299995
203,bakes,person,terribly,Something bakes this person terribly.,-14.781895,-0.00071224343,patient,patient,-14.78118275657
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-14.80962,-0.0007404546,patient,patient,-14.8088795454
205,bakes,pizza,well,Something bakes this pizza well.,-17.255976,-0.000636912,patient,patient,-17.255339088
206,bakes,potato,well,Something bakes this potato well.,-18.43669,-0.0009357662,patient,patient,-18.435754233799997
207,bakes,bread,well,Something bakes this bread well.,-17.884748,-0.0006565927,patient,patient,-17.884091407299998
208,bakes,cake,well,Something bakes this cake well.,-18.638264,-0.00074284157,patient,patient,-18.63752115843
209,bakes,pastry,well,Something bakes this pastry well.,-18.52178,-0.0011419145,patient,patient,-18.5206380855
210,bakes,dough,well,Something bakes this dough well.,-17.515028,-0.00081561797,patient,patient,-17.51421238203
211,bakes,pie,well,Something bakes this pie well.,-18.560831,-0.0006877887,patient,patient,-18.5601432113
212,bakes,clay,well,Something bakes this clay well.,-17.930542,-0.00079074275,patient,patient,-17.92975125725
213,bakes,patissier,well,Something bakes this patissier well.,-11.189473,-0.00034095068,patient,patient,-11.18913204932
214,bakes,chef,well,Something bakes this chef well.,-13.206234,-0.00025980148,patient,patient,-13.20597419852
215,bakes,cook,well,Something bakes this cook well.,-11.684666,-0.0002202777,patient,patient,-11.6844457223
216,bakes,baker,well,Something bakes this baker well.,-8.228916,-0.00071319804,patient,patient,-8.22820280196
217,bakes,person,well,Something bakes this person well.,-14.071587,-0.0005407735,patient,patient,-14.0710462265
218,bakes,confectioner,well,Something bakes this confectioner well.,-15.14562,-0.00072447216,patient,patient,-15.14489552784
219,reads,passage,nicely,Something reads this passage nicely.,-17.469135,-0.0012034994,patient,patient,-17.467931500600002
220,reads,poem,nicely,Something reads this poem nicely.,-15.52122,-0.0005785824,patient,patient,-15.5206414176
221,reads,verse,nicely,Something reads this verse nicely.,-17.309004,-0.00079962896,patient,patient,-17.308204371040002
222,reads,line,nicely,Something reads this line nicely.,-15.832099,-0.0008570753,patient,patient,-15.831241924699999
223,reads,passage,nicely,Something reads this passage nicely.,-17.423779,-0.0011857749,patient,patient,-17.422593225099998
224,reads,script,nicely,Something reads this script nicely.,-16.095596,-0.00060249923,patient,patient,-16.094993500770002
225,reads,abstract,nicely,Something reads this abstract nicely.,-16.030811,-0.0006612456,patient,patient,-16.0301497544
226,reads,essay,nicely,Something reads this essay nicely.,-16.068483,-0.0006610081,patient,patient,-16.0678219919
227,reads,letter,nicely,Something reads this letter nicely.,-14.476835,-0.00050719705,patient,patient,-14.47632780295
228,reads,report,nicely,Something reads this report nicely.,-14.983051,-0.00053898164,patient,patient,-14.98251201836
229,reads,student,nicely,Something reads this student nicely.,-14.443853,-0.0005803714,patient,patient,-14.4432726286
230,reads,orator,nicely,Something reads this orator nicely.,-15.709231,-0.0005770326,patient,patient,-15.7086539674
231,reads,person,nicely,Something reads this person nicely.,-13.711508,-0.00029581378,patient,patient,-13.711212186220001
232,reads,narrator,nicely,Something reads this narrator nicely.,-14.774428,-0.0004225786,patient,patient,-14.7740054214
233,reads,announcer,nicely,Something reads this announcer nicely.,-13.888235,-0.00047929,patient,patient,-13.88775571
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-15.194791,-0.00056367373,patient,patient,-15.194227326270001
235,reads,teacher,nicely,Something reads this teacher nicely.,-9.684406,-0.0002476394,patient,patient,-9.6841583606
236,reads,passage,well,Something reads this passage well.,-17.904394,-0.0014494567,patient,patient,-17.9029445433
237,reads,poem,well,Something reads this poem well.,-16.581152,-0.0009340372,patient,patient,-16.5802179628
238,reads,verse,well,Something reads this verse well.,-17.42559,-0.0010981162,patient,patient,-17.4244918838
239,reads,line,well,Something reads this line well.,-17.40314,-0.0011270556,patient,patient,-17.4020129444
240,reads,passage,well,Something reads this passage well.,-17.906397,-0.0014350718,patient,patient,-17.9049619282
241,reads,script,well,Something reads this script well.,-17.229618,-0.00070269924,patient,patient,-17.228915300759997
242,reads,abstract,well,Something reads this abstract well.,-16.486364,-0.0007846584,patient,patient,-16.485579341599998
243,reads,essay,well,Something reads this essay well.,-16.60488,-0.000993099,patient,patient,-16.603886901000003
244,reads,letter,well,Something reads this letter well.,-15.574774,-0.00075560535,patient,patient,-15.57401839465
245,reads,report,well,Something reads this report well.,-16.279305,-0.000795513,patient,patient,-16.278509487
246,reads,student,well,Something reads this student well.,-15.462768,-0.0007913397,patient,patient,-15.461976660300001
247,reads,orator,well,Something reads this orator well.,-15.436155,-0.0006258754,patient,patient,-15.435529124599999
248,reads,person,well,Something reads this person well.,-14.383334,-0.00043557797,patient,patient,-14.38289842203
249,reads,narrator,well,Something reads this narrator well.,-15.275867,-0.0005083901,patient,patient,-15.2753586099
250,reads,announcer,well,Something reads this announcer well.,-15.921576,-0.00090659293,patient,patient,-15.92066940707
251,reads,broadcaster,well,Something reads this broadcaster well.,-16.55076,-0.0006415621,patient,patient,-16.5501184379
252,reads,teacher,well,Something reads this teacher well.,-13.186157,-0.00024668477,patient,patient,-13.18591031523
253,paints,wall,easily,Something paints this wall easily.,-17.713842,-0.0011443024,patient,patient,-17.7126976976
254,paints,fabric,easily,Something paints this fabric easily.,-18.31629,-0.0008036858,patient,patient,-18.315486314199998
255,paints,glass,easily,Something paints this glass easily.,-17.671612,-0.00085934316,patient,patient,-17.67075265684
256,paints,canvas,easily,Something paints this canvas easily.,-18.790081,-0.001145135,patient,patient,-18.788935865
257,paints,wood,easily,Something paints this wood easily.,-17.590908,-0.00085659855,patient,patient,-17.590051401449998
258,paints,surface,easily,Something paints this surface easily.,-17.637074,-0.001118819,patient,patient,-17.635955181
259,paints,panel,easily,Something paints this panel easily.,-18.011194,-0.0009852228,patient,patient,-18.0102087772
260,paints,painter,easily,Something paints this painter easily.,-9.741894,-0.0003152495,patient,patient,-9.7415787505
261,paints,artist,easily,Something paints this artist easily.,-12.462227,-0.00041446867,patient,patient,-12.46181253133
262,paints,person,easily,Something paints this person easily.,-15.087726,-0.0007080683,patient,patient,-15.0870179317
263,paints,illustrator,easily,Something paints this illustrator easily.,-15.915439,-0.000703774,patient,patient,-15.914735226
264,paints,portraitist,easily,Something paints this portraitist easily.,-10.469568,-0.00026242502,patient,patient,-10.46930557498
265,paints,wall,terribly,Something paints this wall terribly.,-16.593458,-0.00095080055,patient,patient,-16.592507199449997
