noun,num_counts,accuracy,overlap,avg_LL_delta
steak,7,1.0,1.0,-0.47105189732142855
stone,7,1.0,1.0,-0.2924107142857143
stubble,3,0.0,1.0,0.11458333333333333
student,4,1.0,1.0,0.2109375
suitcase,2,0.0,1.0,0.0546875
surface,7,0.0,0.0,0.22991071428571427
surgeon,4,0.0,1.0,-0.6915283203125
suv,6,0.0,1.0,0.5835774739583334
tailor,12,0.0,1.0,-0.4167073567708333
tank,3,0.0,1.0,0.3333333333333333
teacher,2,0.0,0.0,-0.234375
telemarketer,3,1.0,1.0,0.9532063802083334
tent,2,0.0,0.0,0.03125
thread,4,0.0,0.0,0.4453125
toy,3,0.0,1.0,0.3697916666666667
tractor,3,0.0,1.0,0.3385416666666667
trader,3,1.0,1.0,0.9374186197916666
traveller,2,1.0,1.0,0.4451904296875
truck,3,0.0,1.0,0.2708333333333333
tub,2,1.0,1.0,-0.140625
tuna,3,1.0,1.0,-0.24479166666666666
turkey,4,0.5,0.5,-0.00390625
upholsterer,4,0.0,1.0,-0.09375
valve,4,0.0,0.0,0.19921875
van,3,0.0,1.0,0.52587890625
vegetable,3,0.3333333333333333,0.3333333333333333,0.015625
vehicle,3,0.0,1.0,0.328125
verse,2,1.0,1.0,-0.078125
view,2,0.0,1.0,0.4375
violin,2,1.0,1.0,-0.5859375
violinist,2,0.0,1.0,-0.546875
waiter,3,0.0,1.0,-0.5259602864583334
waitress,3,0.0,1.0,-0.702880859375
wall,4,0.75,0.75,-0.10546875
window,3,0.0,1.0,0.3072916666666667
windshield,5,0.2,0.8,0.209375
woman,5,0.0,1.0,-0.16875
wood,11,0.6363636363636364,0.6363636363636364,-0.22722833806818182
wool,5,0.0,0.0,0.16875
worker,4,0.5,0.5,0.03125
wound,4,1.0,1.0,-0.3359375
yarn,5,0.2,0.2,0.03125
