noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
pattern,-0.2970376,-1.2924875,patient,agent,0.9954499,0.4493490801876835,0.11111111099999998,0.3790849673
peddler,-0.29407835,-1.3910632,agent,agent,1.0969848500000001,0.8159688760395474,0.7916666667500001,1.441176471
pepper,-1.2789167,-0.3281969,patient,patient,-0.9507197999999999,0.3222268887955574,0.25,1.411764706
person,-0.69589174,-0.7033285,agent,agent,0.007436760000000042,0.7692866697575119,0.72222222225,0.5751633987
photographer,-0.4613896,-1.017803,agent,agent,0.5564134000000001,0.8198028779152744,0.9305555555,0.2124183007
pianist,-0.16678436,-1.7481155,agent,agent,1.5813311399999999,0.736492945359997,0.9166666667500001,0.2352941176
piano,-0.69319344,-0.71634775,patient,agent,0.0231543099999999,0.2521461282627244,0.27777777775,0.9281045752
pie,-1.8722583,-0.1700031,patient,patient,-1.7022552,0.2844567311909498,0.125,0.6176470588
pilot,-0.29718053,-1.4100405,agent,agent,1.1128599700000001,0.7922529936722077,0.9166666667500001,0.2352941176
pizza,-1.8937607,-0.16652115,patient,patient,-1.7272395500000002,0.1931616041070905,0.20833333324999997,0.7352941176
plane,-0.88225645,-0.54433304,patient,patient,-0.3379234099999999,0.5646949588633563,0.52777777775,0.9281045752
poem,-0.7189816,-0.68334246,patient,patient,-0.035639140000000014,0.5112425583228677,0.375,0.9705882353
poet,-0.7104335,-0.6794886,agent,patient,-0.030944900000000053,0.8393257931005206,0.9027777777499999,0.3692810458
portraitist,-0.42821378,-1.084509,agent,agent,0.65629522,0.5025906735751295,0.9166666667500001,0.5882352941
pot,-0.46371195,-1.0099947,patient,agent,0.54628275,0.2465232506696751,0.20833333324999997,0.6176470588
potato,-1.5355426,-0.24712637,patient,patient,-1.2884162300000002,0.4906457200884057,0.16666666675000003,0.4705882353
potter,-0.36836177,-1.1817065,agent,agent,0.8133447300000001,0.8048472398269155,0.8472222222500001,1.075163399
product,-0.2890572,-1.4200597,patient,agent,1.1310025,0.578033384553348,0.18055555550000002,0.5653594771
professor,-0.100336134,-2.4590375,agent,agent,2.358701366,0.5973223820861565,0.888888889,0.4967320261
proposal,-0.69870967,-0.6713723,patient,patient,-0.027337369999999916,0.4644766721689757,0.40277777775,1.310457516
pumpkin,-1.5287008,-0.23532775,patient,patient,-1.29337305,0.3378143392188336,0.20833333324999997,0.8529411765
quilt,-0.7849713,-0.52062094,patient,patient,-0.26435036,0.2468254853136111,0.15277777775,0.9575163399
racer,-0.61579925,-0.79665583,agent,agent,0.18085657999999993,0.5700952751312464,0.9166666667500001,0.2352941176
report,-0.8123171,-0.5893691,patient,patient,-0.22294800000000004,0.5140173619638204,0.23611111099999998,1.114379085
roadtripper,-1.2237159,-0.3375853,agent,patient,-0.8861306,,0.8194444445,0.6830065359
routine,-0.3249867,-1.2859803,patient,agent,0.9609936000000001,0.4310884235551161,0.26388888899999996,0.9967320261
salesman,-0.072599985,-2.7135417,agent,agent,2.640941715,0.8408144354298549,0.875,0.5
saleswoman,-0.1790469,-1.8547218,agent,agent,1.6756749000000002,0.6937556561085972,0.9027777777499999,0.4869281046
salmon,-1.3211544,-0.32833868,patient,patient,-0.99281572,0.5145856694781662,0.4444444445,0.4183006536
scene,-0.6712057,-0.7280307,patient,agent,0.056825000000000014,0.5275790932701754,0.15277777775,0.4869281046
screw,-0.20862053,-1.6018479,patient,agent,1.3932273700000002,0.3746328524819579,0.29166666674999997,1.323529412
scribe,-0.6982107,-0.6913004,agent,patient,-0.006910299999999925,0.8289168243991286,0.66666666675,2.588235294
script,-1.4500636,-0.26939303,patient,patient,-1.18067057,0.359241840356911,0.3055555555,1.477124183
sculptor,-0.25060883,-1.7120595,agent,agent,1.46145067,0.8222244742353612,0.9027777777499999,0.4869281046
seamster,-0.92742723,-0.50259024,agent,patient,-0.4248369900000001,0.4697508896797153,0.875,0.9705882353
seamstress,-0.8275404,-0.5826259,agent,patient,-0.24491449999999992,0.705175983436853,0.9166666667500001,0.3529411765
section,-0.4240266,-1.2747701,patient,agent,0.8507435000000001,0.6163031763845379,0.18055555550000002,0.8006535948
shirt,-1.5045705,-0.250764,patient,patient,-1.2538065,0.1470402120074231,0.16666666675000003,0.3529411765
shopkeeper,-0.15324128,-1.998475,agent,agent,1.84523372,0.8345768794862108,0.875,0.3823529412
sideburn,-0.7773487,-0.60776913,patient,patient,-0.16957957,0.0,0.11111111099999998,0.4967320261
silk,-0.20832789,-1.6655843,patient,agent,1.4572564099999998,0.4336928958218347,0.125,0.6176470588
silverware,-0.40724173,-1.1010569,patient,agent,0.6938151699999999,0.3993605580584217,0.16666666675000003,0.5882352941
singer,-0.6276824,-0.8790921,agent,agent,0.25140970000000007,0.7193847248894775,0.861111111,0.4967320261
snack,-0.92140424,-0.5103286,patient,patient,-0.41107563999999996,0.1100928575284781,0.09722222224999999,0.3692810458
soloist,-0.1429381,-2.5075934,agent,agent,2.3646553000000003,0.8883019840247359,0.888888889,1.08496732
sonata,-0.29496488,-1.3635775,patient,agent,1.0686126200000001,0.4617311122073388,0.3055555555,0.8888888889
song,-0.48046958,-0.98842615,patient,agent,0.5079565699999999,0.3290354885986993,0.40277777775,1.89869281
steak,-0.9707516,-0.5249041,patient,patient,-0.44584750000000006,0.2259352888286574,0.15277777775,0.4869281046
stone,-0.71048355,-0.68785733,patient,patient,-0.02262621999999992,0.4616362957782713,0.20833333324999997,0.7352941176
stubble,-0.76225436,-0.62273407,patient,patient,-0.13952029,0.3544248512310968,0.11111111099999998,0.614379085
student,-0.7170376,-0.8448302,agent,agent,0.12779259999999992,0.8308998593674339,0.8055555555,0.6535947712
suitcase,-1.2442994,-0.34760782,patient,patient,-0.89669158,0.0965088688139091,0.15277777775,0.839869281
surface,-0.6179929,-0.88798404,patient,agent,0.26999114,0.4936497931515636,0.11111111099999998,0.4967320261
surgeon,-0.09490107,-2.4204628,agent,agent,2.32556173,0.7767204590230489,0.9444444445,0.1830065359
suv,-0.2348302,-1.5442187,patient,agent,1.3093885,0.4802790448081567,0.5,1.058823529
tailor,-1.425137,-0.26895568,agent,patient,-1.1561813200000002,0.7073704655567419,0.9166666667500001,0.3529411765
tank,-0.1675663,-1.9405804,patient,agent,1.7730141,0.5643555656845368,0.54166666675,1.558823529
teacher,-0.14278574,-2.1950612,agent,agent,2.05227546,0.852903806887263,0.9027777777499999,0.4869281046
telemarketer,-0.5793031,-0.83398503,agent,agent,0.25468193000000006,0.9025641025641026,0.8472222222500001,0.6045751634
tent,-1.0643609,-0.46683484,patient,patient,-0.5975260600000001,0.2612349060126976,0.15277777775,0.4869281046
thread,-0.21815854,-1.6528168,patient,agent,1.43465826,0.4168559425526782,0.19444444449999998,1.124183007
toy,-0.98872757,-0.46743777,patient,patient,-0.5212898,0.2655919465578029,0.34722222225,1.428104575
tractor,-0.9805044,-0.48039752,patient,patient,-0.50010688,0.4009795115274391,0.5,1.058823529
trader,-0.45434836,-1.1112405,agent,agent,0.6568921400000001,0.8477268334299788,0.9027777777499999,0.3692810458
traveller,-1.2599262,-0.3396229,agent,patient,-0.9203033,0.7971025219023151,0.875,0.5
truck,-0.33382607,-1.2769356,patient,agent,0.9431095300000001,0.4367212217297181,0.513888889,1.349673203
tub,-0.7911407,-0.56377244,patient,patient,-0.22736826,0.362541215707719,0.15277777775,0.6045751634
tuna,-1.2715183,-0.33089787,patient,patient,-0.9406204300000001,0.4628746594005449,0.3055555555,1.124183007
turkey,-2.21363,-0.11743845,patient,patient,-2.0961915500000003,0.6600621741141711,0.11111111099999998,0.4967320261
upholsterer,-0.447354,-1.0879415,agent,agent,0.6405874999999999,0.7521718527878692,0.8194444445,1.506535948
valve,-0.32146087,-1.3322517,patient,agent,1.01079083,0.5873641882485485,0.25,1.529411765
van,-0.3120971,-1.3257256,patient,agent,1.0136284999999998,0.6877960570037831,0.4444444445,0.7712418301
vegetable,-1.2604598,-0.33566466,patient,patient,-0.9247951400000001,0.4792890278649235,0.23611111099999998,1.232026144
vehicle,-0.5255891,-0.8904491,patient,agent,0.36485999999999996,0.4678651645210992,0.54166666675,1.088235294
verse,-0.9893472,-0.47700545,patient,patient,-0.51234175,0.5719814416545956,0.25,0.7058823529
view,-0.7076857,-0.66944706,patient,patient,-0.03823863999999999,0.3399770293139666,0.15277777775,0.4869281046
violin,-0.6658048,-0.72878844,patient,agent,0.06298364000000001,0.1815926865430424,0.3055555555,1.124183007
violinist,-0.24858063,-1.4088037,agent,agent,1.16022307,0.700546407738315,0.9166666667500001,0.2352941176
waiter,-0.32562962,-1.3648393,agent,agent,1.0392096800000001,0.7824631207164503,0.8472222222500001,0.4869281046
waitress,-0.3780799,-1.1743487,agent,agent,0.7962687999999999,0.8388309993141745,0.875,0.5
wall,-0.37304682,-1.1805648,patient,agent,0.80751798,0.4903841994584626,0.16666666675000003,0.5882352941
window,-0.33406928,-1.2870228,patient,agent,0.9529535199999999,0.3977828955222731,0.15277777775,0.6045751634
windshield,-0.5767849,-0.83252376,patient,agent,0.2557388599999999,0.1865197807564986,0.20833333324999997,1.323529412
woman,-1.5711825,-0.23666988,agent,patient,-1.33451262,0.7307647710437403,0.75,0.7058823529
wood,-0.45859945,-1.0114825,patient,agent,0.55288305,0.5210197172202012,0.125,0.5
wool,-0.3995833,-1.1193682,patient,agent,0.7197849000000001,0.4215360067403708,0.09722222224999999,0.3692810458
worker,-0.20734638,-1.6469066,agent,agent,1.4395602200000002,0.8575676370860542,0.8194444445,0.5653594771
wound,-1.2600148,-0.32458645,patient,patient,-0.93542835,0.4096044928574695,0.26388888899999996,0.7614379085
yarn,-0.54377407,-0.88373107,patient,agent,0.33995699999999995,0.2836521840638988,0.125,0.3823529412
