id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
49,sells,book,quickly,This book sells quickly.,-0.32568359375,-1.294921875,patient,agent,0.96923828125,agent
50,sells,novel,quickly,This novel sells quickly.,-0.248779296875,-1.5302734375,patient,agent,1.281494140625,agent
51,sells,magazine,quickly,This magazine sells quickly.,-0.380615234375,-1.162109375,patient,agent,0.781494140625,patient
52,sells,hat,quickly,This hat sells quickly.,-0.334716796875,-1.2724609375,patient,agent,0.937744140625,patient
53,sells,lotion,quickly,This lotion sells quickly.,-0.381103515625,-1.162109375,patient,agent,0.781005859375,patient
54,sells,album,quickly,This album sells quickly.,-0.52734375,-0.90234375,patient,agent,0.375,patient
55,sells,car,quickly,This car sells quickly.,-0.34375,-1.25,patient,agent,0.90625,patient
56,sells,suv,quickly,This SUV sells quickly.,-0.3623046875,-1.2060546875,patient,agent,0.84375,patient
57,sells,product,quickly,This product sells quickly.,-0.318115234375,-1.318359375,patient,agent,1.000244140625,agent
58,sells,make,quickly,This make sells quickly.,-0.23681640625,-1.5810546875,patient,agent,1.34423828125,agent
59,sells,item,quickly,This item sells quickly.,-0.278564453125,-1.4345703125,patient,agent,1.156005859375,agent
60,sells,cd,quickly,This CD sells quickly.,-0.467529296875,-0.9990234375,patient,agent,0.531494140625,patient
61,sells,drug,quickly,This drug sells quickly.,-0.37158203125,-1.1845703125,patient,agent,0.81298828125,patient
62,sells,snack,quickly,This snack sells quickly.,-0.390869140625,-1.140625,patient,agent,0.749755859375,patient
63,sells,salesman,quickly,This salesman sells quickly.,-0.198974609375,-1.73046875,agent,agent,1.531494140625,agent
64,sells,saleswoman,quickly,This saleswoman sells quickly.,-0.1632080078125,-1.9130859375,agent,agent,1.7498779296875,agent
65,sells,businessman,quickly,This businessman sells quickly.,-0.2489013671875,-1.5302734375,agent,agent,1.2813720703125,agent
66,sells,businesswoman,quickly,This businesswoman sells quickly.,-0.1943359375,-1.7568359375,agent,agent,1.5625,agent
67,sells,trader,quickly,This trader sells quickly.,-0.241455078125,-1.5537109375,agent,agent,1.312255859375,agent
68,sells,peddler,quickly,This peddler sells quickly.,-0.317138671875,-1.3173828125,agent,agent,1.000244140625,agent
69,sells,telemarketer,quickly,This telemarketer sells quickly.,-0.30078125,-1.36328125,agent,agent,1.0625,agent
70,sells,dealer,quickly,This dealer sells quickly.,-0.2415771484375,-1.5537109375,agent,agent,1.3121337890625,agent
71,sells,shopkeeper,quickly,This shopkeeper sells quickly.,-0.263427734375,-1.482421875,agent,agent,1.218994140625,agent
72,drives,car,nicely,This car drives nicely.,-0.334716796875,-1.2724609375,patient,agent,0.937744140625,patient
73,drives,suv,nicely,This SUV drives nicely.,-0.36279296875,-1.20703125,patient,agent,0.84423828125,patient
74,drives,truck,nicely,This truck drives nicely.,-0.392578125,-1.142578125,patient,agent,0.75,patient
75,drives,convertible,nicely,This convertible drives nicely.,-0.294677734375,-1.388671875,patient,agent,1.093994140625,agent
76,drives,vehicle,nicely,This vehicle drives nicely.,-0.34375,-1.25,patient,agent,0.90625,patient
77,drives,tank,nicely,This tank drives nicely.,-0.44482421875,-1.0390625,patient,agent,0.59423828125,patient
78,drives,bus,nicely,This bus drives nicely.,-0.28564453125,-1.4111328125,patient,agent,1.12548828125,agent
79,drives,tractor,nicely,This tractor drives nicely.,-0.34375,-1.25,patient,agent,0.90625,patient
80,drives,van,nicely,This van drives nicely.,-0.270263671875,-1.4580078125,patient,agent,1.187744140625,agent
81,drives,driver,nicely,This driver drives nicely.,-0.2423095703125,-1.5546875,agent,agent,1.3123779296875,agent
82,drives,person,nicely,This person drives nicely.,-0.17919921875,-1.8359375,agent,agent,1.65673828125,agent
83,drives,chauffeur,nicely,This chauffeur drives nicely.,-0.2166748046875,-1.654296875,agent,agent,1.4376220703125,agent
84,drives,car,smoothly,This car drives smoothly.,-0.371337890625,-1.18359375,patient,agent,0.812255859375,patient
85,drives,suv,smoothly,This SUV drives smoothly.,-0.412109375,-1.099609375,patient,agent,0.6875,patient
86,drives,truck,smoothly,This truck drives smoothly.,-0.43359375,-1.05859375,patient,agent,0.625,patient
87,drives,convertible,smoothly,This convertible drives smoothly.,-0.318603515625,-1.318359375,patient,agent,0.999755859375,agent
88,drives,vehicle,smoothly,This vehicle drives smoothly.,-0.371337890625,-1.18359375,patient,agent,0.812255859375,patient
89,drives,tank,smoothly,This tank drives smoothly.,-0.478759765625,-0.978515625,patient,agent,0.499755859375,patient
90,drives,bus,smoothly,This bus drives smoothly.,-0.3173828125,-1.3173828125,patient,agent,1.0,agent
91,drives,tractor,smoothly,This tractor drives smoothly.,-0.390869140625,-1.140625,patient,agent,0.749755859375,patient
92,drives,van,smoothly,This van drives smoothly.,-0.325439453125,-1.2939453125,patient,agent,0.968505859375,patient
93,drives,driver,smoothly,This driver drives smoothly.,-0.269775390625,-1.45703125,agent,agent,1.187255859375,agent
94,drives,person,smoothly,This person drives smoothly.,-0.194580078125,-1.7568359375,agent,agent,1.562255859375,agent
95,drives,chauffeur,smoothly,This chauffeur drives smoothly.,-0.24853515625,-1.529296875,agent,agent,1.28076171875,agent
96,drives,car,well,This car drives well.,-0.343505859375,-1.25,patient,agent,0.906494140625,patient
97,drives,suv,well,This SUV drives well.,-0.3818359375,-1.1630859375,patient,agent,0.78125,patient
98,drives,truck,well,This truck drives well.,-0.402587890625,-1.12109375,patient,agent,0.718505859375,patient
99,drives,convertible,well,This convertible drives well.,-0.29443359375,-1.388671875,patient,agent,1.09423828125,agent
100,drives,vehicle,well,This vehicle drives well.,-0.381103515625,-1.162109375,patient,agent,0.781005859375,patient
101,drives,tank,well,This tank drives well.,-0.46728515625,-0.99853515625,patient,agent,0.53125,patient
102,drives,bus,well,This bus drives well.,-0.28564453125,-1.41015625,patient,agent,1.12451171875,agent
103,drives,tractor,well,This tractor drives well.,-0.3525390625,-1.2275390625,patient,agent,0.875,patient
104,drives,van,well,This van drives well.,-0.29296875,-1.38671875,patient,agent,1.09375,agent
105,drives,driver,well,This driver drives well.,-0.2420654296875,-1.5546875,agent,agent,1.3126220703125,agent
106,drives,person,well,This person drives well.,-0.174072265625,-1.861328125,agent,agent,1.687255859375,agent
107,drives,chauffeur,well,This chauffeur drives well.,-0.22900390625,-1.603515625,agent,agent,1.37451171875,agent
108,flies,plane,nicely,This plane flies nicely.,-0.50390625,-0.94140625,patient,agent,0.4375,patient
109,flies,kite,nicely,This kite flies nicely.,-0.271240234375,-1.458984375,patient,agent,1.187744140625,agent
110,flies,jet,nicely,This jet flies nicely.,-0.354248046875,-1.2294921875,patient,agent,0.875244140625,patient
111,flies,aircraft,nicely,This aircraft flies nicely.,-0.352783203125,-1.2275390625,patient,agent,0.874755859375,patient
112,flies,pilot,nicely,This pilot flies nicely.,-0.25634765625,-1.505859375,agent,agent,1.24951171875,agent
113,flies,person,nicely,This person flies nicely.,-0.2005615234375,-1.7314453125,agent,agent,1.5308837890625,agent
114,flies,aviator,nicely,This aviator flies nicely.,-0.236083984375,-1.580078125,agent,agent,1.343994140625,agent
115,flies,captain,nicely,This captain flies nicely.,-0.256591796875,-1.5068359375,agent,agent,1.250244140625,agent
116,flies,plane,smoothly,This plane flies smoothly.,-0.54150390625,-0.88525390625,patient,agent,0.34375,patient
117,flies,kite,smoothly,This kite flies smoothly.,-0.29345703125,-1.3876953125,patient,agent,1.09423828125,agent
118,flies,jet,smoothly,This jet flies smoothly.,-0.412841796875,-1.1005859375,patient,agent,0.687744140625,patient
119,flies,aircraft,smoothly,This aircraft flies smoothly.,-0.39111328125,-1.1416015625,patient,agent,0.75048828125,patient
120,flies,pilot,smoothly,This pilot flies smoothly.,-0.270263671875,-1.4580078125,agent,agent,1.187744140625,agent
121,flies,person,smoothly,This person flies smoothly.,-0.211669921875,-1.6806640625,agent,agent,1.468994140625,agent
122,flies,aviator,smoothly,This aviator flies smoothly.,-0.256103515625,-1.505859375,agent,agent,1.249755859375,agent
123,flies,captain,smoothly,This captain flies smoothly.,-0.28564453125,-1.41015625,agent,agent,1.12451171875,agent
124,flies,plane,well,This plane flies well.,-0.52880859375,-0.90380859375,patient,agent,0.375,patient
125,flies,kite,well,This kite flies well.,-0.2783203125,-1.4345703125,patient,agent,1.15625,agent
126,flies,jet,well,This jet flies well.,-0.372802734375,-1.185546875,patient,agent,0.812744140625,patient
127,flies,aircraft,well,This aircraft flies well.,-0.362060546875,-1.2060546875,patient,agent,0.843994140625,patient
128,flies,pilot,well,This pilot flies well.,-0.256103515625,-1.505859375,agent,agent,1.249755859375,agent
129,flies,person,well,This person flies well.,-0.19482421875,-1.7568359375,agent,agent,1.56201171875,agent
130,flies,aviator,well,This aviator flies well.,-0.2294921875,-1.6044921875,agent,agent,1.375,agent
131,flies,captain,well,This captain flies well.,-0.256591796875,-1.5068359375,agent,agent,1.250244140625,agent
132,cooks,mushroom,nicely,This mushroom cooks nicely.,-0.43359375,-1.05859375,patient,agent,0.625,patient
133,cooks,pepper,nicely,This pepper cooks nicely.,-0.467529296875,-0.99853515625,patient,agent,0.531005859375,patient
134,cooks,fish,nicely,This fish cooks nicely.,-0.40234375,-1.12109375,patient,agent,0.71875,patient
135,cooks,salmon,nicely,This salmon cooks nicely.,-0.44482421875,-1.0390625,patient,agent,0.59423828125,patient
136,cooks,tuna,nicely,This tuna cooks nicely.,-0.412109375,-1.099609375,patient,agent,0.6875,patient
137,cooks,fillet,nicely,This fillet cooks nicely.,-0.402099609375,-1.12109375,patient,agent,0.718994140625,patient
138,cooks,vegetable,nicely,This vegetable cooks nicely.,-0.4443359375,-1.0380859375,patient,agent,0.59375,patient
139,cooks,herb,nicely,This herb cooks nicely.,-0.361328125,-1.205078125,patient,agent,0.84375,patient
140,cooks,meat,nicely,This meat cooks nicely.,-0.3720703125,-1.1845703125,patient,agent,0.8125,patient
141,cooks,ingredient,nicely,This ingredient cooks nicely.,-0.353271484375,-1.228515625,patient,agent,0.875244140625,patient
142,cooks,steak,nicely,This steak cooks nicely.,-0.371826171875,-1.1845703125,patient,agent,0.812744140625,patient
143,cooks,chef,nicely,This chef cooks nicely.,-0.24853515625,-1.529296875,agent,agent,1.28076171875,agent
144,cooks,cook,nicely,This cook cooks nicely.,-0.30078125,-1.36328125,agent,agent,1.0625,agent
145,cooks,baker,nicely,This baker cooks nicely.,-0.2415771484375,-1.5537109375,agent,agent,1.3121337890625,agent
146,cooks,caterer,nicely,This caterer cooks nicely.,-0.301025390625,-1.36328125,agent,agent,1.062255859375,agent
147,cooks,mushroom,well,This mushroom cooks well.,-0.444580078125,-1.0380859375,patient,agent,0.593505859375,patient
148,cooks,pepper,well,This pepper cooks well.,-0.467529296875,-0.99853515625,patient,agent,0.531005859375,patient
149,cooks,fish,well,This fish cooks well.,-0.41259765625,-1.099609375,patient,agent,0.68701171875,patient
150,cooks,salmon,well,This salmon cooks well.,-0.4560546875,-1.0185546875,patient,agent,0.5625,patient
151,cooks,tuna,well,This tuna cooks well.,-0.42236328125,-1.0791015625,patient,agent,0.65673828125,patient
152,cooks,fillet,well,This fillet cooks well.,-0.412353515625,-1.099609375,patient,agent,0.687255859375,patient
153,cooks,vegetable,well,This vegetable cooks well.,-0.467041015625,-0.998046875,patient,agent,0.531005859375,patient
154,cooks,herb,well,This herb cooks well.,-0.370849609375,-1.18359375,patient,agent,0.812744140625,patient
155,cooks,meat,well,This meat cooks well.,-0.381591796875,-1.1630859375,patient,agent,0.781494140625,patient
156,cooks,ingredient,well,This ingredient cooks well.,-0.362548828125,-1.2060546875,patient,agent,0.843505859375,patient
157,cooks,steak,well,This steak cooks well.,-0.381591796875,-1.1630859375,patient,agent,0.781494140625,patient
158,cooks,chef,well,This chef cooks well.,-0.25537109375,-1.5048828125,agent,agent,1.24951171875,agent
159,cooks,cook,well,This cook cooks well.,-0.300537109375,-1.36328125,agent,agent,1.062744140625,agent
160,cooks,baker,well,This baker cooks well.,-0.241455078125,-1.5537109375,agent,agent,1.312255859375,agent
161,cooks,caterer,well,This caterer cooks well.,-0.30908203125,-1.3408203125,agent,agent,1.03173828125,agent
162,cooks,mushroom,terribly,This mushroom cooks terribly.,-0.5029296875,-0.9404296875,patient,agent,0.4375,patient
163,cooks,pepper,terribly,This pepper cooks terribly.,-0.541015625,-0.884765625,patient,agent,0.34375,patient
164,cooks,fish,terribly,This fish cooks terribly.,-0.44482421875,-1.0390625,patient,agent,0.59423828125,patient
165,cooks,salmon,terribly,This salmon cooks terribly.,-0.515625,-0.921875,patient,agent,0.40625,patient
166,cooks,tuna,terribly,This tuna cooks terribly.,-0.5029296875,-0.9404296875,patient,agent,0.4375,patient
167,cooks,fillet,terribly,This fillet cooks terribly.,-0.479248046875,-0.97900390625,patient,agent,0.499755859375,patient
168,cooks,vegetable,terribly,This vegetable cooks terribly.,-0.54052734375,-0.88427734375,patient,agent,0.34375,patient
169,cooks,herb,terribly,This herb cooks terribly.,-0.443603515625,-1.037109375,patient,agent,0.593505859375,patient
170,cooks,meat,terribly,This meat cooks terribly.,-0.412109375,-1.099609375,patient,agent,0.6875,patient
171,cooks,ingredient,terribly,This ingredient cooks terribly.,-0.455810546875,-1.0185546875,patient,agent,0.562744140625,patient
172,cooks,steak,terribly,This steak cooks terribly.,-0.422607421875,-1.0791015625,patient,agent,0.656494140625,patient
173,cooks,chef,terribly,This chef cooks terribly.,-0.3251953125,-1.2939453125,agent,agent,0.96875,agent
174,cooks,cook,terribly,This cook cooks terribly.,-0.380859375,-1.162109375,agent,agent,0.78125,patient
175,cooks,baker,terribly,This baker cooks terribly.,-0.2919921875,-1.3857421875,agent,agent,1.09375,agent
176,cooks,caterer,terribly,This caterer cooks terribly.,-0.37158203125,-1.18359375,agent,agent,0.81201171875,patient
177,bakes,pizza,nicely,This pizza bakes nicely.,-0.381103515625,-1.162109375,patient,agent,0.781005859375,patient
178,bakes,potato,nicely,This potato bakes nicely.,-0.40087890625,-1.119140625,patient,agent,0.71826171875,patient
179,bakes,bread,nicely,This bread bakes nicely.,-0.262451171875,-1.4814453125,patient,agent,1.218994140625,agent
180,bakes,cake,nicely,This cake bakes nicely.,-0.27685546875,-1.4326171875,patient,agent,1.15576171875,agent
181,bakes,pastry,nicely,This pastry bakes nicely.,-0.316650390625,-1.31640625,patient,agent,0.999755859375,agent
182,bakes,dough,nicely,This dough bakes nicely.,-0.325439453125,-1.2939453125,patient,agent,0.968505859375,patient
183,bakes,pie,nicely,This pie bakes nicely.,-0.31640625,-1.31640625,patient,agent,1.0,agent
184,bakes,clay,nicely,This clay bakes nicely.,-0.39111328125,-1.1416015625,patient,agent,0.75048828125,patient
185,bakes,patissier,nicely,This patissier bakes nicely.,-0.2220458984375,-1.6279296875,agent,agent,1.4058837890625,agent
186,bakes,chef,nicely,This chef bakes nicely.,-0.20458984375,-1.7041015625,agent,agent,1.49951171875,agent
187,bakes,cook,nicely,This cook bakes nicely.,-0.228515625,-1.603515625,agent,agent,1.375,agent
188,bakes,baker,nicely,This baker bakes nicely.,-0.193115234375,-1.755859375,agent,agent,1.562744140625,agent
189,bakes,person,nicely,This person bakes nicely.,-0.2169189453125,-1.654296875,agent,agent,1.4373779296875,agent
190,bakes,confectioner,nicely,This confectioner bakes nicely.,-0.255126953125,-1.5048828125,agent,agent,1.249755859375,agent
191,bakes,pizza,terribly,This pizza bakes terribly.,-0.43310546875,-1.0576171875,patient,agent,0.62451171875,patient
192,bakes,potato,terribly,This potato bakes terribly.,-0.46630859375,-0.99755859375,patient,agent,0.53125,patient
193,bakes,bread,terribly,This bread bakes terribly.,-0.30029296875,-1.36328125,patient,agent,1.06298828125,agent
194,bakes,cake,terribly,This cake bakes terribly.,-0.324951171875,-1.2939453125,patient,agent,0.968994140625,agent
195,bakes,pastry,terribly,This pastry bakes terribly.,-0.361328125,-1.205078125,patient,agent,0.84375,patient
196,bakes,dough,terribly,This dough bakes terribly.,-0.390625,-1.140625,patient,agent,0.75,patient
197,bakes,pie,terribly,This pie bakes terribly.,-0.380126953125,-1.1611328125,patient,agent,0.781005859375,patient
198,bakes,clay,terribly,This clay bakes terribly.,-0.444091796875,-1.0380859375,patient,agent,0.593994140625,patient
199,bakes,patissier,terribly,This patissier bakes terribly.,-0.26904296875,-1.45703125,agent,agent,1.18798828125,agent
200,bakes,chef,terribly,This chef bakes terribly.,-0.2481689453125,-1.529296875,agent,agent,1.2811279296875,agent
201,bakes,cook,terribly,This cook bakes terribly.,-0.284423828125,-1.4091796875,agent,agent,1.124755859375,agent
202,bakes,baker,terribly,This baker bakes terribly.,-0.234619140625,-1.578125,agent,agent,1.343505859375,agent
203,bakes,person,terribly,This person bakes terribly.,-0.255859375,-1.505859375,agent,agent,1.25,agent
204,bakes,confectioner,terribly,This confectioner bakes terribly.,-0.300048828125,-1.3623046875,agent,agent,1.062255859375,agent
205,bakes,pizza,well,This pizza bakes well.,-0.390869140625,-1.140625,patient,agent,0.749755859375,patient
206,bakes,potato,well,This potato bakes well.,-0.4111328125,-1.0986328125,patient,agent,0.6875,patient
207,bakes,bread,well,This bread bakes well.,-0.262451171875,-1.4814453125,patient,agent,1.218994140625,agent
208,bakes,cake,well,This cake bakes well.,-0.276611328125,-1.4326171875,patient,agent,1.156005859375,agent
209,bakes,pastry,well,This pastry bakes well.,-0.3251953125,-1.2939453125,patient,agent,0.96875,agent
210,bakes,dough,well,This dough bakes well.,-0.325439453125,-1.2939453125,patient,agent,0.968505859375,patient
211,bakes,pie,well,This pie bakes well.,-0.33349609375,-1.271484375,patient,agent,0.93798828125,patient
212,bakes,clay,well,This clay bakes well.,-0.401123046875,-1.1201171875,patient,agent,0.718994140625,patient
213,bakes,patissier,well,This patissier bakes well.,-0.2158203125,-1.6533203125,agent,agent,1.4375,agent
214,bakes,chef,well,This chef bakes well.,-0.1988525390625,-1.73046875,agent,agent,1.5316162109375,agent
215,bakes,cook,well,This cook bakes well.,-0.2347412109375,-1.578125,agent,agent,1.3433837890625,agent
216,bakes,baker,well,This baker bakes well.,-0.1876220703125,-1.78125,agent,agent,1.5936279296875,agent
217,bakes,person,well,This person bakes well.,-0.2108154296875,-1.6796875,agent,agent,1.4688720703125,agent
218,bakes,confectioner,well,This confectioner bakes well.,-0.2481689453125,-1.529296875,agent,agent,1.2811279296875,agent
219,reads,passage,nicely,This passage reads nicely.,-0.196044921875,-1.7587890625,patient,agent,1.562744140625,agent
220,reads,poem,nicely,This poem reads nicely.,-0.256591796875,-1.5068359375,patient,agent,1.250244140625,agent
221,reads,verse,nicely,This verse reads nicely.,-0.1854248046875,-1.810546875,patient,agent,1.6251220703125,agent
222,reads,line,nicely,This line reads nicely.,-0.1796875,-1.8359375,patient,agent,1.65625,agent
223,reads,passage,nicely,This passage reads nicely.,-0.196044921875,-1.7587890625,patient,agent,1.562744140625,agent
224,reads,script,nicely,This script reads nicely.,-0.211669921875,-1.6806640625,patient,agent,1.468994140625,agent
225,reads,abstract,nicely,This abstract reads nicely.,-0.1700439453125,-1.888671875,patient,agent,1.7186279296875,agent
226,reads,essay,nicely,This essay reads nicely.,-0.16943359375,-1.8876953125,patient,agent,1.71826171875,agent
227,reads,letter,nicely,This letter reads nicely.,-0.2235107421875,-1.6298828125,patient,agent,1.4063720703125,agent
228,reads,report,nicely,This report reads nicely.,-0.18359375,-1.80859375,patient,agent,1.625,agent
229,reads,student,nicely,This student reads nicely.,-0.22412109375,-1.6298828125,agent,agent,1.40576171875,agent
230,reads,orator,nicely,This orator reads nicely.,-0.138671875,-2.076171875,agent,agent,1.9375,agent
231,reads,person,nicely,This person reads nicely.,-0.1837158203125,-1.80859375,agent,agent,1.6248779296875,agent
232,reads,narrator,nicely,This narrator reads nicely.,-0.14697265625,-2.021484375,agent,agent,1.87451171875,agent
233,reads,announcer,nicely,This announcer reads nicely.,-0.2230224609375,-1.62890625,agent,agent,1.4058837890625,agent
234,reads,broadcaster,nicely,This broadcaster reads nicely.,-0.2056884765625,-1.7060546875,agent,agent,1.5003662109375,agent
235,reads,teacher,nicely,This teacher reads nicely.,-0.1728515625,-1.8603515625,agent,agent,1.6875,agent
236,reads,passage,well,This passage reads well.,-0.1903076171875,-1.7841796875,patient,agent,1.5938720703125,agent
237,reads,poem,well,This poem reads well.,-0.263671875,-1.482421875,patient,agent,1.21875,agent
238,reads,verse,well,This verse reads well.,-0.170166015625,-1.888671875,patient,agent,1.718505859375,agent
239,reads,line,well,This line reads well.,-0.1746826171875,-1.8623046875,patient,agent,1.6876220703125,agent
240,reads,passage,well,This passage reads well.,-0.1903076171875,-1.7841796875,patient,agent,1.5938720703125,agent
241,reads,script,well,This script reads well.,-0.21142578125,-1.6796875,patient,agent,1.46826171875,agent
242,reads,abstract,well,This abstract reads well.,-0.1651611328125,-1.9150390625,patient,agent,1.7498779296875,agent
243,reads,essay,well,This essay reads well.,-0.1646728515625,-1.9150390625,patient,agent,1.7503662109375,agent
244,reads,letter,well,This letter reads well.,-0.223388671875,-1.6298828125,patient,agent,1.406494140625,agent
245,reads,report,well,This report reads well.,-0.188720703125,-1.7822265625,patient,agent,1.593505859375,agent
246,reads,student,well,This student reads well.,-0.223876953125,-1.6298828125,agent,agent,1.406005859375,agent
247,reads,orator,well,This orator reads well.,-0.1385498046875,-2.076171875,agent,agent,1.9376220703125,agent
248,reads,person,well,This person reads well.,-0.1734619140625,-1.861328125,agent,agent,1.6878662109375,agent
249,reads,narrator,well,This narrator reads well.,-0.142578125,-2.048828125,agent,agent,1.90625,agent
250,reads,announcer,well,This announcer reads well.,-0.2166748046875,-1.654296875,agent,agent,1.4376220703125,agent
251,reads,broadcaster,well,This broadcaster reads well.,-0.19970703125,-1.7314453125,agent,agent,1.53173828125,agent
252,reads,teacher,well,This teacher reads well.,-0.1727294921875,-1.8603515625,agent,agent,1.6876220703125,agent
253,paints,wall,easily,This wall paints easily.,-0.3623046875,-1.2060546875,patient,agent,0.84375,patient
254,paints,fabric,easily,This fabric paints easily.,-0.478759765625,-0.978515625,patient,agent,0.499755859375,patient
255,paints,glass,easily,This glass paints easily.,-0.609375,-0.796875,patient,agent,0.1875,patient
256,paints,canvas,easily,This canvas paints easily.,-0.50244140625,-0.93994140625,patient,agent,0.4375,patient
257,paints,wood,easily,This wood paints easily.,-0.41162109375,-1.099609375,patient,agent,0.68798828125,patient
258,paints,surface,easily,This surface paints easily.,-0.423828125,-1.080078125,patient,agent,0.65625,patient
259,paints,panel,easily,This panel paints easily.,-0.422119140625,-1.078125,patient,agent,0.656005859375,patient
260,paints,painter,easily,This painter paints easily.,-0.268798828125,-1.4560546875,agent,agent,1.187255859375,agent
