noun,num_counts,accuracy,overlap,avg_LL_delta
clay,6,1.0,1.0,-2.709479748333333
cleaner,5,0.0,1.0,-2.308083698
clerk,2,0.0,1.0,-1.766322985
cloth,8,1.0,1.0,-2.673091355625
coat,2,1.0,1.0,-2.6903732920000003
code,2,1.0,1.0,-1.8324459549999998
comedian,1,0.0,1.0,-1.87056521
concerto,1,1.0,0.0,-2.387601725
confectioner,3,0.0,1.0,-2.364543193333333
container,2,1.0,1.0,-2.615311497
convertible,3,1.0,1.0,-1.9882147733333333
cook,6,0.0,1.0,-2.248765526666667
cotton,4,1.0,1.0,-2.8553267275
countertop,3,1.0,1.0,-2.4180125253333333
crate,2,1.0,1.0,-2.79869733
cushion,4,1.0,1.0,-3.0430940752500004
cut,4,1.0,1.0,-2.3998674915000002
dancer,1,0.0,1.0,-2.40982047
dealer,3,0.0,1.0,-1.6149775166666664
dish,2,1.0,1.0,-2.8525123900000002
doctor,2,0.0,1.0,-1.49136546
dough,3,1.0,1.0,-2.654978718
dressmaker,4,0.0,1.0,-2.3678072737499996
driver,7,0.0,1.0,-1.5233742657142855
drug,3,1.0,1.0,-2.1423704193333335
drummer,2,0.0,1.0,-1.768295095
duffle,2,1.0,1.0,-3.029282416
essay,4,1.0,1.0,-1.904424095
essayist,2,0.0,1.0,-1.7315815749999999
fabric,20,1.0,1.0,-2.6357895460000007
fillet,3,1.0,1.0,-2.2094044666666663
fish,3,1.0,1.0,-2.4786461566666667
floor,3,1.0,1.0,-2.2697677646666663
flute,2,1.0,1.0,-2.81009852
flutist,2,0.0,1.0,-2.340399613
food,2,1.0,1.0,-2.324458035
gem,4,1.0,1.0,-2.3734182995
glass,4,1.0,1.0,-2.7089264025
hairdresser,7,0.0,1.0,-1.73582124
handle,4,1.0,1.0,-2.32529022
hat,3,1.0,1.0,-2.2640927266666666
herb,3,1.0,1.0,-2.4029166170000003
hiker,2,0.0,1.0,-2.201804233
housekeeper,3,0.0,1.0,-1.76467885
ice,7,1.0,1.0,-2.261185178714286
illustrator,4,0.0,0.0,-1.70167434
ingredient,3,1.0,1.0,-2.0276780066666666
instrument,2,1.0,1.0,-2.17475509
item,3,1.0,1.0,-2.1108022633333334
jacket,2,1.0,1.0,-2.549560438
janitor,3,0.0,1.0,-1.6536927300000002
jet,3,1.0,1.0,-2.5086999666666667
jeweler,4,0.0,0.0,-1.8296518650000002
jewelry,3,1.0,1.0,-2.2929203866666668
journalist,2,0.0,1.0,-1.871752645
kite,3,1.0,1.0,-2.6859499286666666
knob,4,1.0,1.0,-2.8261779587499998
lady,5,0.0,1.0,-2.3800452508
lake,2,1.0,1.0,-2.627389793
landscape,2,1.0,1.0,-2.117025235
letter,2,1.0,1.0,-1.73165807
line,2,1.0,1.0,-2.193821825
lotion,3,1.0,1.0,-2.489983168666667
lunchbox,2,1.0,1.0,-2.5792026320000003
machine,8,0.0,1.0,-2.360948999875
magazine,3,1.0,1.0,-1.94192058
maid,5,0.0,1.0,-2.02173567
make,3,1.0,1.0,-2.2459583713333333
man,5,0.0,1.0,-2.216127712
marble,3,1.0,1.0,-2.6081185566666667
mason,3,0.0,1.0,-1.9369804766666665
material,4,1.0,1.0,-2.1625518265
meat,7,1.0,1.0,-2.3324706942857145
mirror,3,1.0,1.0,-2.569669041333333
model,2,1.0,1.0,-2.033276505
motorcycle,4,1.0,1.0,-2.041457655
motorist,4,0.0,1.0,-1.91718584
mountain,2,1.0,1.0,-2.300147905
mover,2,0.0,1.0,-2.34615214
mushroom,3,1.0,1.0,-2.72941582
musician,3,0.0,1.0,-1.99348755
narrator,2,0.0,1.0,-2.0954579950000003
notetaker,2,0.0,1.0,-1.8477125499999998
novel,3,1.0,1.0,-1.9997578033333332
novelist,2,0.0,1.0,-1.944951155
orator,2,0.0,1.0,-1.6596718099999999
packaging,4,1.0,1.0,-2.11523144
painter,4,0.0,1.0,-1.8995007650000002
panel,4,1.0,1.0,-2.30029715775
paper,4,1.0,1.0,-2.1014069859999998
passage,6,1.0,1.0,-2.2934467741666666
pastry,3,1.0,1.0,-2.783176311666667
patissier,3,0.0,1.0,-2.2488161006666663
pattern,5,1.0,1.0,-2.649320266
peddler,3,0.0,1.0,-2.13269228
pepper,3,1.0,1.0,-2.5327104686666666
person,30,0.0,1.0,-2.1224504645333337
photographer,2,0.0,1.0,-1.83966732
pianist,2,0.0,1.0,-1.9361458200000001
piano,2,1.0,1.0,-2.30323781
pie,3,1.0,1.0,-2.7709786199999997
pilot,7,0.0,1.0,-1.6727749257142859
pizza,3,1.0,1.0,-2.4275569733333335
plane,3,1.0,1.0,-2.6183838883333332
poem,2,1.0,1.0,-2.44635876
poet,2,0.0,1.0,-2.0867308700000002
portraitist,4,0.0,1.0,-1.7598975075
pot,3,1.0,1.0,-2.669707442
potato,3,1.0,1.0,-2.8530654149999997
potter,3,0.0,1.0,-2.1252918386666666
product,3,1.0,0.0,-2.0544630466666667
professor,2,0.0,1.0,-1.59216888
proposal,2,1.0,1.0,-1.8082771050000002
pumpkin,4,1.0,1.0,-2.61899031125
quilt,4,1.0,1.0,-2.83840798375
racer,4,0.0,1.0,-2.138099621
report,2,1.0,1.0,-1.996056435
roadtripper,2,0.0,0.0,-2.2952538275
routine,1,1.0,1.0,-2.2735425
salesman,3,0.0,1.0,-1.6176310699999998
saleswoman,3,0.0,0.0,-1.8497369
salmon,3,1.0,1.0,-2.527992766666667
scene,1,1.0,1.0,-2.57165131
screw,4,1.0,1.0,-2.2007855175
scribe,2,0.0,1.0,-1.9954890450000002
script,2,1.0,1.0,-1.883035455
sculptor,7,0.0,1.0,-1.9295724214285717
seamster,8,0.0,1.0,-2.42324128
seamstress,4,0.0,1.0,-2.4322039870000003
section,2,1.0,1.0,-2.0458461550000004
shirt,2,1.0,1.0,-2.4975469500000003
shopkeeper,3,0.0,1.0,-1.9736951066666666
sideburn,3,1.0,1.0,-2.5375474083333334
silk,4,1.0,1.0,-2.783669852
silverware,3,1.0,1.0,-2.4254906750000003
singer,1,0.0,1.0,-2.13907815
snack,3,1.0,1.0,-2.417202498
soloist,1,0.0,1.0,-2.02442372
sonata,1,1.0,1.0,-2.3222733200000003
song,1,1.0,1.0,-2.3702031100000003
steak,7,1.0,1.0,-2.4223373325714284
stone,7,1.0,1.0,-2.5085535712857143
stubble,3,1.0,1.0,-2.421101451666667
student,4,0.0,1.0,-2.24809154125
suitcase,2,1.0,1.0,-2.46385853
surface,7,1.0,1.0,-2.597072060857143
surgeon,4,0.0,1.0,-2.057242625
suv,6,1.0,0.0,-2.004748035
tailor,12,0.0,1.0,-2.0930221900000006
tank,3,1.0,1.0,-2.0833980866666666
teacher,2,0.0,1.0,-2.076767045
telemarketer,3,0.0,1.0,-1.5082377500000002
tent,2,1.0,1.0,-2.7106454749999997
thread,4,1.0,1.0,-2.453150786
toy,3,1.0,1.0,-2.544967065
tractor,3,1.0,1.0,-2.0759582599999997
trader,3,0.0,0.0,-1.7472407166666664
traveller,2,0.0,1.0,-1.9311658550000002
truck,3,1.0,1.0,-2.1874110366666666
tub,2,1.0,1.0,-2.93000804
tuna,3,1.0,1.0,-2.8282108466666664
turkey,4,1.0,1.0,-2.5648737435
upholsterer,4,0.0,0.0,-2.1628035575
valve,4,1.0,1.0,-2.5217513125
van,3,1.0,1.0,-2.260655735333333
vegetable,3,1.0,1.0,-2.6144204913333335
vehicle,3,1.0,1.0,-1.9638658
verse,2,1.0,1.0,-2.4763822325
view,2,1.0,1.0,-2.4987324380000002
violin,2,1.0,1.0,-2.394730385
violinist,2,0.0,1.0,-1.9225683550000001
waiter,3,0.0,1.0,-2.1666599866666667
waitress,3,0.0,1.0,-2.5560163253333332
wall,4,1.0,1.0,-2.4598374400000003
window,3,1.0,1.0,-2.3238601383333335
windshield,5,1.0,1.0,-2.38488567
woman,5,0.0,1.0,-2.627901595
wood,11,1.0,1.0,-2.4230263510909094
wool,5,1.0,1.0,-3.0203579306000004
worker,4,0.0,1.0,-2.1878641935000003
wound,4,1.0,1.0,-2.8012941125
yarn,5,1.0,1.0,-2.9778329555999994
