id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
62,sells,snack,quickly,This snack sells something quickly.,-0.14466497,-2.2675307,agent,agent,2.12286573
63,sells,salesman,quickly,This salesman sells something quickly.,-0.038015746,-4.3284245,agent,agent,4.2904087539999995
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-0.11019734,-2.6697571,agent,agent,2.55955976
65,sells,businessman,quickly,This businessman sells something quickly.,-0.05453629,-4.151603,agent,agent,4.09706671
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-0.12779608,-2.5252857,agent,agent,2.39748962
67,sells,trader,quickly,This trader sells something quickly.,-0.06505309,-3.4760323,agent,agent,3.41097921
68,sells,peddler,quickly,This peddler sells something quickly.,-0.107041866,-2.549419,agent,agent,2.442377134
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.08646379,-3.038653,agent,agent,2.9521892100000002
70,sells,dealer,quickly,This dealer sells something quickly.,-0.07170823,-3.573881,agent,agent,3.50217277
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-0.16517809,-2.1414325,agent,agent,1.9762544100000001
72,drives,car,nicely,This car drives something nicely.,-0.022895105,-5.4781723,agent,agent,5.455277195
73,drives,suv,nicely,This SUV drives something nicely.,-0.021252977,-5.3118234,agent,agent,5.290570423
74,drives,truck,nicely,This truck drives something nicely.,-0.022170078,-5.155941,agent,agent,5.133770922
75,drives,convertible,nicely,This convertible drives something nicely.,-0.016965654,-5.4000325,agent,agent,5.383066846
76,drives,vehicle,nicely,This vehicle drives something nicely.,-0.020079987,-6.1679425,agent,agent,6.147862513
77,drives,tank,nicely,This tank drives something nicely.,-0.0261029,-4.638598,agent,agent,4.6124951
78,drives,bus,nicely,This bus drives something nicely.,-0.02141135,-4.7803783,agent,agent,4.75896695
79,drives,tractor,nicely,This tractor drives something nicely.,-0.014554254,-5.448308,agent,agent,5.433753746
80,drives,van,nicely,This van drives something nicely.,-0.023464251,-5.1565475,agent,agent,5.133083249
81,drives,driver,nicely,This driver drives something nicely.,-0.017937083,-6.1542983,agent,agent,6.136361217
82,drives,person,nicely,This person drives something nicely.,-0.060718298,-3.5262773,agent,agent,3.465559002
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-0.018394982,-5.491317,agent,agent,5.472922017999999
84,drives,car,smoothly,This car drives something smoothly.,-0.019461581,-5.6193466,agent,agent,5.599885019
85,drives,suv,smoothly,This SUV drives something smoothly.,-0.017147785,-5.639824,agent,agent,5.622676215
86,drives,truck,smoothly,This truck drives something smoothly.,-0.015257738,-6.1145196,agent,agent,6.0992618620000005
87,drives,convertible,smoothly,This convertible drives something smoothly.,-0.014678363,-5.440274,agent,agent,5.425595637
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-0.016722823,-6.474647,agent,agent,6.457924177
89,drives,tank,smoothly,This tank drives something smoothly.,-0.019085752,-5.3662815,agent,agent,5.347195748000001
90,drives,bus,smoothly,This bus drives something smoothly.,-0.014884093,-5.32615,agent,agent,5.311265907
91,drives,tractor,smoothly,This tractor drives something smoothly.,-0.0115766125,-5.9920063,agent,agent,5.9804296875
92,drives,van,smoothly,This van drives something smoothly.,-0.018202608,-5.529858,agent,agent,5.511655392
93,drives,driver,smoothly,This driver drives something smoothly.,-0.015598286,-6.1418076,agent,agent,6.126209314
94,drives,person,smoothly,This person drives something smoothly.,-0.050992224,-3.6989667,agent,agent,3.6479744760000004
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-0.015194919,-5.706669,agent,agent,5.691474081
96,drives,car,well,This car drives something well.,-0.01891195,-5.6324368,agent,agent,5.61352485
97,drives,suv,well,This SUV drives something well.,-0.017043255,-5.601365,agent,agent,5.5843217450000004
98,drives,truck,well,This truck drives something well.,-0.01591032,-5.804335,agent,agent,5.78842468
99,drives,convertible,well,This convertible drives something well.,-0.012610066,-5.6460304,agent,agent,5.633420334
100,drives,vehicle,well,This vehicle drives something well.,-0.016816707,-6.345711,agent,agent,6.328894292999999
101,drives,tank,well,This tank drives something well.,-0.015734633,-5.544591,agent,agent,5.5288563669999995
102,drives,bus,well,This bus drives something well.,-0.014685136,-5.254011,agent,agent,5.239325864
103,drives,tractor,well,This tractor drives something well.,-0.0101817865,-6.1640677,agent,agent,6.153885913500001
104,drives,van,well,This van drives something well.,-0.018775651,-5.5564,agent,agent,5.537624349
105,drives,driver,well,This driver drives something well.,-0.015275954,-6.313277,agent,agent,6.298001046
106,drives,person,well,This person drives something well.,-0.046868805,-3.8705251,agent,agent,3.823656295
107,drives,chauffeur,well,This chauffeur drives something well.,-0.016158283,-5.4312096,agent,agent,5.415051317
108,flies,plane,nicely,This plane flies something nicely.,-0.024947926,-4.80819,agent,agent,4.7832420739999995
109,flies,kite,nicely,This kite flies something nicely.,-0.04003332,-3.9128447,agent,agent,3.87281138
110,flies,jet,nicely,This jet flies something nicely.,-0.022446908,-5.407935,agent,agent,5.385488092
111,flies,aircraft,nicely,This aircraft flies something nicely.,-0.024302451,-5.078284,agent,agent,5.053981549
112,flies,pilot,nicely,This pilot flies something nicely.,-0.025186714,-4.834314,agent,agent,4.809127286
113,flies,person,nicely,This person flies something nicely.,-0.073950015,-3.092728,agent,agent,3.0187779850000003
114,flies,aviator,nicely,This aviator flies something nicely.,-0.015436412,-5.853485,agent,agent,5.838048588
115,flies,captain,nicely,This captain flies something nicely.,-0.03319368,-4.9543104,agent,agent,4.92111672
116,flies,plane,smoothly,This plane flies something smoothly.,-0.014485068,-5.7304,agent,agent,5.7159149320000004
117,flies,kite,smoothly,This kite flies something smoothly.,-0.02799186,-4.327936,agent,agent,4.29994414
118,flies,jet,smoothly,This jet flies something smoothly.,-0.0151123805,-6.1828794,agent,agent,6.1677670195
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-0.017456284,-5.695635,agent,agent,5.678178716000001
120,flies,pilot,smoothly,This pilot flies something smoothly.,-0.01858005,-5.277436,agent,agent,5.25885595
121,flies,person,smoothly,This person flies something smoothly.,-0.063956924,-3.2257326,agent,agent,3.161775676
122,flies,aviator,smoothly,This aviator flies something smoothly.,-0.012618696,-6.0831256,agent,agent,6.070506904
123,flies,captain,smoothly,This captain flies something smoothly.,-0.025117584,-5.398894,agent,agent,5.373776416
124,flies,plane,well,This plane flies something well.,-0.017142992,-5.3231,agent,agent,5.305957008
125,flies,kite,well,This kite flies something well.,-0.028888905,-4.285689,agent,agent,4.256800095
126,flies,jet,well,This jet flies something well.,-0.016522406,-5.9673295,agent,agent,5.950807094
127,flies,aircraft,well,This aircraft flies something well.,-0.019007383,-5.375949,agent,agent,5.356941617
128,flies,pilot,well,This pilot flies something well.,-0.018661117,-5.099089,agent,agent,5.0804278830000005
129,flies,person,well,This person flies something well.,-0.0629336,-3.2631638,agent,agent,3.2002302
130,flies,aviator,well,This aviator flies something well.,-0.00990893,-6.6709976,agent,agent,6.66108867
131,flies,captain,well,This captain flies something well.,-0.028629426,-5.174588,agent,agent,5.145958574
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-0.0627178,-3.1563377,agent,agent,3.0936198999999998
133,cooks,pepper,nicely,This pepper cooks something nicely.,-0.061305977,-3.2914608,agent,agent,3.230154823
134,cooks,fish,nicely,This fish cooks something nicely.,-0.059575986,-3.3512971,agent,agent,3.291721114
135,cooks,salmon,nicely,This salmon cooks something nicely.,-0.037962627,-3.9631045,agent,agent,3.925141873
136,cooks,tuna,nicely,This tuna cooks something nicely.,-0.061923306,-3.4185781,agent,agent,3.3566547939999998
137,cooks,fillet,nicely,This fillet cooks something nicely.,-0.047620777,-3.5199118,agent,agent,3.472291023
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-0.042545047,-3.9984224,agent,agent,3.955877353
139,cooks,herb,nicely,This herb cooks something nicely.,-0.036201563,-4.065261,agent,agent,4.029059437
140,cooks,meat,nicely,This meat cooks something nicely.,-0.038598474,-4.003779,agent,agent,3.9651805259999997
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-0.06294731,-3.3421888,agent,agent,3.27924149
142,cooks,steak,nicely,This steak cooks something nicely.,-0.0251284,-4.606024,agent,agent,4.5808956
143,cooks,chef,nicely,This chef cooks something nicely.,-0.036236975,-4.297369,agent,agent,4.261132025
144,cooks,cook,nicely,This cook cooks something nicely.,-0.0388714,-3.9632218,agent,agent,3.9243504
145,cooks,baker,nicely,This baker cooks something nicely.,-0.054788288,-3.3147016,agent,agent,3.2599133119999997
146,cooks,caterer,nicely,This caterer cooks something nicely.,-0.06913802,-3.2324593,agent,agent,3.16332128
147,cooks,mushroom,well,This mushroom cooks something well.,-0.07199162,-2.9365067,agent,agent,2.86451508
148,cooks,pepper,well,This pepper cooks something well.,-0.07453793,-2.9812264,agent,agent,2.90668847
149,cooks,fish,well,This fish cooks something well.,-0.06052729,-3.296226,agent,agent,3.23569871
150,cooks,salmon,well,This salmon cooks something well.,-0.035867207,-3.996612,agent,agent,3.960744793
151,cooks,tuna,well,This tuna cooks something well.,-0.05784596,-3.484882,agent,agent,3.42703604
152,cooks,fillet,well,This fillet cooks something well.,-0.047325205,-3.4687257,agent,agent,3.421400495
153,cooks,vegetable,well,This vegetable cooks something well.,-0.041392103,-4.025975,agent,agent,3.9845828969999997
154,cooks,herb,well,This herb cooks something well.,-0.035585154,-4.0416856,agent,agent,4.0061004460000005
155,cooks,meat,well,This meat cooks something well.,-0.036919408,-4.062753,agent,agent,4.025833592
156,cooks,ingredient,well,This ingredient cooks something well.,-0.059314486,-3.413452,agent,agent,3.354137514
157,cooks,steak,well,This steak cooks something well.,-0.022447031,-4.728286,agent,agent,4.705838969
158,cooks,chef,well,This chef cooks something well.,-0.037573032,-4.1442604,agent,agent,4.106687368
159,cooks,cook,well,This cook cooks something well.,-0.04296701,-3.7285898,agent,agent,3.68562279
160,cooks,baker,well,This baker cooks something well.,-0.07154739,-2.9314535,agent,agent,2.85990611
161,cooks,caterer,well,This caterer cooks something well.,-0.086915426,-2.8351882,agent,agent,2.748272774
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-0.19899422,-1.8296971,agent,agent,1.6307028799999999
163,cooks,pepper,terribly,This pepper cooks something terribly.,-0.16794215,-2.0403519,agent,agent,1.87240975
164,cooks,fish,terribly,This fish cooks something terribly.,-0.20911933,-1.8113537,agent,agent,1.60223437
165,cooks,salmon,terribly,This salmon cooks something terribly.,-0.16194169,-2.0456002,agent,agent,1.88365851
166,cooks,tuna,terribly,This tuna cooks something terribly.,-0.23506707,-1.7069039,agent,agent,1.47183683
167,cooks,fillet,terribly,This fillet cooks something terribly.,-0.17124929,-1.972123,agent,agent,1.80087371
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-0.14750065,-2.1903872,agent,agent,2.04288655
169,cooks,herb,terribly,This herb cooks something terribly.,-0.104519784,-2.5459137,agent,agent,2.441393916
170,cooks,meat,terribly,This meat cooks something terribly.,-0.11221932,-2.5014157,agent,agent,2.38919638
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-0.22458692,-1.7628636,agent,agent,1.53827668
172,cooks,steak,terribly,This steak cooks something terribly.,-0.103520416,-2.5053196,agent,agent,2.401799184
173,cooks,chef,terribly,This chef cooks something terribly.,-0.14749284,-2.2355816,agent,agent,2.08808876
174,cooks,cook,terribly,This cook cooks something terribly.,-0.14552015,-2.1930132,agent,agent,2.0474930500000004
175,cooks,baker,terribly,This baker cooks something terribly.,-0.34512854,-1.3067088,agent,agent,0.9615802600000001
176,cooks,caterer,terribly,This caterer cooks something terribly.,-0.41803807,-1.1629035,agent,agent,0.7448654300000002
177,bakes,pizza,nicely,This pizza bakes something nicely.,-0.13324977,-2.3388324,agent,agent,2.20558263
178,bakes,potato,nicely,This potato bakes something nicely.,-0.13970338,-2.1641326,agent,agent,2.02442922
179,bakes,bread,nicely,This bread bakes something nicely.,-0.08686016,-2.7826645,agent,agent,2.69580434
180,bakes,cake,nicely,This cake bakes something nicely.,-0.09103895,-2.6881278,agent,agent,2.59708885
181,bakes,pastry,nicely,This pastry bakes something nicely.,-0.15244167,-2.1459692,agent,agent,1.9935275300000002
182,bakes,dough,nicely,This dough bakes something nicely.,-0.10150627,-2.5754662,agent,agent,2.4739599300000004
183,bakes,pie,nicely,This pie bakes something nicely.,-0.10104443,-2.5381572,agent,agent,2.43711277
184,bakes,clay,nicely,This clay bakes something nicely.,-0.099474065,-2.5269597,agent,agent,2.427485635
185,bakes,patissier,nicely,This patissier bakes something nicely.,-0.21893428,-1.7177515,agent,agent,1.49881722
186,bakes,chef,nicely,This chef bakes something nicely.,-0.05344987,-3.6363726,agent,agent,3.58292273
187,bakes,cook,nicely,This cook bakes something nicely.,-0.073962204,-2.9926462,agent,agent,2.918683996
188,bakes,baker,nicely,This baker bakes something nicely.,-0.061754894,-3.1867795,agent,agent,3.125024606
189,bakes,person,nicely,This person bakes something nicely.,-0.273669,-1.6220709,agent,agent,1.3484019
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-0.13925391,-2.221556,agent,agent,2.08230209
191,bakes,pizza,terribly,This pizza bakes something terribly.,-0.53457963,-0.94809943,agent,agent,0.4135198
192,bakes,potato,terribly,This potato bakes something terribly.,-0.6109286,-0.8252803,agent,agent,0.21435169999999992
193,bakes,bread,terribly,This bread bakes something terribly.,-0.38094813,-1.2282562,agent,agent,0.84730807
194,bakes,cake,terribly,This cake bakes something terribly.,-0.42974663,-1.1079129,agent,agent,0.6781662700000001
195,bakes,pastry,terribly,This pastry bakes something terribly.,-0.5608537,-0.8978459,agent,agent,0.33699219999999996
196,bakes,dough,terribly,This dough bakes something terribly.,-0.3457011,-1.3057803,agent,agent,0.9600791999999999
197,bakes,pie,terribly,This pie bakes something terribly.,-0.4804879,-1.0113134,agent,agent,0.5308255
198,bakes,clay,terribly,This clay bakes something terribly.,-0.43577808,-1.0955299,agent,agent,0.6597518200000001
199,bakes,patissier,terribly,This patissier bakes something terribly.,-1.1181282,-0.41897428,agent,patient,-0.6991539199999999
200,bakes,chef,terribly,This chef bakes something terribly.,-0.27541065,-1.5699892,agent,agent,1.29457855
201,bakes,cook,terribly,This cook bakes something terribly.,-0.3711852,-1.2554244,agent,agent,0.8842392000000001
202,bakes,baker,terribly,This baker bakes something terribly.,-0.50545526,-0.98179066,agent,agent,0.4763354000000001
203,bakes,person,terribly,This person bakes something terribly.,-0.8111928,-0.64265186,agent,patient,-0.16854094000000008
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-0.6966843,-0.7293315,agent,agent,0.03264719999999999
205,bakes,pizza,well,This pizza bakes something well.,-0.12713154,-2.3519812,agent,agent,2.22484966
206,bakes,potato,well,This potato bakes something well.,-0.11598316,-2.3398027,agent,agent,2.22381954
207,bakes,bread,well,This bread bakes something well.,-0.07448913,-2.915067,agent,agent,2.84057787
208,bakes,cake,well,This cake bakes something well.,-0.09889841,-2.547398,agent,agent,2.44849959
209,bakes,pastry,well,This pastry bakes something well.,-0.18169326,-1.9323857,agent,agent,1.75069244
210,bakes,dough,well,This dough bakes something well.,-0.091524795,-2.6616993,agent,agent,2.5701745049999998
211,bakes,pie,well,This pie bakes something well.,-0.09985323,-2.5153701,agent,agent,2.4155168700000003
212,bakes,clay,well,This clay bakes something well.,-0.105316415,-2.4296222,agent,agent,2.324305785
213,bakes,patissier,well,This patissier bakes something well.,-0.3459478,-1.2817608,agent,agent,0.935813
214,bakes,chef,well,This chef bakes something well.,-0.05729004,-3.448693,agent,agent,3.39140296
215,bakes,cook,well,This cook bakes something well.,-0.08434677,-2.7933893,agent,agent,2.70904253
216,bakes,baker,well,This baker bakes something well.,-0.078527704,-2.816392,agent,agent,2.737864296
217,bakes,person,well,This person bakes something well.,-0.26202866,-1.6439083,agent,agent,1.3818796400000002
218,bakes,confectioner,well,This confectioner bakes something well.,-0.19038403,-1.8644258,agent,agent,1.67404177
219,reads,passage,nicely,This passage reads something nicely.,-0.14040041,-3.372143,agent,agent,3.23174259
220,reads,poem,nicely,This poem reads something nicely.,-0.11260863,-2.697185,agent,agent,2.58457637
221,reads,verse,nicely,This verse reads something nicely.,-0.07507551,-3.5627973,agent,agent,3.48772179
222,reads,line,nicely,This line reads something nicely.,-0.123199955,-2.7009501,agent,agent,2.577750145
223,reads,passage,nicely,This passage reads something nicely.,-0.14040041,-3.372143,agent,agent,3.23174259
224,reads,script,nicely,This script reads something nicely.,-0.079941005,-3.0951831,agent,agent,3.015242095
225,reads,abstract,nicely,This abstract reads something nicely.,-0.037105396,-4.9766307,agent,agent,4.939525304
226,reads,essay,nicely,This essay reads something nicely.,-0.022632968,-5.072281,agent,agent,5.049648032
227,reads,letter,nicely,This letter reads something nicely.,-0.068361074,-3.755462,agent,agent,3.6871009260000003
228,reads,report,nicely,This report reads something nicely.,-0.059365146,-3.7147233,agent,agent,3.655358154
229,reads,student,nicely,This student reads something nicely.,-0.10669828,-2.5197175,agent,agent,2.4130192200000002
230,reads,orator,nicely,This orator reads something nicely.,-0.08775,-2.9234433,agent,agent,2.8356933
231,reads,person,nicely,This person reads something nicely.,-0.15903355,-2.2466922,agent,agent,2.08765865
232,reads,narrator,nicely,This narrator reads something nicely.,-0.2088291,-2.0545435,agent,agent,1.8457143999999999
233,reads,announcer,nicely,This announcer reads something nicely.,-0.14501047,-2.3930757,agent,agent,2.24806523
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-0.23276761,-1.7575735,agent,agent,1.5248058899999999
235,reads,teacher,nicely,This teacher reads something nicely.,-0.11261277,-2.5112677,agent,agent,2.3986549299999997
236,reads,passage,well,This passage reads something well.,-0.09772444,-3.7365906,agent,agent,3.63886616
237,reads,poem,well,This poem reads something well.,-0.11732128,-2.5158017,agent,agent,2.39848042
238,reads,verse,well,This verse reads something well.,-0.061592028,-3.5604172,agent,agent,3.4988251719999997
239,reads,line,well,This line reads something well.,-0.10042905,-2.8239846,agent,agent,2.7235555500000004
240,reads,passage,well,This passage reads something well.,-0.09772444,-3.7365906,agent,agent,3.63886616
241,reads,script,well,This script reads something well.,-0.06473419,-3.225205,agent,agent,3.16047081
242,reads,abstract,well,This abstract reads something well.,-0.026286151,-5.4173956,agent,agent,5.391109449
243,reads,essay,well,This essay reads something well.,-0.01601146,-5.529908,agent,agent,5.51389654
244,reads,letter,well,This letter reads something well.,-0.052580018,-4.0049553,agent,agent,3.9523752819999998
245,reads,report,well,This report reads something well.,-0.042029887,-4.1699715,agent,agent,4.127941613
246,reads,student,well,This student reads something well.,-0.060108554,-3.166324,agent,agent,3.1062154459999998
247,reads,orator,well,This orator reads something well.,-0.05584539,-3.4622478,agent,agent,3.40640241
248,reads,person,well,This person reads something well.,-0.10616736,-2.6196303,agent,agent,2.5134629399999997
249,reads,narrator,well,This narrator reads something well.,-0.20988905,-1.9276404,agent,agent,1.7177513500000001
250,reads,announcer,well,This announcer reads something well.,-0.11479201,-2.6284075,agent,agent,2.51361549
251,reads,broadcaster,well,This broadcaster reads something well.,-0.17758273,-1.9878426,agent,agent,1.81025987
252,reads,teacher,well,This teacher reads something well.,-0.079332925,-2.8623939,agent,agent,2.7830609749999997
253,paints,wall,easily,This wall paints something easily.,-0.0187595,-4.878623,agent,agent,4.8598635
254,paints,fabric,easily,This fabric paints something easily.,-0.01998956,-4.8075757,agent,agent,4.78758614
255,paints,glass,easily,This glass paints something easily.,-0.0256595,-4.2225814,agent,agent,4.1969219
256,paints,canvas,easily,This canvas paints something easily.,-0.023052396,-4.3867073,agent,agent,4.363654904000001
257,paints,wood,easily,This wood paints something easily.,-0.022681193,-4.2787027,agent,agent,4.256021507
258,paints,surface,easily,This surface paints something easily.,-0.013840437,-5.1849523,agent,agent,5.171111863
259,paints,panel,easily,This panel paints something easily.,-0.040033076,-3.8083234,agent,agent,3.768290324
260,paints,painter,easily,This painter paints something easily.,-0.020530172,-4.989043,agent,agent,4.968512828
261,paints,artist,easily,This artist paints something easily.,-0.042608798,-3.7321658,agent,agent,3.6895570020000004
262,paints,person,easily,This person paints something easily.,-0.14565514,-2.2235904,agent,agent,2.07793526
263,paints,illustrator,easily,This illustrator paints something easily.,-0.05790179,-3.2996035,agent,agent,3.24170171
264,paints,portraitist,easily,This portraitist paints something easily.,-0.045079805,-3.5978656,agent,agent,3.552785795
265,paints,wall,terribly,This wall paints something terribly.,-0.23580685,-1.6511778,agent,agent,1.4153709499999998
266,paints,fabric,terribly,This fabric paints something terribly.,-0.15861353,-2.0620425,agent,agent,1.90342897
267,paints,glass,terribly,This glass paints something terribly.,-0.2989226,-1.4239722,agent,agent,1.1250495999999999
268,paints,canvas,terribly,This canvas paints something terribly.,-0.3861579,-1.1943845,agent,agent,0.8082266
269,paints,wood,terribly,This wood paints something terribly.,-0.2207066,-1.6997095,agent,agent,1.4790029
270,paints,surface,terribly,This surface paints something terribly.,-0.16768372,-1.9756708,agent,agent,1.80798708
271,paints,panel,terribly,This panel paints something terribly.,-0.27884895,-1.5187218,agent,agent,1.23987285
272,paints,painter,terribly,This painter paints something terribly.,-0.18972932,-1.9014058,agent,agent,1.71167648
273,paints,artist,terribly,This artist paints something terribly.,-0.38431126,-1.2206168,agent,agent,0.8363055399999999
274,paints,person,terribly,This person paints something terribly.,-0.82109934,-0.62921804,agent,patient,-0.19188129999999992
275,paints,illustrator,terribly,This illustrator paints something terribly.,-0.38287455,-1.2326498,agent,agent,0.84977525
276,paints,portraitist,terribly,This portraitist paints something terribly.,-0.48485228,-1.02422,agent,agent,0.5393677199999999
277,paints,wall,well,This wall paints something well.,-0.02982894,-3.9347274,agent,agent,3.90489846
278,paints,fabric,well,This fabric paints something well.,-0.025475077,-4.2510867,agent,agent,4.225611623
279,paints,glass,well,This glass paints something well.,-0.042803813,-3.410113,agent,agent,3.367309187
