noun,num_counts,accuracy,overlap,avg_LL_delta
tractor,3,0.0,1.0,0.5621744791666666
trader,3,1.0,1.0,1.0987955729166667
traveller,2,1.0,1.0,0.53125
truck,3,0.0,1.0,0.5725911458333334
tub,2,1.0,1.0,-0.03125
tuna,3,1.0,1.0,-0.15104166666666666
turkey,4,0.5,0.5,0.04296875
upholsterer,4,0.0,0.0,-0.16796875
valve,4,0.0,1.0,0.53900146484375
van,3,0.0,1.0,0.6512044270833334
vegetable,3,0.0,1.0,0.19791666666666666
vehicle,3,0.0,1.0,0.8802083333333334
verse,2,0.0,0.0,0.34375
view,2,0.0,1.0,0.7579345703125
violin,2,1.0,1.0,-0.6640625
violinist,2,0.0,1.0,-0.624755859375
waiter,3,0.0,1.0,-0.3854166666666667
waitress,3,0.0,1.0,-0.4842122395833333
wall,4,0.0,0.0,0.1484375
window,3,0.0,1.0,0.6355794270833334
windshield,5,0.0,1.0,0.49365234375
woman,5,0.2,0.2,-0.071875
wood,11,0.6363636363636364,0.6363636363636364,-0.08948863636363637
wool,5,0.0,0.0,0.303125
worker,4,1.0,1.0,0.28515625
wound,4,0.75,0.25,-0.02734375
yarn,5,0.0,0.0,0.2875
