id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
32,sells,suv,well,This SUV sells something well.,-1.0733887,-0.44578424,agent,patient,-0.6276044599999999
33,sells,product,well,This product sells something well.,-0.98437625,-0.48640937,agent,patient,-0.49796687999999995
34,sells,make,well,This make sells something well.,-0.33856362,-1.2423258,agent,agent,0.90376218
35,sells,item,well,This item sells something well.,-0.8080304,-0.62559634,agent,patient,-0.18243406000000006
36,sells,cd,well,This CD sells something well.,-1.1002395,-0.42174205,agent,patient,-0.6784974500000001
37,sells,drug,well,This drug sells something well.,-0.97180974,-0.4822406,agent,patient,-0.48956913999999996
38,sells,snack,well,This snack sells something well.,-1.891733,-0.17390819,agent,patient,-1.7178248100000002
39,sells,salesman,well,This salesman sells something well.,-0.68711835,-0.7175368,agent,agent,0.030418449999999986
40,sells,saleswoman,well,This saleswoman sells something well.,-1.1805253,-0.38807154,agent,patient,-0.79245376
41,sells,businessman,well,This businessman sells something well.,-0.9712863,-0.49185896,agent,patient,-0.47942734000000004
42,sells,businesswoman,well,This businesswoman sells something well.,-1.564015,-0.25265932,agent,patient,-1.31135568
43,sells,trader,well,This trader sells something well.,-1.4732162,-0.2723018,agent,patient,-1.2009144
44,sells,peddler,well,This peddler sells something well.,-1.9281114,-0.17307176,agent,patient,-1.75503964
45,sells,telemarketer,well,This telemarketer sells something well.,-0.49293682,-0.9962097,agent,agent,0.5032728799999999
46,sells,dealer,well,This dealer sells something well.,-1.4550903,-0.27769536,agent,patient,-1.17739494
47,sells,shopkeeper,well,This shopkeeper sells something well.,-1.9889319,-0.1635002,agent,patient,-1.8254317
48,sells,toy,quickly,This toy sells something quickly.,-0.8673946,-0.55857015,agent,patient,-0.30882445000000003
49,sells,book,quickly,This book sells something quickly.,-1.2382504,-0.35453752,agent,patient,-0.88371288
50,sells,novel,quickly,This novel sells something quickly.,-1.3045206,-0.3267833,agent,patient,-0.9777373
51,sells,magazine,quickly,This magazine sells something quickly.,-1.2517881,-0.35840574,agent,patient,-0.8933823599999999
52,sells,hat,quickly,This hat sells something quickly.,-0.35540137,-1.2417158,agent,agent,0.8863144299999999
53,sells,lotion,quickly,This lotion sells something quickly.,-1.14774,-0.39745384,agent,patient,-0.7502861599999999
54,sells,album,quickly,This album sells something quickly.,-1.2061937,-0.36562705,agent,patient,-0.84056665
55,sells,car,quickly,This car sells something quickly.,-1.2273979,-0.34274012,agent,patient,-0.88465778
56,sells,suv,quickly,This SUV sells something quickly.,-1.0997096,-0.4181705,agent,patient,-0.6815391
57,sells,product,quickly,This product sells something quickly.,-1.19665,-0.39270598,agent,patient,-0.80394402
58,sells,make,quickly,This make sells something quickly.,-0.41432557,-1.1061248,agent,agent,0.69179923
59,sells,item,quickly,This item sells something quickly.,-1.0902505,-0.43117177,agent,patient,-0.6590787300000001
60,sells,cd,quickly,This CD sells something quickly.,-1.067729,-0.43784696,agent,patient,-0.6298820399999999
61,sells,drug,quickly,This drug sells something quickly.,-0.7953321,-0.61642146,agent,patient,-0.17891064
62,sells,snack,quickly,This snack sells something quickly.,-1.7479812,-0.20554729,agent,patient,-1.54243391
63,sells,salesman,quickly,This salesman sells something quickly.,-0.7656319,-0.6413796,agent,patient,-0.12425229999999998
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-1.4414878,-0.28394383,agent,patient,-1.1575439699999999
65,sells,businessman,quickly,This businessman sells something quickly.,-1.2405266,-0.3525832,agent,patient,-0.8879433999999999
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-2.0002222,-0.15284868,agent,patient,-1.84737352
67,sells,trader,quickly,This trader sells something quickly.,-1.6904472,-0.21333927,agent,patient,-1.4771079299999998
68,sells,peddler,quickly,This peddler sells something quickly.,-2.0059798,-0.15540545,agent,patient,-1.85057435
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.86606693,-0.56524736,agent,patient,-0.30081957000000004
70,sells,dealer,quickly,This dealer sells something quickly.,-1.4560682,-0.27613756,agent,patient,-1.17993064
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-2.3779302,-0.11467095,agent,patient,-2.2632592500000004
72,drives,car,nicely,This car drives something nicely.,-1.5649433,-0.24303222,agent,patient,-1.32191108
73,drives,suv,nicely,This SUV drives something nicely.,-1.596517,-0.23373204,agent,patient,-1.36278496
74,drives,truck,nicely,This truck drives something nicely.,-1.4582167,-0.2739897,agent,patient,-1.184227
75,drives,convertible,nicely,This convertible drives something nicely.,-1.1522831,-0.39928252,agent,patient,-0.75300058
76,drives,vehicle,nicely,This vehicle drives something nicely.,-1.5550892,-0.24792278,agent,patient,-1.3071664200000002
77,drives,tank,nicely,This tank drives something nicely.,-1.1184982,-0.4070953,agent,patient,-0.7114029000000002
78,drives,bus,nicely,This bus drives something nicely.,-1.7245508,-0.20927289,agent,patient,-1.51527791
79,drives,tractor,nicely,This tractor drives something nicely.,-1.5208274,-0.2544795,agent,patient,-1.2663479
80,drives,van,nicely,This van drives something nicely.,-1.61881,-0.23208375,agent,patient,-1.3867262500000002
81,drives,driver,nicely,This driver drives something nicely.,-2.1486337,-0.13400266,agent,patient,-2.01463104
82,drives,person,nicely,This person drives something nicely.,-2.1623511,-0.13597648,agent,patient,-2.02637462
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-2.2354977,-0.12166351,agent,patient,-2.11383419
84,drives,car,smoothly,This car drives something smoothly.,-1.9653726,-0.1575304,agent,patient,-1.8078422
85,drives,suv,smoothly,This SUV drives something smoothly.,-1.9506929,-0.16127375,agent,patient,-1.78941915
86,drives,truck,smoothly,This truck drives something smoothly.,-1.8621948,-0.17533576,agent,patient,-1.6868590399999999
87,drives,convertible,smoothly,This convertible drives something smoothly.,-1.3552108,-0.31919274,agent,patient,-1.03601806
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-1.8834486,-0.1719829,agent,patient,-1.7114657
89,drives,tank,smoothly,This tank drives something smoothly.,-1.4199761,-0.28575674,agent,patient,-1.13421936
90,drives,bus,smoothly,This bus drives something smoothly.,-1.9699916,-0.15867911,agent,patient,-1.81131249
91,drives,tractor,smoothly,This tractor drives something smoothly.,-1.882375,-0.17628182,agent,patient,-1.7060931799999999
92,drives,van,smoothly,This van drives something smoothly.,-1.8587462,-0.17818129,agent,patient,-1.68056491
93,drives,driver,smoothly,This driver drives something smoothly.,-2.3333356,-0.11161062,agent,patient,-2.22172498
94,drives,person,smoothly,This person drives something smoothly.,-2.316062,-0.111072294,agent,patient,-2.204989706
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-2.1984365,-0.1250321,agent,patient,-2.0734044000000003
96,drives,car,well,This car drives something well.,-1.4136248,-0.28759485,agent,patient,-1.12602995
97,drives,suv,well,This SUV drives something well.,-1.4275049,-0.28570676,agent,patient,-1.14179814
98,drives,truck,well,This truck drives something well.,-1.3494469,-0.30958527,agent,patient,-1.0398616299999999
99,drives,convertible,well,This convertible drives something well.,-1.0831519,-0.425729,agent,patient,-0.6574229
100,drives,vehicle,well,This vehicle drives something well.,-1.3668516,-0.3005474,agent,patient,-1.0663041999999998
101,drives,tank,well,This tank drives something well.,-1.0543407,-0.43546554,agent,patient,-0.61887516
102,drives,bus,well,This bus drives something well.,-1.6088449,-0.23158509,agent,patient,-1.37725981
103,drives,tractor,well,This tractor drives something well.,-1.3526304,-0.3066213,agent,patient,-1.0460091
104,drives,van,well,This van drives something well.,-1.4300914,-0.28972384,agent,patient,-1.14036756
105,drives,driver,well,This driver drives something well.,-1.6541259,-0.22214757,agent,patient,-1.43197833
106,drives,person,well,This person drives something well.,-1.6723895,-0.22287339,agent,patient,-1.44951611
107,drives,chauffeur,well,This chauffeur drives something well.,-1.8146966,-0.18656279,agent,patient,-1.62813381
108,flies,plane,nicely,This plane flies something nicely.,-1.2255756,-0.35710064,agent,patient,-0.8684749599999999
109,flies,kite,nicely,This kite flies something nicely.,-1.0838324,-0.43135703,agent,patient,-0.6524753699999999
110,flies,jet,nicely,This jet flies something nicely.,-0.6954682,-0.705539,agent,agent,0.010070800000000046
111,flies,aircraft,nicely,This aircraft flies something nicely.,-0.8242645,-0.60108346,agent,patient,-0.22318103999999994
112,flies,pilot,nicely,This pilot flies something nicely.,-1.4308648,-0.2914564,agent,patient,-1.1394084
113,flies,person,nicely,This person flies something nicely.,-1.3171492,-0.32634646,agent,patient,-0.99080274
114,flies,aviator,nicely,This aviator flies something nicely.,-0.89027524,-0.53945005,agent,patient,-0.35082519
115,flies,captain,nicely,This captain flies something nicely.,-1.4006063,-0.29109794,agent,patient,-1.10950836
116,flies,plane,smoothly,This plane flies something smoothly.,-1.5746336,-0.23819514,agent,patient,-1.33643846
117,flies,kite,smoothly,This kite flies something smoothly.,-1.5766802,-0.24428666,agent,patient,-1.33239354
118,flies,jet,smoothly,This jet flies something smoothly.,-0.9335131,-0.50962883,agent,patient,-0.42388426999999995
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-1.004592,-0.4538934,agent,patient,-0.5506985999999999
120,flies,pilot,smoothly,This pilot flies something smoothly.,-1.6677498,-0.21644998,agent,patient,-1.45129982
121,flies,person,smoothly,This person flies something smoothly.,-1.4705067,-0.2752791,agent,patient,-1.1952276
122,flies,aviator,smoothly,This aviator flies something smoothly.,-1.0601171,-0.4383084,agent,patient,-0.6218087000000001
123,flies,captain,smoothly,This captain flies something smoothly.,-1.570237,-0.24159884,agent,patient,-1.3286381600000001
124,flies,plane,well,This plane flies something well.,-1.1527572,-0.38878387,agent,patient,-0.76397333
125,flies,kite,well,This kite flies something well.,-1.091233,-0.4258106,agent,patient,-0.6654224
126,flies,jet,well,This jet flies something well.,-0.64934266,-0.75259894,agent,agent,0.10325628000000009
127,flies,aircraft,well,This aircraft flies something well.,-0.74999833,-0.6483156,agent,patient,-0.10168273000000005
128,flies,pilot,well,This pilot flies something well.,-1.2120842,-0.36247292,agent,patient,-0.8496112800000001
129,flies,person,well,This person flies something well.,-0.9973936,-0.49028647,agent,patient,-0.5071071300000001
130,flies,aviator,well,This aviator flies something well.,-0.72863215,-0.66854906,agent,patient,-0.060083090000000006
131,flies,captain,well,This captain flies something well.,-1.1367203,-0.39763033,agent,patient,-0.73908997
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-1.8251641,-0.18700556,agent,patient,-1.63815854
133,cooks,pepper,nicely,This pepper cooks something nicely.,-1.2121359,-0.37972882,agent,patient,-0.8324070800000001
134,cooks,fish,nicely,This fish cooks something nicely.,-2.427748,-0.10133199,agent,patient,-2.32641601
135,cooks,salmon,nicely,This salmon cooks something nicely.,-2.356359,-0.10936504,agent,patient,-2.2469939599999997
136,cooks,tuna,nicely,This tuna cooks something nicely.,-1.940891,-0.15662798,agent,patient,-1.78426302
137,cooks,fillet,nicely,This fillet cooks something nicely.,-1.6796582,-0.21728913,agent,patient,-1.46236907
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-2.935897,-0.06247851,agent,patient,-2.87341849
139,cooks,herb,nicely,This herb cooks something nicely.,-2.1718044,-0.13219652,agent,patient,-2.03960788
140,cooks,meat,nicely,This meat cooks something nicely.,-1.5872107,-0.23732096,agent,patient,-1.34988974
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-0.82809895,-0.5986754,agent,patient,-0.22942355000000003
142,cooks,steak,nicely,This steak cooks something nicely.,-2.0680447,-0.1465067,agent,patient,-1.9215380000000002
143,cooks,chef,nicely,This chef cooks something nicely.,-1.7215286,-0.20848565,agent,patient,-1.51304295
144,cooks,cook,nicely,This cook cooks something nicely.,-1.6735752,-0.21322566,agent,patient,-1.46034954
145,cooks,baker,nicely,This baker cooks something nicely.,-2.6706617,-0.08052872,agent,patient,-2.59013298
146,cooks,caterer,nicely,This caterer cooks something nicely.,-1.7212347,-0.21225478,agent,patient,-1.5089799199999998
147,cooks,mushroom,well,This mushroom cooks something well.,-1.931454,-0.1661544,agent,patient,-1.7652996
148,cooks,pepper,well,This pepper cooks something well.,-1.2132789,-0.39300525,agent,patient,-0.82027365
149,cooks,fish,well,This fish cooks something well.,-2.518277,-0.08879259,agent,patient,-2.4294844099999997
150,cooks,salmon,well,This salmon cooks something well.,-2.5005054,-0.09383924,agent,patient,-2.4066661600000003
151,cooks,tuna,well,This tuna cooks something well.,-1.9884665,-0.15540922,agent,patient,-1.83305728
152,cooks,fillet,well,This fillet cooks something well.,-1.7163538,-0.20729579,agent,patient,-1.50905801
153,cooks,vegetable,well,This vegetable cooks something well.,-3.032522,-0.05777169,agent,patient,-2.97475031
154,cooks,herb,well,This herb cooks something well.,-2.1995456,-0.12780076,agent,patient,-2.07174484
155,cooks,meat,well,This meat cooks something well.,-1.6275158,-0.2259006,agent,patient,-1.4016152000000002
156,cooks,ingredient,well,This ingredient cooks something well.,-0.75660115,-0.6601236,agent,patient,-0.09647754999999991
157,cooks,steak,well,This steak cooks something well.,-2.0596454,-0.14741597,agent,patient,-1.91222943
158,cooks,chef,well,This chef cooks something well.,-1.6096056,-0.2393047,agent,patient,-1.3703009000000002
159,cooks,cook,well,This cook cooks something well.,-1.6489683,-0.22354907,agent,patient,-1.42541923
160,cooks,baker,well,This baker cooks something well.,-2.699246,-0.07183195,agent,patient,-2.62741405
161,cooks,caterer,well,This caterer cooks something well.,-1.7386947,-0.20793104,agent,patient,-1.5307636599999999
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-2.9564726,-0.05472105,agent,patient,-2.90175155
163,cooks,pepper,terribly,This pepper cooks something terribly.,-2.521036,-0.09599498,agent,patient,-2.42504102
164,cooks,fish,terribly,This fish cooks something terribly.,-3.6764522,-0.028336773,agent,patient,-3.648115427
165,cooks,salmon,terribly,This salmon cooks something terribly.,-3.8802295,-0.025140012,agent,patient,-3.855089488
166,cooks,tuna,terribly,This tuna cooks something terribly.,-3.4950688,-0.034333613,agent,patient,-3.460735187
167,cooks,fillet,terribly,This fillet cooks something terribly.,-3.4691823,-0.035214886,agent,patient,-3.433967414
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-4.1180725,-0.020459902,agent,patient,-4.097612598
169,cooks,herb,terribly,This herb cooks something terribly.,-3.2332602,-0.04371264,agent,patient,-3.1895475600000003
170,cooks,meat,terribly,This meat cooks something terribly.,-3.1606724,-0.04723479,agent,patient,-3.11343761
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-1.879334,-0.17230675,agent,patient,-1.70702725
172,cooks,steak,terribly,This steak cooks something terribly.,-3.9308977,-0.024715861,agent,patient,-3.9061818390000003
173,cooks,chef,terribly,This chef cooks something terribly.,-2.8023787,-0.06819489,agent,patient,-2.7341838099999998
174,cooks,cook,terribly,This cook cooks something terribly.,-2.5212462,-0.08975235,agent,patient,-2.4314938500000003
175,cooks,baker,terribly,This baker cooks something terribly.,-3.6323905,-0.031331502,agent,patient,-3.601058998
176,cooks,caterer,terribly,This caterer cooks something terribly.,-3.167396,-0.047837965,agent,patient,-3.1195580350000003
177,bakes,pizza,nicely,This pizza bakes something nicely.,-3.0528483,-0.055507373,agent,patient,-2.9973409269999998
178,bakes,potato,nicely,This potato bakes something nicely.,-3.42542,-0.053120255,agent,patient,-3.372299745
179,bakes,bread,nicely,This bread bakes something nicely.,-2.7530053,-0.07592501,agent,patient,-2.6770802899999997
180,bakes,cake,nicely,This cake bakes something nicely.,-3.5002685,-0.03452547,agent,patient,-3.4657430299999996
181,bakes,pastry,nicely,This pastry bakes something nicely.,-3.0059512,-0.05775464,agent,patient,-2.94819656
182,bakes,dough,nicely,This dough bakes something nicely.,-3.4855268,-0.039052363,agent,patient,-3.446474437
183,bakes,pie,nicely,This pie bakes something nicely.,-3.1742704,-0.04991151,agent,patient,-3.1243588900000003
184,bakes,clay,nicely,This clay bakes something nicely.,-2.6715508,-0.08678267,agent,patient,-2.58476813
185,bakes,patissier,nicely,This patissier bakes something nicely.,-2.6886814,-0.07821229,agent,patient,-2.61046911
186,bakes,chef,nicely,This chef bakes something nicely.,-2.0705857,-0.14193001,agent,patient,-1.92865569
187,bakes,cook,nicely,This cook bakes something nicely.,-2.2874434,-0.11232055,agent,patient,-2.1751228499999997
188,bakes,baker,nicely,This baker bakes something nicely.,-2.551567,-0.08877742,agent,patient,-2.46278958
189,bakes,person,nicely,This person bakes something nicely.,-3.1422672,-0.054586586,agent,patient,-3.087680614
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-2.3828418,-0.10506929,agent,patient,-2.27777251
191,bakes,pizza,terribly,This pizza bakes something terribly.,-4.4459395,-0.015396157,agent,patient,-4.430543343
192,bakes,potato,terribly,This potato bakes something terribly.,-4.6640015,-0.014673281,agent,patient,-4.649328219
193,bakes,bread,terribly,This bread bakes something terribly.,-4.3561826,-0.017255234,agent,patient,-4.338927366
194,bakes,cake,terribly,This cake bakes something terribly.,-4.8461356,-0.010749713,agent,patient,-4.835385887
195,bakes,pastry,terribly,This pastry bakes something terribly.,-4.166916,-0.01791882,agent,patient,-4.148997179999999
196,bakes,dough,terribly,This dough bakes something terribly.,-4.7826133,-0.011795642,agent,patient,-4.770817658
197,bakes,pie,terribly,This pie bakes something terribly.,-4.483364,-0.01539864,agent,patient,-4.46796536
198,bakes,clay,terribly,This clay bakes something terribly.,-4.2954397,-0.018443553,agent,patient,-4.276996147
199,bakes,patissier,terribly,This patissier bakes something terribly.,-4.1714687,-0.020460447,agent,patient,-4.1510082530000005
200,bakes,chef,terribly,This chef bakes something terribly.,-3.2090232,-0.046151035,agent,patient,-3.162872165
201,bakes,cook,terribly,This cook bakes something terribly.,-3.2964523,-0.04542717,agent,patient,-3.25102513
202,bakes,baker,terribly,This baker bakes something terribly.,-3.516368,-0.03431245,agent,patient,-3.48205555
203,bakes,person,terribly,This person bakes something terribly.,-4.788064,-0.013285192,agent,patient,-4.774778808000001
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-3.6095102,-0.031608418,agent,patient,-3.577901782
205,bakes,pizza,well,This pizza bakes something well.,-3.180307,-0.051082738,agent,patient,-3.129224262
206,bakes,potato,well,This potato bakes something well.,-3.6526139,-0.04161261,agent,patient,-3.61100129
207,bakes,bread,well,This bread bakes something well.,-3.0214949,-0.06170075,agent,patient,-2.95979415
208,bakes,cake,well,This cake bakes something well.,-4.0790153,-0.021273619,agent,patient,-4.057741681
209,bakes,pastry,well,This pastry bakes something well.,-3.2516208,-0.045478314,agent,patient,-3.206142486
210,bakes,dough,well,This dough bakes something well.,-3.5958462,-0.034229364,agent,patient,-3.561616836
211,bakes,pie,well,This pie bakes something well.,-3.5315442,-0.036477674,agent,patient,-3.495066526
212,bakes,clay,well,This clay bakes something well.,-2.7754638,-0.07828789,agent,patient,-2.69717591
213,bakes,patissier,well,This patissier bakes something well.,-2.8972821,-0.066536464,agent,patient,-2.830745636
214,bakes,chef,well,This chef bakes something well.,-2.0079942,-0.151987,agent,patient,-1.8560072
215,bakes,cook,well,This cook bakes something well.,-2.32254,-0.115199514,agent,patient,-2.207340486
216,bakes,baker,well,This baker bakes something well.,-2.7040768,-0.07557113,agent,patient,-2.62850567
217,bakes,person,well,This person bakes something well.,-3.1487458,-0.05305583,agent,patient,-3.09568997
218,bakes,confectioner,well,This confectioner bakes something well.,-2.4831836,-0.092708975,agent,patient,-2.390474625
219,reads,passage,nicely,This passage reads something nicely.,-1.7346672,-0.22559322,agent,patient,-1.5090739800000001
220,reads,poem,nicely,This poem reads something nicely.,-1.6234418,-0.23872489,agent,patient,-1.3847169099999999
221,reads,verse,nicely,This verse reads something nicely.,-1.1527075,-0.40126747,agent,patient,-0.7514400299999999
222,reads,line,nicely,This line reads something nicely.,-0.47138536,-1.1030622,agent,agent,0.6316768400000001
223,reads,passage,nicely,This passage reads something nicely.,-1.7346672,-0.2152962,agent,patient,-1.519371
224,reads,script,nicely,This script reads something nicely.,-0.39699858,-1.1385026,agent,agent,0.74150402
225,reads,abstract,nicely,This abstract reads something nicely.,-0.98588794,-0.4847912,agent,patient,-0.50109674
226,reads,essay,nicely,This essay reads something nicely.,-1.3914114,-0.2968069,agent,patient,-1.0946045
227,reads,letter,nicely,This letter reads something nicely.,-0.6908624,-0.72166795,agent,agent,0.03080554999999996
228,reads,report,nicely,This report reads something nicely.,-0.42638513,-1.0943881,agent,agent,0.66800297
229,reads,student,nicely,This student reads something nicely.,-3.258736,-0.06255306,agent,patient,-3.19618294
230,reads,orator,nicely,This orator reads something nicely.,-1.8238821,-0.18817618,agent,patient,-1.6357059200000001
231,reads,person,nicely,This person reads something nicely.,-2.4418247,-0.106438495,agent,patient,-2.3353862050000003
232,reads,narrator,nicely,This narrator reads something nicely.,-2.6164193,-0.08582977,agent,patient,-2.53058953
233,reads,announcer,nicely,This announcer reads something nicely.,-1.6719325,-0.22173205,agent,patient,-1.45020045
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-1.6376534,-0.22907451,agent,patient,-1.40857889
235,reads,teacher,nicely,This teacher reads something nicely.,-2.5396261,-0.095179774,agent,patient,-2.444446326
236,reads,passage,well,This passage reads something well.,-1.9303446,-0.17547691,agent,patient,-1.75486769
237,reads,poem,well,This poem reads something well.,-1.926027,-0.17180622,agent,patient,-1.7542207799999998
238,reads,verse,well,This verse reads something well.,-1.5642649,-0.25012833,agent,patient,-1.31413657
239,reads,line,well,This line reads something well.,-0.68219346,-0.7457292,agent,agent,0.06353573999999995
240,reads,passage,well,This passage reads something well.,-1.9303446,-0.17547691,agent,patient,-1.75486769
241,reads,script,well,This script reads something well.,-0.47303766,-0.9978334,agent,agent,0.52479574
242,reads,abstract,well,This abstract reads something well.,-1.1217812,-0.3989681,agent,patient,-0.7228131
243,reads,essay,well,This essay reads something well.,-1.6292799,-0.22682102,agent,patient,-1.40245888
244,reads,letter,well,This letter reads something well.,-0.8848459,-0.5538989,agent,patient,-0.330947
245,reads,report,well,This report reads something well.,-0.52976704,-0.9147891,agent,agent,0.38502206000000005
246,reads,student,well,This student reads something well.,-3.0059135,-0.08338887,agent,patient,-2.9225246300000003
247,reads,orator,well,This orator reads something well.,-1.6139858,-0.24315763,agent,patient,-1.37082817
248,reads,person,well,This person reads something well.,-2.330004,-0.11473907,agent,patient,-2.21526493
249,reads,narrator,well,This narrator reads something well.,-2.6689234,-0.08270753,agent,patient,-2.58621587
250,reads,announcer,well,This announcer reads something well.,-1.5071689,-0.26296902,agent,patient,-1.24419988
251,reads,broadcaster,well,This broadcaster reads something well.,-1.4697818,-0.27454558,agent,patient,-1.19523622
252,reads,teacher,well,This teacher reads something well.,-2.2201092,-0.13024001,agent,patient,-2.08986919
253,paints,wall,easily,This wall paints something easily.,-1.0218563,-0.4442156,agent,patient,-0.5776407000000001
254,paints,fabric,easily,This fabric paints something easily.,-1.4719878,-0.27003404,agent,patient,-1.2019537599999999
255,paints,glass,easily,This glass paints something easily.,-0.9296922,-0.55929947,agent,patient,-0.37039272999999995
256,paints,canvas,easily,This canvas paints something easily.,-2.1736388,-0.13060142,agent,patient,-2.04303738
257,paints,wood,easily,This wood paints something easily.,-1.5994667,-0.2285969,agent,patient,-1.3708698
258,paints,surface,easily,This surface paints something easily.,-1.6897593,-0.21340664,agent,patient,-1.4763526599999999
259,paints,panel,easily,This panel paints something easily.,-1.0248158,-0.4670978,agent,patient,-0.557718
260,paints,painter,easily,This painter paints something easily.,-2.1897542,-0.12602961,agent,patient,-2.06372459
261,paints,artist,easily,This artist paints something easily.,-2.2172575,-0.1282025,agent,patient,-2.089055
262,paints,person,easily,This person paints something easily.,-1.907232,-0.18242227,agent,patient,-1.72480973
263,paints,illustrator,easily,This illustrator paints something easily.,-2.2737746,-0.11684404,agent,patient,-2.1569305599999997
264,paints,portraitist,easily,This portraitist paints something easily.,-2.494131,-0.09074462,agent,patient,-2.4033863799999997
265,paints,wall,terribly,This wall paints something terribly.,-2.0147552,-0.15094826,agent,patient,-1.8638069400000001
266,paints,fabric,terribly,This fabric paints something terribly.,-2.5443585,-0.086605996,agent,patient,-2.457752504
267,paints,glass,terribly,This glass paints something terribly.,-2.023788,-0.1469588,agent,patient,-1.8768292000000002
268,paints,canvas,terribly,This canvas paints something terribly.,-3.0260308,-0.054141887,agent,patient,-2.971888913
269,paints,wood,terribly,This wood paints something terribly.,-2.6298022,-0.08009694,agent,patient,-2.5497052599999996
270,paints,surface,terribly,This surface paints something terribly.,-2.678033,-0.07549425,agent,patient,-2.60253875
271,paints,panel,terribly,This panel paints something terribly.,-2.1931539,-0.12521428,agent,patient,-2.0679396199999998
272,paints,painter,terribly,This painter paints something terribly.,-2.953401,-0.058393084,agent,patient,-2.895007916
