id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
30,sells,album,well,This album sells something well.,-0.0007662843,-15.7213,agent,agent,15.7205337157
31,sells,car,well,This car sells something well.,-0.0007154658,-18.736612,agent,agent,18.735896534200002
32,sells,suv,well,This SUV sells something well.,-0.0007421263,-17.335835,agent,agent,17.3350928737
33,sells,product,well,This product sells something well.,-0.00061788555,-17.45787,agent,agent,17.45725211445
34,sells,make,well,This make sells something well.,-0.00090283365,-12.871863,agent,agent,12.870960166349999
35,sells,item,well,This item sells something well.,-0.0009333201,-15.194444,agent,agent,15.193510679900001
36,sells,cd,well,This CD sells something well.,-0.0009042069,-16.217434,agent,agent,16.2165297931
37,sells,drug,well,This drug sells something well.,-0.0007749941,-16.73335,agent,agent,16.732575005900003
38,sells,snack,well,This snack sells something well.,-0.0011475229,-12.073843,agent,agent,12.0726954771
39,sells,salesman,well,This salesman sells something well.,-0.0005422031,-20.450495,agent,agent,20.4499527969
40,sells,saleswoman,well,This saleswoman sells something well.,-0.00071021594,-18.032295,agent,agent,18.03158478406
41,sells,businessman,well,This businessman sells something well.,-0.0006715069,-19.80039,agent,agent,19.7997184931
42,sells,businesswoman,well,This businesswoman sells something well.,-0.0006785421,-18.57462,agent,agent,18.5739414579
43,sells,trader,well,This trader sells something well.,-0.00068945857,-20.3718,agent,agent,20.37111054143
44,sells,peddler,well,This peddler sells something well.,-0.000884698,-17.683947,agent,agent,17.683062302
45,sells,telemarketer,well,This telemarketer sells something well.,-0.0007701028,-18.523228,agent,agent,18.5224578972
46,sells,dealer,well,This dealer sells something well.,-0.0006571906,-20.678585,agent,agent,20.677927809400003
47,sells,shopkeeper,well,This shopkeeper sells something well.,-0.0007789308,-19.68986,agent,agent,19.6890810692
48,sells,toy,quickly,This toy sells something quickly.,-0.00087181124,-17.231224,agent,agent,17.23035218876
49,sells,book,quickly,This book sells something quickly.,-0.00088601024,-17.465122,agent,agent,17.464235989760002
50,sells,novel,quickly,This novel sells something quickly.,-0.00078644656,-15.146878,agent,agent,15.14609155344
51,sells,magazine,quickly,This magazine sells something quickly.,-0.00084502774,-17.698889,agent,agent,17.698043972260002
52,sells,hat,quickly,This hat sells something quickly.,-0.0010245438,-14.599675,agent,agent,14.5986504562
53,sells,lotion,quickly,This lotion sells something quickly.,-0.000908382,-14.234287,agent,agent,14.233378618
54,sells,album,quickly,This album sells something quickly.,-0.00102711,-16.502535,agent,agent,16.501507890000003
55,sells,car,quickly,This car sells something quickly.,-0.0007746374,-18.69661,agent,agent,18.6958353626
56,sells,suv,quickly,This SUV sells something quickly.,-0.0008342296,-17.270735,agent,agent,17.2699007704
57,sells,product,quickly,This product sells something quickly.,-0.0007123636,-16.854109,agent,agent,16.8533966364
58,sells,make,quickly,This make sells something quickly.,-0.00087968557,-12.593023,agent,agent,12.59214331443
59,sells,item,quickly,This item sells something quickly.,-0.0009558129,-14.968083,agent,agent,14.967127187100001
60,sells,cd,quickly,This CD sells something quickly.,-0.0010166676,-15.9166155,agent,agent,15.9155988324
61,sells,drug,quickly,This drug sells something quickly.,-0.00083894253,-16.448593,agent,agent,16.44775405747
62,sells,snack,quickly,This snack sells something quickly.,-0.0011437045,-9.844344,agent,agent,9.843200295499999
63,sells,salesman,quickly,This salesman sells something quickly.,-0.00055317685,-20.480038,agent,agent,20.47948482315
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-0.0006215829,-19.288317,agent,agent,19.2876954171
65,sells,businessman,quickly,This businessman sells something quickly.,-0.0007061591,-20.270395,agent,agent,20.2696888409
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-0.00065552077,-18.95829,agent,agent,18.957634479230002
67,sells,trader,quickly,This trader sells something quickly.,-0.0006165724,-20.47181,agent,agent,20.471193427600003
68,sells,peddler,quickly,This peddler sells something quickly.,-0.00075238576,-17.901037,agent,agent,17.90028461424
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.00082301453,-18.488415,agent,agent,18.48759198547
70,sells,dealer,quickly,This dealer sells something quickly.,-0.0005787025,-20.32399,agent,agent,20.323411297499998
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-0.0006840886,-19.848576,agent,agent,19.8478919114
72,drives,car,nicely,This car drives something nicely.,-0.0006815852,-20.933367,agent,agent,20.9326854148
73,drives,suv,nicely,This SUV drives something nicely.,-0.00063559884,-19.595606,agent,agent,19.59497040116
74,drives,truck,nicely,This truck drives something nicely.,-0.0009046837,-20.795265,agent,agent,20.7943603163
75,drives,convertible,nicely,This convertible drives something nicely.,-0.0007135575,-18.971045,agent,agent,18.9703314425
76,drives,vehicle,nicely,This vehicle drives something nicely.,-0.0005800119,-20.246315,agent,agent,20.2457349881
77,drives,tank,nicely,This tank drives something nicely.,-0.0009579596,-21.046307,agent,agent,21.045349040399998
78,drives,bus,nicely,This bus drives something nicely.,-0.0007124828,-20.495144,agent,agent,20.4944315172
79,drives,tractor,nicely,This tractor drives something nicely.,-0.000662678,-20.882442,agent,agent,20.881779322
80,drives,van,nicely,This van drives something nicely.,-0.0006698352,-20.807169,agent,agent,20.806499164799998
81,drives,driver,nicely,This driver drives something nicely.,-0.0006735307,-20.831867,agent,agent,20.8311934693
82,drives,person,nicely,This person drives something nicely.,-0.0006431137,-18.946098,agent,agent,18.9454548863
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-0.00075214735,-19.631096,agent,agent,19.63034385265
84,drives,car,smoothly,This car drives something smoothly.,-0.0007312708,-20.79085,agent,agent,20.7901187292
85,drives,suv,smoothly,This SUV drives something smoothly.,-0.00069244066,-19.231945,agent,agent,19.23125255934
86,drives,truck,smoothly,This truck drives something smoothly.,-0.00086531014,-20.507238,agent,agent,20.50637268986
87,drives,convertible,smoothly,This convertible drives something smoothly.,-0.00069244066,-18.559923,agent,agent,18.55923055934
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-0.00059271755,-19.888514,agent,agent,19.88792128245
89,drives,tank,smoothly,This tank drives something smoothly.,-0.0009994846,-20.495935,agent,agent,20.494935515399998
90,drives,bus,smoothly,This bus drives something smoothly.,-0.0006849259,-20.448704,agent,agent,20.4480190741
91,drives,tractor,smoothly,This tractor drives something smoothly.,-0.0006287392,-20.88355,agent,agent,20.8829212608
92,drives,van,smoothly,This van drives something smoothly.,-0.0006863573,-20.619719,agent,agent,20.6190326427
93,drives,driver,smoothly,This driver drives something smoothly.,-0.0006574281,-20.464828,agent,agent,20.464170571900002
94,drives,person,smoothly,This person drives something smoothly.,-0.00060333364,-18.825464,agent,agent,18.82486066636
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-0.0007328186,-19.683983,agent,agent,19.683250181400002
96,drives,car,well,This car drives something well.,-0.00067341333,-21.186396,agent,agent,21.18572258667
97,drives,suv,well,This SUV drives something well.,-0.00065265695,-19.71719,agent,agent,19.71653734305
98,drives,truck,well,This truck drives something well.,-0.0008961523,-20.50436,agent,agent,20.503463847699997
99,drives,convertible,well,This convertible drives something well.,-0.00069721276,-19.163412,agent,agent,19.162714787240002
100,drives,vehicle,well,This vehicle drives something well.,-0.0005695159,-20.513958,agent,agent,20.5133884841
101,drives,tank,well,This tank drives something well.,-0.0010701293,-20.933128,agent,agent,20.9320578707
102,drives,bus,well,This bus drives something well.,-0.0007081875,-20.906096,agent,agent,20.905387812500003
103,drives,tractor,well,This tractor drives something well.,-0.000679676,-21.035814,agent,agent,21.035134323999998
104,drives,van,well,This van drives something well.,-0.00070258096,-20.79236,agent,agent,20.79165741904
105,drives,driver,well,This driver drives something well.,-0.0007006726,-20.969908,agent,agent,20.9692073274
106,drives,person,well,This person drives something well.,-0.0006156178,-19.161663,agent,agent,19.1610473822
107,drives,chauffeur,well,This chauffeur drives something well.,-0.0007242328,-19.888977,agent,agent,19.8882527672
108,flies,plane,nicely,This plane flies something nicely.,-0.00068719086,-18.927937,agent,agent,18.92724980914
109,flies,kite,nicely,This kite flies something nicely.,-0.00080141716,-16.319216,agent,agent,16.31841458284
110,flies,jet,nicely,This jet flies something nicely.,-0.0008070274,-19.957766,agent,agent,19.9569589726
111,flies,aircraft,nicely,This aircraft flies something nicely.,-0.000491332,-17.643051,agent,agent,17.642559668
112,flies,pilot,nicely,This pilot flies something nicely.,-0.0006274279,-21.246557,agent,agent,21.2459295721
113,flies,person,nicely,This person flies something nicely.,-0.00063017063,-18.636955,agent,agent,18.63632482937
114,flies,aviator,nicely,This aviator flies something nicely.,-0.0006773481,-19.12795,agent,agent,19.127272651899997
115,flies,captain,nicely,This captain flies something nicely.,-0.0006123982,-20.54728,agent,agent,20.5466676018
116,flies,plane,smoothly,This plane flies something smoothly.,-0.0006750832,-18.438707,agent,agent,18.4380319168
117,flies,kite,smoothly,This kite flies something smoothly.,-0.0008505161,-15.990828,agent,agent,15.9899774839
118,flies,jet,smoothly,This jet flies something smoothly.,-0.0007262603,-19.980999,agent,agent,19.980272739700002
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-0.00050898513,-18.121613,agent,agent,18.12110401487
120,flies,pilot,smoothly,This pilot flies something smoothly.,-0.0006032135,-21.059038,agent,agent,21.0584347865
121,flies,person,smoothly,This person flies something smoothly.,-0.00059772714,-18.617931,agent,agent,18.617333272859998
122,flies,aviator,smoothly,This aviator flies something smoothly.,-0.000773205,-19.275917,agent,agent,19.275143794999998
123,flies,captain,smoothly,This captain flies something smoothly.,-0.00061502174,-20.303122,agent,agent,20.30250697826
124,flies,plane,well,This plane flies something well.,-0.00069864327,-19.201305,agent,agent,19.200606356730002
125,flies,kite,well,This kite flies something well.,-0.00088529586,-16.871191,agent,agent,16.870305704139998
126,flies,jet,well,This jet flies something well.,-0.0008410892,-20.889702,agent,agent,20.8888609108
127,flies,aircraft,well,This aircraft flies something well.,-0.0005354035,-18.12635,agent,agent,18.1258145965
128,flies,pilot,well,This pilot flies something well.,-0.0006372678,-21.635344,agent,agent,21.6347067322
129,flies,person,well,This person flies something well.,-0.000636912,-18.882048,agent,agent,18.881411088
130,flies,aviator,well,This aviator flies something well.,-0.0006957804,-19.33837,agent,agent,19.3376742196
131,flies,captain,well,This captain flies something well.,-0.0005953401,-20.617466,agent,agent,20.616870659900002
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-0.0016914145,-14.631685,agent,agent,14.6299935855
133,cooks,pepper,nicely,This pepper cooks something nicely.,-0.0007893104,-12.822358,agent,agent,12.8215686896
134,cooks,fish,nicely,This fish cooks something nicely.,-0.00090659293,-17.438942,agent,agent,17.43803540707
135,cooks,salmon,nicely,This salmon cooks something nicely.,-0.00082933734,-13.983933,agent,agent,13.98310366266
136,cooks,tuna,nicely,This tuna cooks something nicely.,-0.0009866551,-13.460124,agent,agent,13.4591373449
137,cooks,fillet,nicely,This fillet cooks something nicely.,-0.0015055082,-9.44278,agent,agent,9.441274491800002
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-0.0010605833,-9.949173,agent,agent,9.9481124167
139,cooks,herb,nicely,This herb cooks something nicely.,-0.00091947877,-13.642037,agent,agent,13.64111752123
140,cooks,meat,nicely,This meat cooks something nicely.,-0.0007405738,-12.316951,agent,agent,12.3162104262
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-0.00074343756,-12.97423,agent,agent,12.97348656244
142,cooks,steak,nicely,This steak cooks something nicely.,-0.0011130914,-13.009324,agent,agent,13.008210908599999
143,cooks,chef,nicely,This chef cooks something nicely.,-0.00066947757,-20.212385,agent,agent,20.21171552243
144,cooks,cook,nicely,This cook cooks something nicely.,-0.00070222147,-18.51754,agent,agent,18.51683777853
145,cooks,baker,nicely,This baker cooks something nicely.,-0.0009295016,-19.743244,agent,agent,19.7423144984
146,cooks,caterer,nicely,This caterer cooks something nicely.,-0.0006868351,-18.776697,agent,agent,18.776010164899997
147,cooks,mushroom,well,This mushroom cooks something well.,-0.001596426,-13.478756,agent,agent,13.477159574
148,cooks,pepper,well,This pepper cooks something well.,-0.001081348,-13.037781,agent,agent,13.036699652000001
149,cooks,fish,well,This fish cooks something well.,-0.0009986492,-17.823725,agent,agent,17.8227263508
150,cooks,salmon,well,This salmon cooks something well.,-0.0009841517,-14.553583,agent,agent,14.552598848299999
151,cooks,tuna,well,This tuna cooks something well.,-0.0010325994,-13.746494,agent,agent,13.7454614006
152,cooks,fillet,well,This fillet cooks something well.,-0.001496316,-8.88292,agent,agent,8.881423684
153,cooks,vegetable,well,This vegetable cooks something well.,-0.0010670271,-10.50307,agent,agent,10.5020029729
154,cooks,herb,well,This herb cooks something well.,-0.0009217446,-13.53371,agent,agent,13.5327882554
155,cooks,meat,well,This meat cooks something well.,-0.0008219398,-13.149603,agent,agent,13.148781060200001
156,cooks,ingredient,well,This ingredient cooks something well.,-0.00074987864,-13.507108,agent,agent,13.50635812136
157,cooks,steak,well,This steak cooks something well.,-0.0010207263,-12.012662,agent,agent,12.0116412737
158,cooks,chef,well,This chef cooks something well.,-0.000623968,-20.361195,agent,agent,20.360571032
159,cooks,cook,well,This cook cooks something well.,-0.00076974515,-18.826275,agent,agent,18.82550525485
160,cooks,baker,well,This baker cooks something well.,-0.000805595,-20.023872,agent,agent,20.023066405
161,cooks,caterer,well,This caterer cooks something well.,-0.00067377003,-19.37106,agent,agent,19.37038622997
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-0.0013427942,-12.98358,agent,agent,12.9822372058
163,cooks,pepper,terribly,This pepper cooks something terribly.,-0.0007421263,-12.68069,agent,agent,12.6799478737
164,cooks,fish,terribly,This fish cooks something terribly.,-0.00082396914,-15.590871,agent,agent,15.59004703086
165,cooks,salmon,terribly,This salmon cooks something terribly.,-0.0008189577,-12.777386,agent,agent,12.7765670423
166,cooks,tuna,terribly,This tuna cooks something terribly.,-0.0007661643,-12.997711,agent,agent,12.9969448357
167,cooks,fillet,terribly,This fillet cooks something terribly.,-0.0013359918,-10.182143,agent,agent,10.1808070082
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-0.000859223,-12.058769,agent,agent,12.057909776999999
169,cooks,herb,terribly,This herb cooks something terribly.,-0.00081120164,-12.976163,agent,agent,12.97535179836
170,cooks,meat,terribly,This meat cooks something terribly.,-0.0007396201,-11.853248,agent,agent,11.852508379900002
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-0.00080416363,-12.888622,agent,agent,12.88781783637
172,cooks,steak,terribly,This steak cooks something terribly.,-0.0007647328,-11.359882,agent,agent,11.3591172672
173,cooks,chef,terribly,This chef cooks something terribly.,-0.0007223837,-18.562483,agent,agent,18.5617606163
174,cooks,cook,terribly,This cook cooks something terribly.,-0.00079700456,-17.088198,agent,agent,17.08740099544
175,cooks,baker,terribly,This baker cooks something terribly.,-0.0010402352,-18.088736,agent,agent,18.0876957648
176,cooks,caterer,terribly,This caterer cooks something terribly.,-0.00088851544,-17.629957,agent,agent,17.62906848456
177,bakes,pizza,nicely,This pizza bakes something nicely.,-0.000697928,-13.232435,agent,agent,13.231737072000001
178,bakes,potato,nicely,This potato bakes something nicely.,-0.00078179466,-10.673408,agent,agent,10.67262620534
179,bakes,bread,nicely,This bread bakes something nicely.,-0.0005960573,-13.410591,agent,agent,13.409994942700001
180,bakes,cake,nicely,This cake bakes something nicely.,-0.0006900547,-15.88524,agent,agent,15.8845499453
181,bakes,pastry,nicely,This pastry bakes something nicely.,-0.0006334503,-16.233368,agent,agent,16.232734549699998
182,bakes,dough,nicely,This dough bakes something nicely.,-0.00065230025,-13.288321,agent,agent,13.28766869975
183,bakes,pie,nicely,This pie bakes something nicely.,-0.0007375917,-13.778257,agent,agent,13.7775194083
184,bakes,clay,nicely,This clay bakes something nicely.,-0.00078000367,-13.862988,agent,agent,13.86220799633
185,bakes,patissier,nicely,This patissier bakes something nicely.,-0.0010017524,-17.34373,agent,agent,17.3427282476
186,bakes,chef,nicely,This chef bakes something nicely.,-0.0006190786,-19.002645,agent,agent,19.0020259214
187,bakes,cook,nicely,This cook bakes something nicely.,-0.0008319608,-18.841698,agent,agent,18.8408660392
188,bakes,baker,nicely,This baker bakes something nicely.,-0.0007624678,-20.019209,agent,agent,20.0184465322
189,bakes,person,nicely,This person bakes something nicely.,-0.00068182364,-18.829096,agent,agent,18.82841417636
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-0.0010469183,-18.234373,agent,agent,18.233326081700003
191,bakes,pizza,terribly,This pizza bakes something terribly.,-0.00050075696,-12.075394,agent,agent,12.07489324304
192,bakes,potato,terribly,This potato bakes something terribly.,-0.0007177308,-10.280121,agent,agent,10.2794032692
193,bakes,bread,terribly,This bread bakes something terribly.,-0.00058806554,-11.283769,agent,agent,11.283180934459999
194,bakes,cake,terribly,This cake bakes something terribly.,-0.0006414438,-14.1991,agent,agent,14.1984585562
195,bakes,pastry,terribly,This pastry bakes something terribly.,-0.0006661369,-14.418815,agent,agent,14.4181488631
196,bakes,dough,terribly,This dough bakes something terribly.,-0.00071403343,-13.202502,agent,agent,13.20178796657
197,bakes,pie,terribly,This pie bakes something terribly.,-0.0006619627,-12.873233,agent,agent,12.8725710373
198,bakes,clay,terribly,This clay bakes something terribly.,-0.0007310324,-14.260328,agent,agent,14.2595969676
199,bakes,patissier,terribly,This patissier bakes something terribly.,-0.0011493139,-16.163906,agent,agent,16.1627566861
200,bakes,chef,terribly,This chef bakes something terribly.,-0.0008171667,-18.047228,agent,agent,18.0464108333
201,bakes,cook,terribly,This cook bakes something terribly.,-0.00094173127,-17.617434,agent,agent,17.61649226873
202,bakes,baker,terribly,This baker bakes something terribly.,-0.0010037789,-18.472363,agent,agent,18.471359221100002
203,bakes,person,terribly,This person bakes something terribly.,-0.0008224166,-17.169786,agent,agent,17.1689635834
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-0.0011814777,-16.97835,agent,agent,16.977168522299998
205,bakes,pizza,well,This pizza bakes something well.,-0.0007726081,-13.230833,agent,agent,13.2300603919
206,bakes,potato,well,This potato bakes something well.,-0.0010262746,-10.75742,agent,agent,10.7563937254
207,bakes,bread,well,This bread bakes something well.,-0.0006840886,-14.106807,agent,agent,14.1061229114
208,bakes,cake,well,This cake bakes something well.,-0.00079372677,-16.25881,agent,agent,16.25801627323
209,bakes,pastry,well,This pastry bakes something well.,-0.0006999565,-16.20939,agent,agent,16.2086900435
210,bakes,dough,well,This dough bakes something well.,-0.0007616324,-12.528088,agent,agent,12.5273263676
211,bakes,pie,well,This pie bakes something well.,-0.00077093637,-14.275297,agent,agent,14.27452606363
212,bakes,clay,well,This clay bakes something well.,-0.00096750574,-14.619477,agent,agent,14.61850949426
213,bakes,patissier,well,This patissier bakes something well.,-0.0009624952,-17.777346,agent,agent,17.776383504800002
214,bakes,chef,well,This chef bakes something well.,-0.0006050035,-19.144348,agent,agent,19.143742996500002
215,bakes,cook,well,This cook bakes something well.,-0.00072638044,-18.556492,agent,agent,18.55576561956
216,bakes,baker,well,This baker bakes something well.,-0.00078883354,-20.149754,agent,agent,20.148965166460002
217,bakes,person,well,This person bakes something well.,-0.0007230407,-18.728304,agent,agent,18.727580959300003
218,bakes,confectioner,well,This confectioner bakes something well.,-0.00096070615,-18.677315,agent,agent,18.67635429385
219,reads,passage,nicely,This passage reads something nicely.,-0.098782614,-2.4560544,agent,agent,2.357271786
220,reads,poem,nicely,This poem reads something nicely.,-0.0006540893,-14.826308,agent,agent,14.8256539107
221,reads,verse,nicely,This verse reads something nicely.,-0.0007924126,-12.340676,agent,agent,12.339883587400001
222,reads,line,nicely,This line reads something nicely.,-0.0007259036,-11.038388,agent,agent,11.0376620964
223,reads,passage,nicely,This passage reads something nicely.,-0.09833887,-2.3762186,agent,agent,2.27787973
224,reads,script,nicely,This script reads something nicely.,-0.0005521021,-17.838589,agent,agent,17.8380368979
225,reads,abstract,nicely,This abstract reads something nicely.,-0.00083977694,-11.772579,agent,agent,11.77173922306
226,reads,essay,nicely,This essay reads something nicely.,-0.0006908891,-14.826121,agent,agent,14.825430110900001
227,reads,letter,nicely,This letter reads something nicely.,-0.00068194285,-12.930859,agent,agent,12.93017705715
228,reads,report,nicely,This report reads something nicely.,-0.00068731094,-14.85795,agent,agent,14.85726268906
229,reads,student,nicely,This student reads something nicely.,-0.00063207984,-18.097912,agent,agent,18.097279920160002
230,reads,orator,nicely,This orator reads something nicely.,-0.0006948258,-18.946722,agent,agent,18.9460271742
231,reads,person,nicely,This person reads something nicely.,-0.0005791794,-19.195086,agent,agent,19.1945068206
232,reads,narrator,nicely,This narrator reads something nicely.,-0.0006802711,-19.360008,agent,agent,19.359327728900002
233,reads,announcer,nicely,This announcer reads something nicely.,-0.000515904,-19.717726,agent,agent,19.717210096
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-0.0006482434,-19.239992,agent,agent,19.2393437566
235,reads,teacher,nicely,This teacher reads something nicely.,-0.0005697553,-20.558123,agent,agent,20.5575532447
236,reads,passage,well,This passage reads something well.,-0.0074149813,-5.022689,agent,agent,5.0152740187
237,reads,poem,well,This poem reads something well.,-0.00057679333,-14.272776,agent,agent,14.27219920667
238,reads,verse,well,This verse reads something well.,-0.00083786866,-13.193183,agent,agent,13.19234513134
239,reads,line,well,This line reads something well.,-0.0008466986,-12.101689,agent,agent,12.1008423014
240,reads,passage,well,This passage reads something well.,-0.0074149813,-4.9794955,agent,agent,4.9720805186999995
241,reads,script,well,This script reads something well.,-0.00064394815,-18.28726,agent,agent,18.28661605185
242,reads,abstract,well,This abstract reads something well.,-0.0010535406,-11.301603,agent,agent,11.3005494594
243,reads,essay,well,This essay reads something well.,-0.0006023809,-14.483217,agent,agent,14.4826146191
244,reads,letter,well,This letter reads something well.,-0.0006558784,-11.995193,agent,agent,11.9945371216
245,reads,report,well,This report reads something well.,-0.00065778574,-15.031704,agent,agent,15.03104621426
246,reads,student,well,This student reads something well.,-0.0006135903,-18.75406,agent,agent,18.7534464097
247,reads,orator,well,This orator reads something well.,-0.0006705523,-18.73217,agent,agent,18.7314994477
248,reads,person,well,This person reads something well.,-0.00060047174,-19.343443,agent,agent,19.34284252826
249,reads,narrator,well,This narrator reads something well.,-0.00073437026,-19.619383,agent,agent,19.61864862974
250,reads,announcer,well,This announcer reads something well.,-0.00049693946,-19.616478,agent,agent,19.61598106054
251,reads,broadcaster,well,This broadcaster reads something well.,-0.000617527,-19.460299,agent,agent,19.459681473
252,reads,teacher,well,This teacher reads something well.,-0.00054268085,-20.971384,agent,agent,20.97084131915
253,paints,wall,easily,This wall paints something easily.,-0.000883504,-16.445066,agent,agent,16.444182496
254,paints,fabric,easily,This fabric paints something easily.,-0.0009490115,-11.015334,agent,agent,11.0143849885
255,paints,glass,easily,This glass paints something easily.,-0.0010357033,-12.771078,agent,agent,12.7700422967
256,paints,canvas,easily,This canvas paints something easily.,-0.0008817149,-16.736172,agent,agent,16.7352902851
257,paints,wood,easily,This wood paints something easily.,-0.0008406114,-12.607301,agent,agent,12.6064603886
258,paints,surface,easily,This surface paints something easily.,-0.00079700456,-15.791974,agent,agent,15.791176995439999
259,paints,panel,easily,This panel paints something easily.,-0.00094531226,-17.604322,agent,agent,17.60337668774
260,paints,painter,easily,This painter paints something easily.,-0.00076258706,-19.336317,agent,agent,19.335554412940002
261,paints,artist,easily,This artist paints something easily.,-0.0005850234,-20.44377,agent,agent,20.4431849766
262,paints,person,easily,This person paints something easily.,-0.00065874035,-18.924747,agent,agent,18.92408825965
263,paints,illustrator,easily,This illustrator paints something easily.,-0.0007584691,-20.884476,agent,agent,20.8837175309
264,paints,portraitist,easily,This portraitist paints something easily.,-0.0007795259,-18.579048,agent,agent,18.5782684741
265,paints,wall,terribly,This wall paints something terribly.,-0.0007337732,-15.659039,agent,agent,15.6583052268
266,paints,fabric,terribly,This fabric paints something terribly.,-0.0008259966,-10.245642,agent,agent,10.2448160034
267,paints,glass,terribly,This glass paints something terribly.,-0.0009632105,-11.980332,agent,agent,11.9793687895
268,paints,canvas,terribly,This canvas paints something terribly.,-0.0007802431,-15.766336,agent,agent,15.765555756900001
269,paints,wood,terribly,This wood paints something terribly.,-0.0008985393,-12.245613,agent,agent,12.244714460700001
270,paints,surface,terribly,This surface paints something terribly.,-0.0007680734,-14.529421,agent,agent,14.5286529266
271,paints,panel,terribly,This panel paints something terribly.,-0.00084049406,-17.068523,agent,agent,17.06768250594
272,paints,painter,terribly,This painter paints something terribly.,-0.00084168615,-18.48196,agent,agent,18.48111831385
273,paints,artist,terribly,This artist paints something terribly.,-0.0007695058,-19.1178,agent,agent,19.117030494199998
274,paints,person,terribly,This person paints something terribly.,-0.00081848085,-17.533081,agent,agent,17.53226251915
275,paints,illustrator,terribly,This illustrator paints something terribly.,-0.0008759873,-18.201666,agent,agent,18.2007900127
276,paints,portraitist,terribly,This portraitist paints something terribly.,-0.00084813,-17.205673,agent,agent,17.20482487
